Gene = TSACC
index = 1493
Annotated 5SS: [ 236 2478 7395]
Annotated 3SS: [2319 7265 9453]
SMsplice 5SS: [749]
SMsplice 3SS: [832]
top_k =  100
Partition function (log Z): -11.396757293287079

Sorted 5' Splice Sites (High to Low Probability):
Position 2478: 0.6119733648447884
Position 749: 0.4775878907368997
Position 240: 0.421460367111988
Position 5352: 0.2659369243436691
Position 1001: 0.21682786148108565
Position 892: 0.15035211679990562
Position 7395: 0.06247815525775753
Position 173: 0.061224409312674775
Position 231: 0.022648268263134704
Position 139: 0.014562898429135832
Position 676: 0.011110607928197687
Position 1292: 0.009044658760842473
Position 1394: 0.008254621361338563
Position 245: 0.0031107089185583876
Position 302: 0.0006422609385388187
Position 297: 0.00029913224000479265
Position 307: 9.183867800166818e-05
Position 71: 2.6680419230889545e-05
Position 654: 2.4239754811083753e-05
Position 407: 1.4229582055458468e-05
Position 269: 1.2289198331642976e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 2319: 0.4909584955326088
Position 832: 0.44532057323837326
Position 5259: 0.3535058811495352
Position 5618: 0.24432652037821867
Position 5683: 0.20130504886152795
Position 2420: 0.19549091187258397
Position 7305: 0.1382011857033864
Position 5297: 0.08358775997500827
Position 7601: 0.06247815525775759
Position 2660: 0.03214336797394768
Position 1291: 0.02372830920063835
Position 4044: 0.012962743408528116
Position 3192: 0.010015022154067013
Position 511: 0.007891810129316819
Position 5424: 0.007624658259741181
Position 1000: 0.006751166727557584
Position 5173: 0.004244715092818127
Position 3482: 0.002908818935280162
Position 721: 0.002469614889782826
Position 1178: 0.0024490101917249976
Position 3171: 0.0024308372534215202
Position 2443: 0.001829566571296731
Position 576: 0.0015842721287010289
Position 1251: 0.0010157364468299924
Position 971: 0.0008709947182196592
Position 885: 0.0005549926234365248
Position 415: 0.00019650446552515075
Position 444: 0.00016773504629138443
Position 389: 0.00014755184724200187
Position 349: 9.626412479918546e-05
Position 346: 6.375807794825023e-05
Position 663: 6.289515253267018e-05
Position 620: 5.960645995925647e-05
Position 334: 5.3877336705510545e-05
Position 643: 5.301796571189414e-05
Position 735: 4.764225688157076e-05
Position 625: 3.328841568185603e-05
Position 668: 2.6888886532589842e-05
Position 529: 1.2299873291082074e-05
Position 557: 1.1633315893105719e-05
Position 793: 3.9246164541602737e-07
