Gene = LEXM
index = 783
Annotated 5SS: [  158  1021  1628  1949  5869  6127  7913  8977 11060 35640]
Annotated 3SS: [  932  1462  1825  5730  5982  7750  8850 10925 35552 35737]
SMsplice 5SS: [  158  1021  1628  1949  5869  6127  7913  8977 11060 35640]
SMsplice 3SS: [  932  1488  1825  5730  5982  7750  8850 10925 35552 35737]
top_k =  100
Partition function (log Z): 3.824172042936096

Sorted 5' Splice Sites (High to Low Probability):
Position 11060: 0.9999039769999835
Position 5869: 0.9986293377806013
Position 6127: 0.9790057513898066
Position 1628: 0.9780350491329587
Position 7913: 0.97534176378033
Position 158: 0.921658608805647
Position 8977: 0.8869425556261062
Position 1021: 0.8543051113615567
Position 1949: 0.7891432127846205
Position 10502: 0.4746081144799127
Position 7648: 0.30689400838723824
Position 744: 0.21434494168427745
Position 5091: 0.2091085621303892
Position 3606: 0.20025115666625964
Position 703: 0.15241024584102242
Position 1925: 0.13794531309198452
Position 673: 0.0988790720600157
Position 13298: 0.07635842299030467
Position 3508: 0.07258656702184092
Position 11240: 0.067056265878905
Position 4403: 0.06375277506312796
Position 5304: 0.055529763596582626
Position 8942: 0.055496570928168475
Position 6474: 0.05414288267360854
Position 9056: 0.04894348980423353
Position 656: 0.04744851805985749
Position 6416: 0.036065263393221615
Position 660: 0.027713702153543785
Position 8507: 0.022687560635639047
Position 7514: 0.02121041628224843
Position 8667: 0.019412295390119114
Position 11353: 0.019217181876803834
Position 5221: 0.018244407131056236
Position 6913: 0.01802701446728491
Position 9284: 0.009187972149597197
Position 8177: 0.008490125231718115
Position 2991: 0.00839872443103943
Position 3573: 0.008182437961471658
Position 3554: 0.0075303153381809625
Position 1394: 0.007393385601212006
Position 383: 0.0070789187948642526
Position 2655: 0.006967363516891323
Position 8426: 0.0067337853777313175
Position 1261: 0.004866105826479167
Position 748: 0.004355389295026687
Position 309: 0.00396003358961881
Position 119: 0.0039155130556672475
Position 144: 0.003909043830879481
Position 697: 0.003123777583076836
Position 480: 0.0028924601331738343
Position 650: 0.0028826442304932956
Position 8937: 0.0009934847670074948
Position 4634: 0.0008973035123009532
Position 6083: 0.0007564232842518117
Position 246: 0.0006987532501954475
Position 3307: 0.0006029548331412828
Position 427: 0.0003823777421106481
Position 99: 0.000359042456178027
Position 484: 0.00023114825352868373
Position 457: 0.00023021920621515106
Position 501: 0.0001202412413069641
Position 890: 1.3545190845670098e-05
Position 2454: 1.1719547485633628e-05
Position 193: 4.952793358469282e-06
Position 437: 2.4544148787453335e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10925: 0.9999999999999996
Position 5730: 0.9986293377806008
Position 8850: 0.983088118587991
Position 7750: 0.9753302968678443
Position 5982: 0.9721962326630168
Position 1825: 0.9164073400783525
Position 932: 0.8111735378961074
Position 1488: 0.6154533695889537
Position 17909: 0.552601063723946
Position 566: 0.49822102395292367
Position 10414: 0.349901953027018
Position 3486: 0.2885504769877532
Position 5002: 0.2828827328580281
Position 7581: 0.197386549851297
Position 1462: 0.19577414814478727
Position 17735: 0.16699349615142073
Position 1472: 0.15746600770794775
Position 10367: 0.12470616145289508
Position 7413: 0.09046858793467627
Position 18804: 0.09010340168182088
Position 13170: 0.08282050175515185
Position 6294: 0.079924687086633
Position 4314: 0.05918418289199415
Position 12492: 0.05670740557842214
Position 11180: 0.053272021948670645
Position 16416: 0.04097863169810546
Position 7430: 0.04026075379599963
Position 15630: 0.02902185640000618
Position 11161: 0.025114261113085685
Position 12549: 0.023134140132619663
Position 8573: 0.01942439261661778
Position 11293: 0.018279616045461543
Position 6776: 0.01802701446728491
Position 8404: 0.018010054332233863
Position 848: 0.015395500504803698
Position 12261: 0.013203714090266307
Position 1138: 0.009378477486974944
Position 9055: 0.009187972149597216
Position 9028: 0.009166537286676447
Position 868: 0.008742308331214822
Position 1828: 0.008102408108821159
Position 11974: 0.007710522178419711
Position 6020: 0.007157946653084042
Position 2541: 0.006967363516891321
Position 889: 0.0054205620335789195
Position 8071: 0.005127556349445879
Position 6355: 0.004968462435921111
Position 8455: 0.004677506303405183
Position 1440: 0.00456950248461448
Position 4152: 0.004568592171133819
Position 2908: 0.004389454920057178
Position 6265: 0.004380600706995935
Position 1259: 0.004151691162801615
Position 2885: 0.0040092695109822515
Position 8321: 0.0037931171611937193
Position 1018: 0.0034423738878399664
Position 8112: 0.0033625688822722364
Position 8238: 0.002940668216537598
Position 347: 0.0025965425382130673
Position 14161: 0.0025952152486007733
Position 1707: 0.0025528880386504137
Position 820: 0.002397052272626139
Position 1594: 0.002339899434795679
Position 364: 0.0020870957477344037
Position 1055: 0.001161444549774351
Position 6405: 0.0009343958372800714
Position 4529: 0.0008973035123009529
Position 572: 0.0007006590806321357
Position 3106: 0.0006029548331412825
Position 5956: 0.0004079953579577206
Position 966: 0.0003742666116197158
Position 707: 0.000343151486664849
Position 8798: 0.00010934802435020889
Position 832: 2.443170998806086e-05
Position 1789: 1.3748712048641555e-05
Position 1795: 6.32871421690317e-06
Position 2308: 6.084449458432747e-06
Position 1862: 5.803859557380152e-06
Position 2344: 5.6350980272008825e-06
Position 1719: 8.364957998889294e-09
