Gene = NUB1
index = 968
Annotated 5SS: [  148  3768  7542  9784 11184 14252 14524 18549 25427 26270 27189 32503
 34245 35113]
Annotated 3SS: [ 3648  7373  9724 11112 14068 14428 18441 25239 26161 27035 32397 34148
 34934 35347]
SMsplice 5SS: [  148  3768  7542  9784 10495 11184 14524 18549 20483 25427 26270 27189
 32503 34245 35113]
SMsplice 3SS: [ 3648  7373  9724 10393 11112 14428 18441 20417 25239 26161 27035 32397
 34148 34934 35347]
top_k =  100
Partition function (log Z): 8.411200101503058

Sorted 5' Splice Sites (High to Low Probability):
Position 14524: 1.0000000000000002
Position 26270: 0.9985359517398156
Position 27189: 0.9982477363946448
Position 7542: 0.9766849649628848
Position 32503: 0.9317591220595881
Position 148: 0.9077810754300614
Position 3768: 0.903262783797359
Position 9784: 0.8834836380227089
Position 35113: 0.8638563724016446
Position 34245: 0.8304404758479375
Position 11184: 0.7938617460780781
Position 20483: 0.7080716490916572
Position 18549: 0.6508504804995348
Position 25427: 0.5089305797405237
Position 25518: 0.49106942025947675
Position 10495: 0.48051787093432813
Position 25810: 0.47608167153590913
Position 14252: 0.4224865576498301
Position 4694: 0.3881557098605433
Position 4064: 0.2331224760603691
Position 20741: 0.21193148841246667
Position 26727: 0.21157665223545305
Position 11198: 0.19704901051175394
Position 26518: 0.15629738704360552
Position 20790: 0.0923590028509514
Position 25715: 0.08507745353204986
Position 12309: 0.08354153165861275
Position 2755: 0.07175016779982224
Position 4270: 0.051621606646219634
Position 10643: 0.045523535624833716
Position 267: 0.042501015661789696
Position 33285: 0.03965295003235991
Position 7905: 0.035513891156777166
Position 19822: 0.03433752838528947
Position 35753: 0.030595694192248227
Position 20490: 0.029281206119938917
Position 9556: 0.028749346780702165
Position 20874: 0.02470181376318178
Position 384: 0.022242067220713445
Position 3884: 0.020588463088516078
Position 216: 0.015845476870646528
Position 10501: 0.014957390111411197
Position 3187: 0.013729386403093964
Position 9251: 0.013651541851223657
Position 9955: 0.013362780218103252
Position 10668: 0.012431768967209102
Position 9872: 0.011986700756944515
Position 3750: 0.011909098756827238
Position 9881: 0.010712032948399262
Position 8279: 0.010544116770606637
Position 3818: 0.010471337489850938
Position 3583: 0.00991344911153039
Position 391: 0.008050789257739926
Position 10043: 0.007831774096850442
Position 3587: 0.007703023342383946
Position 7724: 0.007411464807914431
Position 9812: 0.006247155074400716
Position 1985: 0.005768564746050458
Position 3892: 0.0049165254112474655
Position 1326: 0.003810132296424803
Position 319: 0.003049073884686874
Position 362: 0.002244044475891728
Position 18759: 0.0020747269005863002
Position 1781: 0.0016047995884967592
Position 1367: 0.001532033609148759
Position 26279: 0.0014640482601840305
Position 1253: 0.001392654885494941
Position 1956: 0.0012632327295773074
Position 1416: 0.0011351464875791184
Position 19079: 0.0006401619302303617
Position 12074: 0.00047517945101139294
Position 27452: 0.00044073214996972484
Position 27221: 3.393443120034456e-05
Position 122: 1.8304302313003124e-07
Position 167: 1.5113495115905843e-07
Position 169: 1.8010134263576286e-09
Position 134: 1.3663725526856241e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25239: 1.0000000000000007
Position 26161: 1.0000000000000004
Position 11112: 0.9909107565898327
Position 7373: 0.976684964962884
Position 3648: 0.9529296941259751
Position 32397: 0.9317591220595881
Position 14428: 0.9159340747731732
Position 34934: 0.9087879186257354
