Gene = SSX2IP
index = 1346
Annotated 5SS: [  175 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714 38663
 40184]
Annotated 3SS: [19236 19729 20651 24312 25992 28014 28169 32076 34060 34539 38547 40017
 42937]
SMsplice 5SS: [  175 10208 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714
 38663]
SMsplice 3SS: [10157 19236 19729 20768 24312 25992 28014 28169 32076 34060 34539 38547
 46085]
top_k =  100
Partition function (log Z): -1.8634364453175571

Sorted 5' Splice Sites (High to Low Probability):
Position 24424: 0.9999999999999997
Position 10208: 0.9999999999999993
Position 19900: 0.9999999999999993
Position 28091: 0.9998758612753719
Position 175: 0.9751487912539185
Position 34714: 0.917431960730234
Position 20865: 0.892899334800099
Position 32228: 0.7721223906005578
Position 34198: 0.7665116678025828
Position 28348: 0.6248869876906872
Position 26129: 0.6025543835436885
Position 26991: 0.4073087852140387
Position 24124: 0.36601692100493427
Position 4784: 0.22253964946599206
Position 32254: 0.20774044484250245
Position 23980: 0.17159550906690657
Position 35023: 0.15608573520167032
Position 30509: 0.14032822523067742
Position 20698: 0.123855437788493
Position 27676: 0.07923002622102866
Position 33576: 0.053414366391819526
Position 8718: 0.05184123211014821
Position 25765: 0.046406171274607666
Position 392: 0.04414080863086205
Position 28579: 0.04217744859784367
Position 494: 0.04187732251849379
Position 35313: 0.034503148931974946
Position 2273: 0.029745286073869746
Position 25772: 0.021109861924714826
Position 32271: 0.02013716455693953
Position 7882: 0.016575150288496862
Position 1268: 0.015133247237353367
Position 6908: 0.014722565714617908
Position 1501: 0.007670410404825667
Position 2242: 0.006947108536797182
Position 1728: 0.005438112653418512
Position 3837: 0.0036615754941027915
Position 3909: 0.0035930784547007454
Position 3971: 0.0035092825198434784
Position 270: 0.00019160286481127817
Position 28258: 0.00013438211993983975
Position 143: 9.67910705856028e-05
Position 237: 2.7071910031812658e-05
Position 194: 6.445800159759942e-06
Position 204: 1.7227429548556183e-06
Position 169: 8.394542112037327e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 32076: 1.0
Position 19729: 0.9999999999999993
Position 10157: 0.9999999999999992
Position 24312: 0.9515588598935474
Position 28014: 0.9155198980200466
Position 34060: 0.7795928363826882
Position 20768: 0.7604046905591939
Position 34539: 0.6569506297900756
Position 25992: 0.5788393043902039
Position 28169: 0.445329472751971
Position 26871: 0.4073087852140387
Position 40017: 0.3037527948781284
Position 23919: 0.30239197832333253
Position 34542: 0.2805131129492288
Position 36847: 0.2641067876132906
Position 20651: 0.2563500820293982
Position 23883: 0.23522045174850817
Position 38820: 0.22299882575781385
Position 4712: 0.16124041207985046
Position 30386: 0.1403282252306774
Position 34899: 0.13331376734382053
Position 28157: 0.07323594534649697
Position 35401: 0.06196944153474099
Position 4685: 0.06129923738614156
Position 27372: 0.05925358031781583
Position 27798: 0.05821594698708056
Position 342: 0.057325546021945124
Position 34956: 0.056273863500072456
Position 8560: 0.05184123211014821
Position 24288: 0.048441140106451994
Position 28246: 0.047469811562417995
Position 28452: 0.04217744859784368
Position 33385: 0.03689445162517042
Position 2158: 0.03669239461066689
Position 28221: 0.03591304307250902
Position 35117: 0.030959855426266825
Position 25693: 0.028523430031101915
Position 25611: 0.027683805161360125
Position 27779: 0.02614001626824464
Position 36638: 0.024116778829011046
Position 26021: 0.023715079153484725
Position 28308: 0.022365214760056474
Position 35540: 0.020382458962107552
Position 27375: 0.019976445903212757
Position 7672: 0.016575150288496862
Position 33510: 0.016519914766649095
Position 6794: 0.014722565714617908
Position 25590: 0.011308798006860452
Position 3709: 0.010763936468647015
Position 35917: 0.010403989254559595
Position 1135: 0.009548049714529815
Position 36850: 0.008352521171550047
Position 1378: 0.007670410404825665
Position 36248: 0.006067288392465691
Position 36375: 0.005678469424447808
Position 1055: 0.005585197522823547
Position 1554: 0.005438112653418514
Position 35729: 0.0044493824820916955
Position 35297: 0.0035432935057081298
Position 292: 0.0030523853661604157
Position 378: 0.0011134648579252645
Position 34452: 0.0011064154683942725
Position 28177: 0.00037731253282125823
Position 28311: 0.0003305697843542702
