Gene = ZMYND12
index = 1607
Annotated 5SS: [  380  6350  7801 16412 19847 20994 23125]
Annotated 3SS: [ 6207  7628 16241 19723 20881 22978 25408]
SMsplice 5SS: [  221  6350  7801 19847 20994 23125]
SMsplice 3SS: [ 6207  7628 19723 20881 22978 24361]
top_k =  100
Partition function (log Z): -6.077706068360578

Sorted 5' Splice Sites (High to Low Probability):
Position 7801: 0.9994905989564588
Position 16412: 0.9968620939909163
Position 19847: 0.9968620939909163
Position 6350: 0.8781023885876893
Position 23163: 0.6784277702753576
Position 20994: 0.6686816028478778
Position 13751: 0.5932162737430978
Position 20091: 0.3041212143803341
Position 221: 0.26519875364785783
Position 380: 0.2608594747492072
Position 180: 0.24094570148121477
Position 9530: 0.19893547696531286
Position 324: 0.14452090016796676
Position 986: 0.08704072063029196
Position 24502: 0.08557814472187736
Position 6386: 0.06033420774813924
Position 24492: 0.05950235487728348
Position 6742: 0.05505522868012809
Position 11639: 0.029552600677218502
Position 11686: 0.02947741420623856
Position 25071: 0.027753325931422282
Position 12837: 0.02695133563078274
Position 6374: 0.0187470390698747
Position 8261: 0.018013582124764005
Position 24296: 0.01592003915710795
Position 8254: 0.015248009664189792
Position 6382: 0.014895430339061929
Position 6650: 0.013167277425222773
Position 9000: 0.011395459932636354
Position 20095: 0.01066634652803508
Position 21701: 0.009890787169933022
Position 6796: 0.00793005906239848
Position 20841: 0.007402260918221354
Position 3250: 0.00614129335495223
Position 2732: 0.005966771664739836
Position 6391: 0.0052495770769138165
Position 1845: 0.004020224590466304
Position 1488: 0.003944149815879128
Position 1614: 0.0025146905633434166
Position 3: 0.0005331388226779416
Position 7944: 0.0002783828028012783
Position 348: 0.00016384931974447957
Position 963: 0.00015491618632277284
Position 7739: 0.000136873932130536
Position 1291: 0.00013544479502496182
Position 319: 9.462140710113793e-05
Position 763: 6.693730568871718e-05
Position 68: 6.182468183524965e-05
Position 633: 4.103403762369971e-05
Position 7755: 3.789886682946302e-05
Position 795: 3.44231397774728e-05
Position 132: 3.215631943561844e-05
Position 1078: 2.851173606497578e-05
Position 608: 2.8115942279112645e-05
Position 214: 1.8689159532935145e-05
Position 919: 1.6752557430342013e-05
Position 350: 1.2431292977473255e-05
Position 450: 6.229581747850474e-06
Position 1173: 5.373038196846663e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 16241: 0.9994932863240745
Position 19723: 0.9968620939909163
Position 6207: 0.9773286428216789
Position 7628: 0.9766718986178543
Position 22978: 0.8462674045199168
Position 24361: 0.6123657254944653
Position 20881: 0.6031917671116807
Position 13642: 0.3653820118392602
Position 20023: 0.3060345037804455
Position 25408: 0.2749114784297214
Position 13671: 0.22783426190383757
Position 9434: 0.11496556630157076
Position 24936: 0.08801064397108846
Position 20755: 0.07486765319678806
Position 6610: 0.06272852890203702
Position 9321: 0.043374947123844404
Position 9359: 0.04059277053810831
Position 8168: 0.03329550949420704
Position 11549: 0.0303498956311116
Position 11546: 0.028680119252345537
Position 12682: 0.02695133563078274
Position 24164: 0.02440177007006495
Position 6687: 0.013424036265712301
Position 7631: 0.01257306865213659
Position 21534: 0.0114806840389785
Position 8898: 0.011395459932636354
Position 20064: 0.010589352567289772
Position 7659: 0.008800338614824179
Position 21275: 0.006507392710545696
Position 1384: 0.006458840379222537
Position 21303: 0.006177564907381611
Position 2643: 0.005966771664739835
Position 1710: 0.004020224590466305
Position 3101: 0.0033340600587292474
Position 3076: 0.0028072332962229894
Position 7594: 0.0013087299091080699
Position 7560: 0.0005933565762835938
Position 13945: 0.00033112598237241566
Position 11902: 3.642261719803506e-05
Position 10613: 3.532894533446106e-05
Position 13927: 3.188859866191901e-05
Position 10111: 1.66370207977836e-05
Position 10225: 6.094843306128849e-06
Position 10152: 5.089050753871016e-06
Position 8637: 4.26952664190143e-06
Position 7985: 2.3015736206120848e-06
Position 9339: 1.6807997716247488e-06
Position 9231: 5.122020177580012e-07
