Gene = F3
index = 520
Annotated 5SS: [ 264 1544 5836 8711 9480]
Annotated 3SS: [ 1431  5635  8531  9319 11203]
SMsplice 5SS: [ 264 1544 5836 8711 9480]
SMsplice 3SS: [ 1431  5635  8531  9319 11203]
top_k =  100
Partition function (log Z): -3.7941356949966476

Sorted 5' Splice Sites (High to Low Probability):
Position 264: 0.9772301460926457
Position 8711: 0.9759821274048311
Position 5836: 0.9615622774827732
Position 1544: 0.8165071373953893
Position 9480: 0.5083197673011066
Position 6043: 0.15397672667894136
Position 6135: 0.14361943879512612
Position 3145: 0.07511662642194053
Position 2649: 0.06219588505880681
Position 1229: 0.05309845596546831
Position 9888: 0.04812896263067582
Position 9443: 0.03942759812716562
Position 909: 0.023623898310051593
Position 931: 0.017530538994923076
Position 6103: 0.013162519061186095
Position 6446: 0.012942685217247979
Position 6089: 0.008170827384781507
Position 7586: 0.007682644170055767
Position 588: 0.007368958345568294
Position 5956: 0.007290704920209211
Position 248: 0.007058547234556571
Position 1352: 0.005286124917822546
Position 5993: 0.004625347419156766
Position 3014: 0.00446100054785573
Position 1824: 0.0038684321639152626
Position 5779: 0.0037148512104497123
Position 2545: 0.0032722897853572205
Position 786: 0.002846746815679634
Position 651: 0.0002798406424851759
Position 8975: 0.00015018069293695866
Position 8570: 0.00012745575056600706
Position 427: 4.1762687874435185e-05
Position 158: 3.519691224973689e-05
Position 520: 3.414261620533995e-05
Position 1553: 1.6062119036444086e-05
Position 1574: 6.717813844789157e-06
Position 188: 1.342185997594012e-07
Position 514: 1.3050521334957976e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8531: 0.9975494478036716
Position 1431: 0.8021700595455111
Position 11203: 0.7098662816725202
Position 5635: 0.6781110791322783
Position 9319: 0.47836049470788505
Position 5949: 0.2469191015155946
Position 5679: 0.24001816664840056
Position 9715: 0.12756557560249937
Position 5987: 0.07794754737885248
Position 3041: 0.07282794041060245
Position 12133: 0.07126701552231414
Position 2388: 0.06195371194880079
Position 5760: 0.04743958870549747
Position 9368: 0.04658034459398058
Position 9075: 0.04561498354205162
Position 733: 0.0387272829117408
Position 1153: 0.031878462976558206
Position 11729: 0.020467159613104968
Position 10603: 0.018044635653144903
Position 9416: 0.017016761394182407
Position 6334: 0.012942685217247988
Position 10138: 0.011850414434421034
Position 9253: 0.011442469228185417
Position 1015: 0.010691327769421178
Position 1452: 0.008129711317891315
Position 5910: 0.007910260015632097
Position 7373: 0.007682644170055781
Position 2876: 0.006749686559193795
Position 1351: 0.005582725718264323
Position 9712: 0.0055724426869974185
Position 819: 0.004614364363682864
Position 9589: 0.004569323692694489
Position 1649: 0.00394274104681454
Position 1200: 0.0035513848055693156
Position 2450: 0.0033222113728571846
Position 775: 0.002625610811925121
Position 8799: 0.0025669302899549505
Position 1104: 0.001769623319283343
Position 8916: 0.0011596099364619373
Position 1255: 0.00048221447392301456
Position 1109: 0.00038824124892423696
Position 785: 0.00025538629543474435
Position 9219: 0.00024242800452708792
Position 2628: 0.00011295948823565658
Position 2604: 7.929203427043093e-05
Position 1524: 6.424502223847654e-05
Position 6070: 5.796764612168441e-05
Position 8802: 4.4446556032835776e-05
Position 1306: 3.3901007246567034e-05
