Gene = SEP15
index = 1246
Annotated 5SS: [  338 11085 33704 46313]
Annotated 3SS: [10916 33639 46262 50759]
SMsplice 5SS: [  338  6192 11085 12481 33704]
SMsplice 3SS: [ 6104 10916 12350 33639 50759]
top_k =  100
Partition function (log Z): -21.471890194393232

Sorted 5' Splice Sites (High to Low Probability):
Position 338: 0.997237360527113
Position 11085: 0.9694988948382115
Position 6192: 0.6577144718952826
Position 12481: 0.3508876813567343
Position 6232: 0.32013848501683073
Position 11947: 0.2097907519251372
Position 11933: 0.1685609756021589
Position 1294: 0.09394869384772232
Position 2948: 0.0800734337621114
Position 3512: 0.07671020217922542
Position 5801: 0.06273334602284766
Position 11414: 0.02709063815757868
Position 11623: 0.02472546907921387
Position 3620: 0.02327974565857992
Position 68: 0.02122756243255271
Position 1951: 0.0195195044349673
Position 11135: 0.018306093515996696
Position 6186: 0.015193830405242437
Position 11143: 0.012165488044861063
Position 11395: 0.006867256162150787
Position 11882: 0.002809317868946353
Position 12000: 0.0026871846270716416
Position 30: 0.0022074712907137364
Position 156: 0.001712453749299681
Position 12059: 0.0014791399579312694
Position 11450: 0.001415086715169155
Position 560: 0.0013269618495819436
Position 38: 0.0002492515712689178
Position 45: 0.00019033153456336804
Position 85: 0.00018871470422467332
Position 55: 7.213169181124587e-05
Position 91: 4.930079143173057e-05
Position 375: 1.206496320199694e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6104: 0.9930467873173577
Position 12350: 0.668108660264478
Position 10916: 0.5274588948434502
Position 11835: 0.43128078692170824
Position 10990: 0.41901187134589046
Position 15307: 0.2392112846669209
Position 11233: 0.1317105313074642
Position 15352: 0.11860836038107415
Position 16453: 0.0910869401499537
Position 3335: 0.07874741953684226
Position 5695: 0.06273334602284766
Position 2852: 0.060705429060134396
Position 1126: 0.043784947664559294
Position 1182: 0.03934232243158146
Position 11012: 0.035912770506911135
Position 12711: 0.03176755438597274
Position 3398: 0.021137552700311323
Position 17105: 0.020682495685053145
Position 193: 0.02067059716286683
Position 10935: 0.01758693970281838
Position 12223: 0.01660087355703321
Position 16087: 0.012772249604364714
Position 1754: 0.011226513494313905
Position 11199: 0.01049799597147493
Position 11947: 0.009273881682249883
Position 2883: 0.007181675037821121
Position 2906: 0.006209328094962634
Position 11414: 0.006184872101858451
Position 998: 0.006140953009163954
Position 2682: 0.005977001569193229
Position 963: 0.0046522328976083115
Position 1719: 0.004165762729911036
Position 1845: 0.00412722821074232
Position 232: 0.003803007942886156
Position 13561: 0.0031632045018932724
Position 11794: 0.002533981024258842
Position 12613: 0.002171626144477213
Position 11592: 0.0006582031018545946
Position 3578: 0.00010497560065169755
Position 967: 2.8237844809277554e-05
