Gene = PRELID2
index = 1071
Annotated 5SS: [  109 12209 15341 17392 38844 70355]
Annotated 3SS: [12150 15266 17230 38737 70284 74808]
SMsplice 5SS: [  109  4308  5674  9430 15341 17392 30099 30362 38844 52944 57436 70355]
SMsplice 3SS: [ 4214  5549  9287 15266 17230 29997 30187 38737 52889 57312 70284 74759]
top_k =  100
Partition function (log Z): -26.402328711156464

Sorted 5' Splice Sites (High to Low Probability):
Position 15341: 0.999999999999995
Position 17392: 0.9992925746766275
Position 9430: 0.9601731803459104
Position 4308: 0.908915752189033
Position 5674: 0.8828746940108573
Position 109: 0.7895829099072625
Position 15907: 0.6230227396306993
Position 7908: 0.5437448749852968
Position 20125: 0.4607740056769451
Position 4071: 0.39882808952641385
Position 22841: 0.2523389539483813
Position 8155: 0.24217977548435443
Position 11070: 0.2276732832276802
Position 132: 0.20300163055032935
Position 15788: 0.13060203495730965
Position 22336: 0.08368811401782837
Position 16887: 0.06805947583328453
Position 423: 0.0649698375629334
Position 19859: 0.06417690183583555
Position 546: 0.05945667418633184
Position 16279: 0.04398881623714907
Position 4041: 0.0426560914748961
Position 640: 0.03469444758540113
Position 5429: 0.028739977398247178
Position 4166: 0.028657671383083755
Position 21729: 0.024304264359316333
Position 15654: 0.022756239779795913
Position 16988: 0.012202331704892239
Position 22481: 0.01199733525423146
Position 240: 0.0035759627289243404
Position 21964: 0.002490645888709072
Position 8: 0.0012868438855363612
Position 85: 0.0010204639805443745
Position 244: 0.00043663232883196096
Position 238: 0.00020054905590666372
Position 378: 0.00016479324339920576
Position 69: 5.6804903704765595e-05
Position 61: 4.986154831378062e-05
Position 46: 3.4047987020280124e-06
Position 204: 2.4878516238078377e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 15266: 0.9999999999999946
Position 17230: 0.999680234792215
Position 9287: 0.9601731803459088
Position 5549: 0.8828746940108582
Position 22794: 0.746936709423034
Position 4214: 0.5678064720966113
Position 15870: 0.46810790932346974
Position 20009: 0.4389634198225996
Position 7737: 0.3935472343431039
Position 25326: 0.34233740000779017
Position 4237: 0.3372890112222721
Position 3969: 0.27155870768457185
Position 7998: 0.2421797754843549
Position 3993: 0.20240341356997132
Position 10972: 0.19770505328334897
Position 22284: 0.153764078258967
Position 7798: 0.15019764064219274
Position 352: 0.12017203053045128
Position 15815: 0.09278741396522246
Position 15461: 0.08842751523754219
Position 19799: 0.06417690183583555
Position 21525: 0.06361412506032812
Position 16806: 0.05250461183654886
Position 15653: 0.043256471955343614
Position 20086: 0.03126894733479496
Position 15792: 0.03124043934845222
Position 10910: 0.02996822994433113
Position 5297: 0.02873997739824723
Position 16019: 0.028097920729327625
Position 16603: 0.02807696090941076
Position 24904: 0.02673397359351012
Position 15640: 0.02466844807378054
Position 327: 0.023028762787792704
Position 23023: 0.020146720544686803
Position 527: 0.012979350820443292
Position 16084: 0.012784211529337104
Position 15510: 0.00835706226971025
Position 15507: 0.007003822330272957
Position 15548: 0.006381173447225564
Position 15427: 0.006150758416785581
Position 18121: 0.004524556546490952
Position 16151: 0.003106683978484372
Position 21825: 0.002490645888709069
Position 570: 0.002270474278145235
Position 17533: 0.0016886624329030462
Position 18103: 0.0012318689263567275
Position 18292: 0.001184785981871118
Position 278: 5.268570091502951e-05
