Gene = ALG3
index = 74
Annotated 5SS: [ 227 3259 3504 3774 4371 5181 5418 6159]
Annotated 3SS: [3158 3355 3612 4249 4974 5340 6013 6294]
SMsplice 5SS: [ 190 3259 3504 3774 5181 5440 6159]
SMsplice 3SS: [3158 3355 3612 5049 5340 6015 6294]
top_k =  100
Partition function (log Z): 10.421080216399064

Sorted 5' Splice Sites (High to Low Probability):
Position 3504: 0.9998931023090284
Position 3259: 0.9743397626547059
Position 5440: 0.9570790786183427
Position 190: 0.8440796707454133
Position 5181: 0.8138909571341982
Position 6159: 0.6776388184591735
Position 3774: 0.5604370423703694
Position 4371: 0.5469950901045347
Position 3706: 0.3080213386326374
Position 2807: 0.16766765812685955
Position 227: 0.1432515463789849
Position 3722: 0.09564958314412376
Position 5786: 0.08548289281154227
Position 2880: 0.06278070694008127
Position 4179: 0.0286800393772452
Position 2903: 0.02827592514390114
Position 4107: 0.0209817902186798
Position 3213: 0.01275465452673463
Position 421: 0.012480441958338345
Position 1155: 0.01242363073663173
Position 4113: 0.010255257894531182
Position 6093: 0.005958202217535573
Position 2767: 0.005834187021152728
Position 3240: 0.0036258059933727427
Position 3194: 0.003390426563144859
Position 3289: 0.002973379356417989
Position 5482: 0.002278232101044324
Position 2892: 0.0019049963816820915
Position 550: 0.0018721052150491484
Position 231: 0.0012532664116298691
Position 3043: 0.001207727864273606
Position 3276: 0.0008680992799294026
Position 2686: 0.0008552756725342538
Position 1286: 0.0007017468725559551
Position 1837: 0.0006227550623731496
Position 1320: 0.000546493705768167
Position 60: 0.0005421785621776265
Position 885: 0.0005403592551848267
Position 2698: 0.00045767010252035085
Position 3263: 0.0004049066997492806
Position 790: 0.0003963793630162901
Position 3758: 0.00017422732955095155
Position 3257: 7.921922559037753e-05
Position 3508: 4.414198436077875e-05
Position 3305: 2.4596628634772394e-05
Position 208: 7.775677995586632e-06
Position 163: 3.6688265503951297e-06
Position 65: 1.061213079813767e-06
Position 220: 7.585210252096693e-07
Position 320: 1.8121473921885267e-07
Position 3356: 1.4479410080219524e-07
Position 3300: 1.0427312093775292e-07
Position 3374: 7.25865851971905e-08
Position 25: 4.776614937112644e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3355: 0.997332470250616
Position 3158: 0.9917083679260443
Position 3612: 0.9752858464158302
Position 5340: 0.9461347113536273
Position 6294: 0.7428801240655428
Position 5049: 0.5491801720445499
Position 4249: 0.4546916447813262
Position 6015: 0.44499796716045265
Position 2641: 0.26812990813076054
Position 6225: 0.1565764132538716
Position 5731: 0.12799687795381948
Position 5968: 0.11933616358104489
Position 4319: 0.09214604931684567
Position 6062: 0.08804956967068499
Position 4974: 0.08045013070182012
Position 5068: 0.07305527467825955
Position 4855: 0.06465333987159623
Position 5171: 0.04210092222334727
Position 6081: 0.03604568052709638
Position 6354: 0.026997416002919532
Position 3980: 0.02112535590264189
Position 3841: 0.019850631713527803
Position 5345: 0.018775314531354687
Position 6477: 0.009059769148209556
Position 314: 0.008423256029788818
Position 3164: 0.006794384959594426
Position 4087: 0.006691986406996501
Position 4804: 0.004647578671057003
Position 295: 0.0038624059559740835
Position 4104: 0.0031934379017401924
Position 3984: 0.002698749318192278
Position 5673: 0.0023038216393144696
Position 3844: 0.0023021425185135017
Position 851: 0.0017007731436628425
Position 6415: 0.001526757863626197
Position 3330: 0.0010600925050922357
Position 3406: 0.0010005088056064466
Position 1079: 0.0008940504938385461
Position 2583: 0.0008542391222443191
Position 4050: 0.0007642480570389957
Position 1801: 0.0006227550623731495
Position 461: 0.0006185905768069465
Position 1041: 0.0004614495458053484
Position 765: 0.0004129335187219842
Position 783: 0.0004092999030306318
Position 747: 0.0004002642281791352
Position 988: 0.0003545409476158017
Position 3363: 0.0003024263046136768
Position 672: 0.00020527884573969557
Position 3434: 0.00019510030912763554
Position 549: 0.00019110051727659467
Position 387: 0.00016712940456980218
Position 3494: 5.065814779320585e-06
Position 3722: 3.5162586629647717e-06
Position 3697: 9.368799977326016e-07
Position 418: 1.3414303044030955e-07
Position 719: 1.0517024987044986e-07
