Gene = COX19
index = 400
Annotated 5SS: [ 172 2419]
Annotated 3SS: [2306 6142]
SMsplice 5SS: [ 172 2419]
SMsplice 3SS: [2306 6142]
top_k =  100
Partition function (log Z): -7.224414332326893

Sorted 5' Splice Sites (High to Low Probability):
Position 2419: 0.9597831095351417
Position 172: 0.8431542527540039
Position 6558: 0.21041639714517513
Position 186: 0.14634826024614025
Position 7085: 0.03551307164014067
Position 693: 0.028681460073237113
Position 6293: 0.025919145392933003
Position 527: 0.024726572044290428
Position 2751: 0.01877984267203728
Position 596: 0.018189411873766555
Position 4340: 0.01689235712987472
Position 3232: 0.016527267009522707
Position 350: 0.01567850468543581
Position 467: 0.014188266620172054
Position 7255: 0.01266834163168287
Position 2758: 0.010431552361559578
Position 6371: 0.006520471275638246
Position 3268: 0.0032498472392195614
Position 4544: 0.0029462835675118436
Position 420: 0.002908970663318645
Position 200: 0.001527462345198113
Position 407: 0.001030679633863365
Position 559: 0.0009077627714136297
Position 908: 0.000696598030561001
Position 2704: 0.0002150961828999429
Position 3305: 0.0001748619351093026
Position 214: 3.108452036451326e-05
Position 266: 1.0065259794925623e-05
Position 50: 8.582123185627296e-06
Position 2423: 7.558954077756536e-06
Position 220: 5.0991532014193594e-06
Position 248: 2.821442990369913e-06
Position 92: 9.87691111868494e-08
Position 81: 4.657953949809135e-08
Position 18: 2.966223530630417e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2306: 0.9678949066506255
Position 7431: 0.2806584209809638
Position 6142: 0.24422257987466703
Position 6399: 0.21625081469688062
Position 8530: 0.16916886803473352
Position 6859: 0.09246328678417504
Position 2538: 0.08350677370235463
Position 4264: 0.06800424363948274
Position 316: 0.043551542969856465
Position 7672: 0.03943866343008477
Position 7387: 0.03571745906535967
Position 349: 0.03207373343236453
Position 474: 0.024785340169385477
Position 3231: 0.02104727031840571
Position 7129: 0.0185116959651999
Position 2511: 0.01703974723149151
Position 7652: 0.009209466988245837
Position 3068: 0.00840052450371836
Position 2787: 0.005802085446740962
Position 4072: 0.005739943076423253
Position 6123: 0.0053030753521988525
Position 6915: 0.005255197207766623
Position 3103: 0.005252243691591845
Position 3731: 0.004089118228301842
Position 3079: 0.002556104452803305
Position 3128: 0.002415253825609601
Position 576: 0.0017174529191099205
Position 2487: 0.0011549507407657418
Position 2703: 0.0010380763332622342
Position 2907: 0.00102965425516112
Position 3124: 0.0009597941092024729
Position 3466: 0.0008337429237838058
Position 2379: 0.0005991487350360053
Position 261: 0.0005875785309982937
Position 621: 0.0005867706424314629
Position 2569: 0.0005482213249778039
Position 411: 0.00033637617446657996
Position 551: 0.00022821441114304232
Position 3107: 0.00014048328054684013
Position 2177: 1.9517896831900633e-05
Position 2148: 2.8909272008577815e-06
