Gene = SPINK14
index = 1315
Annotated 5SS: [  67 1241 4638]
Annotated 3SS: [1196 4500 5619]
SMsplice 5SS: [  67 4638]
SMsplice 3SS: [4500 5619]
top_k =  100
Partition function (log Z): -8.458071084216563

Sorted 5' Splice Sites (High to Low Probability):
Position 67: 0.8620843628270706
Position 1241: 0.4945719079939323
Position 4638: 0.3751512799069753
Position 2355: 0.23144544578850407
Position 599: 0.1259441510251039
Position 4669: 0.1064127706013047
Position 2385: 0.08895243889886748
Position 816: 0.04472294652097105
Position 2447: 0.015577426659198944
Position 2473: 0.010259619355617533
Position 4623: 0.00919420616145492
Position 4850: 0.003903739145145178
Position 279: 0.0018049592448880069
Position 71: 0.0011681385174166384
Position 586: 0.00045692816176777057
Position 1022: 0.0003777700098367153
Position 730: 0.0002774269712094277
Position 805: 0.00017627783113305812
Position 606: 3.163512633500857e-05
Position 612: 8.130557086183113e-06
Position 83: 2.476493600617663e-06
Position 185: 1.996213387677441e-06
Position 110: 1.8848346214147504e-06
Position 298: 1.786261162306159e-06
Position 224: 1.6575876343534404e-06
Position 370: 1.5718258725566173e-06
Position 18: 1.5141603053574322e-06
Position 96: 1.5137395376694886e-08
Position 54: 8.535369436874139e-09
Position 232: 5.098500335968846e-09
Position 153: 2.1270286307443377e-10
Position 32: 4.1749027668922995e-11
Position 56: 2.6701423937956556e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5619: 0.8258412399656175
Position 4500: 0.6066217476829247
Position 1139: 0.42067169837089124
Position 2267: 0.231886717306483
Position 2318: 0.07419442822501865
Position 717: 0.047157338660136126
Position 2147: 0.04604613941534336
Position 1196: 0.04439576183963867
Position 4144: 0.016200799449184886
Position 1159: 0.010291643821535313
Position 1117: 0.00919412409880145
Position 4849: 0.006999368872292204
Position 4715: 0.0061131318934494906
Position 900: 0.005324722849857924
Position 3964: 0.003137757032632738
Position 4168: 0.002918387289688547
Position 1202: 0.0025336498307093956
Position 220: 0.0023439565758529694
Position 1267: 0.0020473937883329785
Position 3457: 0.0018645067071881797
Position 4688: 0.0017605931608917211
Position 1971: 0.0017320286787899136
Position 3826: 0.0009979588804856557
Position 1621: 0.0007273294892001173
Position 482: 0.0006269277644316097
Position 1332: 0.0003697769843526639
Position 1019: 0.00019551805707077575
Position 517: 0.00011793872104676027
Position 722: 8.014899140327712e-05
Position 259: 5.0375687607247085e-05
Position 661: 4.075043922599698e-05
Position 298: 2.7366743964577662e-05
Position 719: 1.3540631741210936e-05
Position 423: 9.53878923448628e-06
Position 982: 7.220142114928019e-08
Position 795: 6.422383300460222e-08
Position 570: 7.77224855354648e-09
Position 278: 6.60059774238624e-09
Position 519: 6.520691349933856e-09
Position 490: 5.270171185273168e-09
Position 222: 5.129516810912013e-09
Position 556: 3.319317056889328e-09
