Gene = DFFA
index = 441
Annotated 5SS: [ 204 3350 5337 9096 9469]
Annotated 3SS: [ 3187  5193  8905  9316 10823]
SMsplice 5SS: [ 249 3350 5337 9096]
SMsplice 3SS: [3187 5193 8905 9316]
top_k =  100
Partition function (log Z): -8.690726627494804

Sorted 5' Splice Sites (High to Low Probability):
Position 3350: 0.9521046258473206
Position 9096: 0.8401874974412757
Position 5337: 0.7849119296869901
Position 249: 0.49975416233971504
Position 662: 0.4574545576890528
Position 9469: 0.43307616045385267
Position 43: 0.2213305129171736
Position 669: 0.14712864656144933
Position 9539: 0.10013172511389688
Position 9017: 0.058558547023920555
Position 204: 0.055955508801894184
Position 8996: 0.037423868540181995
Position 228: 0.02100761355820125
Position 336: 0.017356697998657324
Position 74: 0.015636963063547716
Position 1262: 0.01017708588924203
Position 51: 0.007486641391738335
Position 779: 0.005113175123782527
Position 9702: 0.00415944859822186
Position 537: 0.0036370293143201896
Position 1041: 0.0035057158414460166
Position 9021: 0.002672019308073252
Position 393: 0.001927418414383026
Position 6488: 0.001350656242627112
Position 278: 0.0010436404455159368
Position 92: 0.0007536297106589573
Position 305: 0.0003980933565287746
Position 460: 0.00026071398471473454
Position 257: 0.0002580378771744981
Position 406: 0.00019631749765984532
Position 342: 0.00019599848879253197
Position 409: 0.00016198668392367898
Position 567: 1.2079832869128608e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.9425182640956993
Position 9316: 0.8738096042897254
Position 5193: 0.680817768346553
Position 8905: 0.5629741441509661
Position 601: 0.43541447912512254
Position 8930: 0.3830002819249671
Position 15478: 0.37484353530443115
Position 13211: 0.10095781359139937
Position 5235: 0.09577414798374369
Position 11142: 0.06023805026051288
Position 9568: 0.03287603974842167
Position 14314: 0.027978594120130637
Position 533: 0.02281143522849556
Position 10823: 0.022212078959576387
Position 9243: 0.01311711799996441
Position 13155: 0.010071957142494037
Position 3213: 0.009846237346366889
Position 5105: 0.008320013356693322
Position 1092: 0.005281062120791918
Position 9676: 0.005071702182431163
Position 1119: 0.004896023768450109
Position 6392: 0.002685691191543178
Position 9965: 0.0025897514097997735
Position 5503: 0.0025119961092174214
Position 9730: 0.0023125009267775526
Position 613: 0.0013638716463597398
Position 646: 0.0009853548932225729
Position 1392: 4.918781494647278e-05
