Gene = WDR48
index = 1563
Annotated 5SS: [   76 11193 13892 14633 14878 16862 17747 22953 25216 26242 27811 32265
 32744 33613 36236 37321 39704 42069]
Annotated 3SS: [11051 13812 14549 14747 16772 17644 22727 25140 26138 27712 32156 32646
 33516 36129 37232 39626 41875 42649]
SMsplice 5SS: [   76 11193 13892 14633 14878 15086 16862 17747 22953 25216 26242 27811
 32265 32744 33613 36236 37321 39704 42069]
SMsplice 3SS: [11051 13812 14549 14747 14958 16753 17644 22727 25140 26138 27712 32156
 32646 33516 36129 37232 39626 41875 42649]
top_k =  100
Partition function (log Z): 21.140560517361802

Sorted 5' Splice Sites (High to Low Probability):
Position 32265: 1.000000000000003
Position 604: 1.0000000000000016
Position 27811: 1.0000000000000002
Position 11193: 1.0
Position 25216: 0.9996590723461903
Position 39704: 0.9971470830409099
Position 42069: 0.9963237512665212
Position 37321: 0.9893288161147019
Position 14633: 0.9783807428764928
Position 14878: 0.9735232979366142
Position 13892: 0.9690017721015693
Position 22953: 0.923811066460829
Position 17747: 0.9220846864131005
Position 33613: 0.8860141695182273
Position 16862: 0.8724402658090601
Position 32744: 0.8295403822466073
Position 15086: 0.7715164750925508
Position 26242: 0.7153640128469025
Position 36236: 0.5819782456079605
Position 76: 0.4381985972669393
Position 143: 0.43347364631765384
Position 39248: 0.37573492229639915
Position 37625: 0.3700612280026824
Position 42859: 0.3008120285395685
Position 23411: 0.26438829777975825
Position 24923: 0.24174616710903052
Position 39898: 0.23483002216160329
Position 12852: 0.2184049963688946
Position 15073: 0.2099632993295259
Position 36242: 0.19621159995977633
Position 26564: 0.1952043739080107
Position 36273: 0.18869026550454282
Position 41257: 0.15137550242904255
Position 37075: 0.13009927034627927
Position 168: 0.1193606872573136
Position 33653: 0.1139858304817748
Position 14110: 0.10509687946614941
Position 26257: 0.10434696260656243
Position 14426: 0.10185421201475299
Position 40921: 0.06029423161015848
Position 42410: 0.03769097321287358
Position 16019: 0.03192258483867164
Position 39851: 0.02366841293109189
Position 34970: 0.0229560256501719
Position 32870: 0.022561154677639216
Position 15764: 0.01738560413291347
Position 15225: 0.0159932415157346
Position 14883: 0.01302860531626889
Position 15949: 0.01280915491310395
Position 38483: 0.01123552310583013
Position 39479: 0.010064902063668503
Position 214: 0.006559195058308562
Position 42551: 0.005969418351428888
Position 15106: 0.004508394918877471
Position 15140: 0.0037494820194100506
Position 42729: 0.00296757211583982
Position 42742: 0.002875436148415327
Position 15426: 0.0017881900610903839
Position 15259: 0.0017424347695072753
Position 253: 0.001205841856141914
Position 25487: 0.0011856016201657615
Position 14832: 0.0010590861242437753
Position 338: 0.0005828202168542629
Position 89: 0.00045889087059837805
Position 15503: 0.0003074450909966364
Position 42359: 0.00017648500571997572
Position 97: 8.182541891348139e-05
Position 70: 7.849573727716533e-05
Position 15240: 7.675523377682928e-05
Position 39708: 4.173144003356182e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 32156: 1.000000000000003
Position 11051: 1.0
Position 39626: 0.9999999999999989
Position 25140: 0.9996590723461903
Position 14958: 0.9963245949309619
Position 41875: 0.9963237512665217
Position 14747: 0.9779856846550115
Position 14549: 0.967823874722222
Position 22727: 0.923811066460829
Position 17644: 0.9220846864131027
Position 37232: 0.9148966286771841
Position 13812: 0.8785034064214767
Position 36129: 0.8594337325150351
Position 32646: 0.8339768426321326
Position 33516: 0.8110932188591626
Position 42649: 0.7939962061662698
Position 26138: 0.6187560511205994
Position 16753: 0.5791351636477758
Position 27712: 0.5394891564777221
Position 415: 0.4969244565090931
Position 27602: 0.46051084352227933
Position 341: 0.42270756542344523
Position 39143: 0.3815288040035145
Position 37456: 0.35544862007993416
Position 16772: 0.29330510216128436
Position 23219: 0.26438829777975886
Position 39777: 0.25116421990860066
Position 24805: 0.2417461671090307
Position 12717: 0.2184049963688946
Position 26083: 0.20023217268221577
Position 26441: 0.19520437390801051
Position 33458: 0.18876837530584373
Position 41185: 0.15137550242904274
Position 43342: 0.14050301055310246
Position 44083: 0.13764152488436257
Position 36972: 0.13520672930164157
Position 14259: 0.10805970170317189
Position 13792: 0.10760671059536293
Position 13975: 0.08192551552241961
Position 43878: 0.07548340806436822
Position 280: 0.05901126235616252
Position 43377: 0.05689697551314075
Position 35971: 0.056616552945987046
Position 37112: 0.05515136139299068
Position 36089: 0.05082982561125804
Position 15821: 0.04473173975177554
Position 42351: 0.04128200007167882
Position 42680: 0.03682577699975652
Position 40744: 0.032543493733232336
Position 42931: 0.02798159043965054
Position 40797: 0.02775073787692612
Position 43356: 0.02419169630346308
Position 34800: 0.0229560256501719
