Gene = RPF1
index = 1193
Annotated 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
Annotated 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
SMsplice 5SS: [  243  1746  3729 10462 11206 16189 16797 17104]
SMsplice 3SS: [ 1688  3647 10365 11051 16105 16614 16976 18161]
top_k =  100
Partition function (log Z): 10.771461247399335

Sorted 5' Splice Sites (High to Low Probability):
Position 11206: 0.9999999999999989
Position 3729: 0.9998435734411408
Position 243: 0.9949753430085033
Position 10462: 0.9815631453241622
Position 16189: 0.95683399168318
Position 17104: 0.9291653768508619
Position 1746: 0.7398740808524333
Position 16797: 0.6086923328367132
Position 16806: 0.3167572675017047
Position 2058: 0.23052086220282625
Position 743: 0.11128538494492955
Position 15725: 0.1068526077422218
Position 3939: 0.08928354037114371
Position 4882: 0.08814873460638914
Position 4584: 0.05598248654027901
Position 2037: 0.05000800486805528
Position 18257: 0.037727607414382
Position 2320: 0.03143438506549251
Position 990: 0.028439651917766342
Position 2146: 0.02653951364111832
Position 949: 0.025799159519120006
Position 699: 0.023220973270138126
Position 10913: 0.016772174062615434
Position 17881: 0.015376882164265965
Position 747: 0.01509242068376637
Position 9445: 0.014355046582959535
Position 1418: 0.013811468008666287
Position 16697: 0.012706320101519179
Position 1073: 0.009994760385936758
Position 790: 0.009785384415185797
Position 17046: 0.009314387339454432
Position 2554: 0.009304987970880866
Position 3074: 0.008243071479495361
Position 17085: 0.006681722519583564
Position 10602: 0.005594786937878255
Position 1626: 0.004839371710775846
Position 10612: 0.0038530060895009136
Position 10697: 0.003594549904835907
Position 2249: 0.0033251384160494007
Position 18205: 0.002187804123995346
Position 18357: 0.0013454598056249945
Position 503: 0.0005957696263106553
Position 583: 0.0005603323364532844
Position 573: 0.00045264213662310964
Position 3734: 0.00015642655885729674
Position 447: 6.687741051034596e-05
Position 809: 1.8909717265524798e-05
Position 1077: 1.867233345588896e-05
Position 625: 1.2942340933183065e-05
Position 132: 6.130886940563933e-06
Position 300: 1.3313435016317812e-09
Position 332: 1.7178754261746732e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3647: 0.9999757604591666
Position 11051: 0.9942924452668866
Position 10365: 0.9910109383515406
Position 16105: 0.9568339916831793
Position 16614: 0.9368905211669708
Position 16976: 0.9324107314213521
Position 18161: 0.8800111274157765
Position 1688: 0.7026231735279339
Position 1850: 0.22424074312599365
Position 15610: 0.1068526077422218
Position 3807: 0.0890242793432083
Position 662: 0.08396034380993232
Position 721: 0.06933010791219586
Position 4447: 0.060974723574454014
Position 4618: 0.0512462369111987
Position 1905: 0.049533866432424745
Position 18492: 0.04821697876224589
Position 18274: 0.046870363894361104
Position 2099: 0.043491465704046404
Position 17625: 0.04199982401369857
Position 746: 0.0251284780342917
Position 1978: 0.024561828931076883
Position 4663: 0.0234930120392513
Position 582: 0.020732193589658356
Position 17442: 0.01772957450372043
Position 1295: 0.017438346355619267
Position 10754: 0.016772174062615445
Position 9303: 0.014355046582959543
Position 1527: 0.014183586161753355
Position 1659: 0.012948499913252124
Position 603: 0.012254365786534688
Position 17213: 0.01124467626700798
Position 17045: 0.009749328643812156
Position 1571: 0.009431791354810159
Position 2475: 0.009304987970880866
Position 4550: 0.008417248621764168
Position 2988: 0.00824307147949536
Position 16939: 0.005999225390066502
Position 11113: 0.00570755473311162
Position 857: 0.0037861469149113205
Position 10615: 0.003594549904835907
Position 18002: 0.0035258792781608602
Position 16878: 0.0033793193136736283
Position 486: 0.0020156916769480697
Position 1511: 0.0018995232585059165
Position 941: 0.0018162904686158511
Position 16307: 0.001265399272966577
Position 406: 0.0009216753094051556
Position 17407: 0.0006622113142926857
Position 549: 0.0003735831075633793
Position 3843: 0.00025926102793541103
Position 3460: 2.4239540831227445e-05
Position 970: 6.479826915836583e-06
