Gene = SPCS1
index = 1306
Annotated 5SS: [205 626 802]
Annotated 3SS: [ 565  714 1608]
SMsplice 5SS: [626 802]
SMsplice 3SS: [ 714 1608]
top_k =  100
Partition function (log Z): -6.31376382220062

Sorted 5' Splice Sites (High to Low Probability):
Position 802: 0.8693882164485671
Position 626: 0.8567865718366539
Position 205: 0.33896327995460673
Position 390: 0.031857457981555315
Position 735: 0.022327074334305367
Position 284: 0.021195269625888916
Position 500: 0.01618774593471997
Position 840: 0.006666103865371345
Position 968: 0.0034208762457502745
Position 817: 0.002212405294233527
Position 1736: 0.0019911745422947036
Position 849: 0.0019164518261304496
Position 1033: 0.0010813408129182165
Position 310: 0.0007680228510104207
Position 97: 0.000713648062797283
Position 495: 0.0006768953934581499
Position 515: 0.0005200742919335773
Position 294: 0.0005154043533701543
Position 630: 0.00045532690709689015
Position 396: 0.00042837691050074273
Position 813: 0.0003838631981773196
Position 346: 0.00037120312357539136
Position 1768: 0.00025991982163964825
Position 105: 0.00015031561673219332
Position 470: 9.857680775445738e-05
Position 492: 5.551720700536609e-05
Position 267: 5.377837869182046e-05
Position 111: 3.006252816475844e-05
Position 316: 1.6939462135133775e-05
Position 476: 1.558350274626771e-05
Position 3: 2.288291014338506e-08
Position 75: 1.1739897418545212e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1608: 0.9299629107680023
Position 714: 0.8707433960056323
Position 565: 0.27198778771568444
Position 915: 0.014258964637568145
Position 679: 0.0133157166808523
Position 1574: 0.009437613219042575
Position 404: 0.009231094693286961
Position 490: 0.009201865034311972
Position 718: 0.009177972015601497
Position 442: 0.007745860817502462
Position 1136: 0.007726143705856562
Position 1393: 0.007005151517290582
Position 1111: 0.005470779175221862
Position 1516: 0.003473197430420692
Position 1875: 0.002606536931763237
Position 1799: 0.002254652997924724
Position 2085: 0.0016424537319877392
Position 1653: 0.00129273861454659
Position 626: 0.0008832017482659704
Position 450: 0.0005474954390685728
Position 1273: 0.0003410848640972761
Position 750: 0.00023531498139870913
Position 1936: 0.00023434565679322417
Position 394: 0.0002243730835207655
Position 499: 0.00016202703605135846
Position 604: 9.454309628312621e-05
Position 418: 7.240629759566466e-05
Position 504: 6.034596768005715e-05
Position 253: 3.427292402648731e-05
Position 509: 2.8860064259818436e-05
Position 423: 2.6112432048860525e-05
Position 201: 1.5619287889780578e-05
Position 574: 1.1616926871438785e-05
Position 370: 6.618924779177525e-07
Position 772: 3.9435176736626804e-07
