Gene = ALKBH4
index = 76
Annotated 5SS: [ 163 5273]
Annotated 3SS: [5074 6894]
SMsplice 5SS: [ 163 5273]
SMsplice 3SS: [5165 6894]
top_k =  100
Partition function (log Z): -2.2751652940841436

Sorted 5' Splice Sites (High to Low Probability):
Position 5273: 0.9944489240999885
Position 163: 0.9787759565451718
Position 2942: 0.3089623895156024
Position 2215: 0.1852862668439806
Position 2597: 0.12035476960746079
Position 1001: 0.07246666682593694
Position 4378: 0.04348852520012101
Position 6979: 0.02032286706693593
Position 276: 0.01737445751811375
Position 1033: 0.01590581291780346
Position 800: 0.013034312408485871
Position 5459: 0.012090737060114683
Position 5856: 0.010417917182884536
Position 2021: 0.008447573568858275
Position 7242: 0.008439635337890904
Position 7114: 0.007047075802794947
Position 6976: 0.005758213883986531
Position 1048: 0.0031984625088538835
Position 2592: 0.002645956191842552
Position 2880: 0.002164308650006599
Position 607: 0.0009614859076261231
Position 503: 0.0005052264473885581
Position 989: 0.0003910750686575684
Position 292: 2.705883411124677e-05
Position 5216: 2.1635378647684027e-05
Position 260: 1.0488929836907971e-05
Position 351: 1.0323337448084369e-05
Position 170: 2.242131657198322e-06
Position 347: 5.830836418957132e-07
Position 355: 1.881726945009844e-07
Position 222: 1.1113578700345002e-07
Position 282: 7.110373567275075e-08
Position 134: 5.660401333833569e-08
Position 367: 1.7356296483294883e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5165: 0.9387788006919214
Position 6894: 0.6636043740005867
Position 2679: 0.30362990622532987
Position 2111: 0.1726036303443732
Position 2539: 0.08985786249554745
Position 7467: 0.07486960343950846
Position 6312: 0.0690789890279351
Position 5074: 0.05907263819285179
Position 5377: 0.050741451922168064
Position 6146: 0.04981495934375316
Position 5737: 0.0454102067426814
Position 4310: 0.043488525200121024
Position 954: 0.031651582570830984
Position 2460: 0.02865564563360281
Position 870: 0.025735911946786733
Position 5709: 0.025252942357192543
Position 896: 0.024566671025582833
Position 1943: 0.022994338820691476
Position 5356: 0.020891699078269623
Position 6833: 0.014849255966117081
Position 7349: 0.014019783561320406
Position 6335: 0.010561952657700399
Position 5519: 0.008323386098049099
Position 2730: 0.0077722516561290304
Position 452: 0.005530357720909244
Position 799: 0.0037146543184338144
Position 6609: 0.0032982122122583047
Position 926: 0.003110661701480749
Position 6142: 0.0026669763970457346
Position 2371: 0.0026230889179272637
Position 7501: 0.002561254613109878
Position 366: 0.002483228968013899
Position 5421: 0.002124067692647569
Position 851: 0.001934479786968174
Position 512: 0.0019092423184951261
Position 6473: 0.0014302456056847375
Position 5733: 0.0008816436031900945
Position 958: 0.0005772184452051362
Position 636: 0.00028394383819322814
Position 724: 0.00026885354249569636
Position 916: 0.00021430609698235543
Position 591: 0.00020799873884970522
Position 575: 0.0001964199827706209
Position 566: 7.745639617344675e-05
Position 413: 6.767071790108109e-05
Position 743: 5.874769556721159e-05
Position 672: 5.0963025116696584e-05
Position 5022: 3.9102893402754736e-05
Position 600: 7.648110835887267e-06
Position 495: 6.729973287366744e-06
Position 758: 5.317264015751488e-06
Position 551: 2.50515884766616e-06
Position 534: 1.0389305900545999e-06
Position 436: 9.885629226852966e-07
