Gene = UFC1
index = 1527
Annotated 5SS: [ 369 3266 3566 3942 4460]
Annotated 3SS: [3197 3501 3864 4368 4659]
SMsplice 5SS: [ 319 3266 3595 3942 4460]
SMsplice 3SS: [3197 3501 3846 4368 4659]
top_k =  100
Partition function (log Z): 5.76125414611641

Sorted 5' Splice Sites (High to Low Probability):
Position 3942: 0.9617486743445404
Position 3266: 0.9360962143638732
Position 4460: 0.8956812117142974
Position 319: 0.6437183554760492
Position 3595: 0.611236334326447
Position 3566: 0.3354567084918083
Position 195: 0.21878122279183884
Position 369: 0.12774590656402474
Position 98: 0.04717032193300271
Position 3740: 0.04128026143094511
Position 1833: 0.03741429340158146
Position 3270: 0.031834480921316605
Position 3287: 0.03052760902849097
Position 556: 0.012611104996709855
Position 1940: 0.010979393262465657
Position 1474: 0.007356359446561597
Position 1080: 0.00621598396027519
Position 19: 0.0038521116655207822
Position 4148: 0.003579839463449087
Position 628: 0.0029990721922074333
Position 1916: 0.0018154783044681245
Position 3689: 0.0013809638622851869
Position 106: 0.0012563430760944088
Position 3484: 0.0011839565521467464
Position 288: 0.0011394218628774356
Position 2227: 0.0011185965221822511
Position 326: 0.0008868711645331222
Position 330: 0.0008436379928609748
Position 3936: 0.0007405282956499375
Position 3625: 0.0007317521496159309
Position 3797: 0.0006976561362339515
Position 1320: 0.0006648433091932746
Position 4055: 0.0006097650295368745
Position 3520: 0.00047229929927733466
Position 3294: 0.0004211411345530808
Position 3502: 0.00029282692376292915
Position 139: 0.0002876954576456485
Position 173: 0.00019860602307800174
Position 35: 0.00017483626498594415
Position 54: 5.7925484481312665e-05
Position 157: 7.5475356414804025e-06
Position 7: 9.297575369950226e-09
Position 37: 2.852720242462828e-09
Position 61: 2.4894054613677e-09
Position 72: 1.7403039308851956e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4368: 0.9355866519764011
Position 3197: 0.9337173706424623
Position 3846: 0.813026653352651
Position 4659: 0.7897335211394619
Position 3501: 0.7776560374082132
Position 3384: 0.17039350391565672
Position 3864: 0.14069386704168085
Position 4997: 0.06559852678460981
Position 3177: 0.06537454096966647
Position 4590: 0.05018060796983749
Position 1778: 0.04587758965565589
Position 173: 0.04507144283651266
Position 3648: 0.02005037289166464
Position 3366: 0.019766388912755273
Position 3895: 0.011232819630326315
Position 4564: 0.010490002148057596
Position 437: 0.01020889283497585
Position 4577: 0.009214488636450552
Position 4286: 0.00638620747896719
Position 4701: 0.005970939951887461
Position 4853: 0.004836457571245779
Position 3732: 0.00478627856709161
Position 1187: 0.004555994549030425
Position 4307: 0.004533428140362407
Position 1718: 0.004331575312859342
Position 245: 0.0038368375481200676
Position 914: 0.002533662060572835
Position 650: 0.0021350677268882484
Position 4640: 0.0021042373013471474
Position 4678: 0.001985750497844968
Position 3815: 0.0019195761320517208
Position 469: 0.0019007031030519
Position 4309: 0.0016208265638305071
Position 917: 0.0015472541728141051
Position 3780: 0.0014937998598774083
Position 2053: 0.0011185965221822513
Position 1273: 0.001106769636934496
Position 1143: 0.0010995748508621595
Position 4704: 0.0010257183038892986
Position 4416: 0.0010021658393777205
Position 178: 0.0008981048132545063
Position 3423: 0.0005897594486028075
Position 3390: 0.0005687799541840779
Position 296: 0.0005437122173778972
Position 4594: 0.000539713980280571
Position 421: 0.0005192293602575842
Position 4974: 0.0004210364160530764
Position 4289: 0.0004047043562348823
Position 3904: 0.00035356606704994116
Position 3332: 0.00027060593794578125
Position 5071: 0.0001804878049652968
Position 3347: 0.00017713447268978615
Position 4439: 7.86144911984415e-05
Position 281: 5.4896131873995255e-06
Position 199: 5.448253745510055e-06
Position 4212: 4.392577525414757e-06
Position 4145: 2.6883338323235404e-06
