Gene = GeneID_692507
index = 63
Annotated 5SS: [27]
Annotated 3SS: [776]
SMsplice 5SS: [27]
SMsplice 3SS: [776]
Partition function (log Z): -7.010404575098738

Sorted 5' Splice Sites (High to Low Probability):
Position 27: 0.8021661876390056
Position 185: 0.10193119427279011
Position 483: 0.06971827957041864
Position 167: 0.01798256010251857
Position 636: 0.004712859090875639
Position 422: 0.0034396765639440126
Position 449: 0.0032528207432380857
Position 958: 0.002775822166559569
Position 31: 0.002390551538822618
Position 937: 0.002183095133794232
Position 961: 0.0014519193684833633
Position 940: 0.0013953932174163163
Position 624: 0.0013806282275455816
Position 600: 0.0013279257027416324
Position 616: 0.000775611656126412
Position 734: 0.000738793341633162
Position 828: 0.0006622616358756681
Position 1047: 0.0006397887914264918
Position 461: 0.0006388888933172289
Position 904: 0.0006132500021426643
Position 139: 0.0003793936155261729
Position 119: 0.0003764018554141671
Position 584: 0.0002743383864434228
Position 832: 0.0002476303103032985
Position 64: 0.0002121577758367124
Position 744: 0.00017469619331438976
Position 1026: 0.0001615137086907451
Position 991: 0.00014907134150274497
Position 468: 0.00012037230503456563
Position 1062: 0.00010898942767099452
Position 346: 0.00010477715695903093
Position 487: 9.942635382603606e-05
Position 48: 9.563652482484111e-05
Position 303: 9.489810286494386e-05
Position 668: 5.1982471255676366e-05
Position 730: 5.173824122493126e-05
Position 122: 3.2221074392064986e-05
Position 1053: 3.0326446540285435e-05
Position 275: 2.7850956593459697e-05
Position 419: 2.7808763101980567e-05
Position 677: 2.714605994957417e-05
Position 558: 2.388203988535835e-05
Position 1044: 1.916735866102928e-05
Position 814: 1.4383756363718669e-05
Position 1116: 1.3929841785918323e-05
Position 862: 8.410516215612254e-06
Position 1029: 8.05334593485322e-06
Position 682: 7.523307291063908e-06
Position 545: 6.936244438725332e-06
Position 332: 6.8143660432848395e-06
Position 79: 6.712334554620214e-06
Position 984: 3.7949830123219838e-06
Position 777: 3.555778732879998e-06
Position 272: 2.7863911154374258e-06
Position 267: 2.733842029783498e-06
Position 1017: 2.438194229678995e-06
Position 1213: 1.8494683964481996e-06
Position 560: 1.6968393901924242e-06
Position 102: 1.0544795698304965e-06
Position 1080: 9.86768590643894e-07
Position 241: 6.805147020948844e-07
Position 1008: 5.931282999699838e-07
Position 819: 5.288082488366192e-07
Position 738: 4.1188428227229354e-07
Position 1011: 3.4979089420021876e-07
Position 767: 2.951027893165128e-07
Position 1107: 2.775296018078298e-07
Position 1071: 2.5595612914824793e-07
Position 1035: 1.8706963015465636e-07
Position 780: 1.8409825483487038e-07
Position 1216: 1.383581684176178e-07
Position 1150: 1.267596231711909e-07
Position 351: 1.1289704797642372e-07
Position 795: 9.151386744844505e-08
Position 1168: 5.3901824697338176e-08
Position 1204: 5.187140806751178e-08
Position 1207: 4.286849633425368e-08
Position 481: 3.052945056576104e-08
Position 265: 1.9180217097273538e-08
Position 1180: 1.5103348976151528e-08
Position 1101: 1.484211841467968e-08
Position 1006: 1.4525189014429436e-08
Position 1130: 6.916896418971766e-09
Position 750: 3.8753257619319955e-09
Position 1085: 3.804740201763306e-09
Position 1222: 3.7210212185115663e-09
Position 1083: 7.994220917315684e-10
Position 748: 5.129928468313762e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 776: 0.9643420930528223
Position 714: 0.018774514459282163
Position 1042: 0.014834430067162781
Position 236: 0.011953143495620669
Position 758: 0.004549910109993412
Position 110: 0.002041916318593254
Position 1115: 0.002008682520849083
Position 1025: 0.0007592642759427433
Position 634: 0.0005850451819642676
Position 991: 0.0005749777309661221
Position 1222: 0.000437307420268963
Position 545: 0.0004345261819546233
Position 839: 0.00041793711406443667
Position 490: 0.0003541753678012786
Position 685: 0.00019385617197721113
Position 404: 0.00014165567757313074
Position 1083: 8.53343174715603e-05
Position 256: 7.821428836590083e-05
Position 1097: 5.999076566123683e-05
Position 1303: 5.829073952138079e-05
Position 166: 5.3078650346957916e-05
Position 1091: 4.786705135620669e-05
Position 1112: 4.3952301930007704e-05
Position 339: 4.3293262767660665e-05
Position 504: 4.1521669365049084e-05
Position 725: 2.7220009016029948e-05
Position 733: 2.2309002941461205e-05
Position 1080: 1.8776038402358748e-05
Position 605: 1.8163366388724558e-05
Position 492: 1.748064309303673e-05
Position 410: 1.3263566336716406e-05
Position 461: 1.2983323017658707e-05
Position 119: 1.177812949968727e-05
Position 934: 1.136152248544021e-05
Position 272: 9.937066370498707e-06
Position 487: 9.604735665721561e-06
Position 1051: 9.442998536599531e-06
Position 836: 7.948182616580133e-06
Position 744: 7.490574622793075e-06
Position 332: 6.4840130489970814e-06
Position 1234: 6.451284431493791e-06
Position 556: 5.9901643127524075e-06
Position 346: 5.093884944559188e-06
Position 584: 5.055445845558941e-06
Position 1237: 4.485379200152454e-06
Position 325: 3.980490628429716e-06
Position 1290: 3.4403235989734295e-06
Position 351: 3.1884729908565355e-06
Position 265: 3.0594531355641714e-06
Position 468: 2.326606388830894e-06
Position 139: 2.2387381226109173e-06
Position 446: 1.159840001876978e-06
Position 1062: 3.8607744297336803e-07
Position 181: 2.362891168841205e-07
Position 284: 2.0259951941703818e-07
Position 1267: 2.0227510031090646e-07
Position 146: 1.7200838368859133e-07
Position 414: 1.4818468092904422e-07
Position 448: 2.6192168469336335e-08
Position 249: 2.5374501024385377e-08
