Gene = LOC101744130
index = 622
Annotated 5SS: [131 551]
Annotated 3SS: [275 682]
SMsplice 5SS: [131]
SMsplice 3SS: [682]
Partition function (log Z): -4.7548725597180646

Sorted 5' Splice Sites (High to Low Probability):
Position 131: 0.9832688409609672
Position 551: 0.26070791680737554
Position 611: 0.04625547048838366
Position 330: 0.016938526653382482
Position 156: 0.0063191763758642435
Position 607: 0.0018627822377768576
Position 881: 0.0016623244360096411
Position 579: 0.0016052742565684155
Position 314: 0.0006788838015700844
Position 885: 0.000651179213912265
Position 81: 0.0006208469738314815
Position 846: 0.0005805126076544042
Position 768: 0.0004972277862897523
Position 173: 0.0004883730484050535
Position 135: 0.00044823751883931806
Position 417: 0.00038767252664823716
Position 998: 0.00022373746524939007
Position 877: 6.760621139812157e-05
Position 930: 5.730666854856382e-05
Position 521: 4.011017268353942e-05
Position 476: 2.313964884385669e-05
Position 873: 2.2105430561899498e-05
Position 572: 1.557864710684739e-05
Position 251: 1.0435262848557316e-05
Position 623: 3.3055983016495703e-06
Position 318: 3.1493903804138926e-06
Position 539: 2.7965953466335564e-06
Position 905: 2.7240861522219574e-06
Position 1003: 1.4187994947674306e-06
Position 299: 1.1511417315386434e-06
Position 311: 1.0532504737077138e-06
Position 12: 1.0041055868871277e-06
Position 515: 8.538757652633698e-07
Position 43: 7.915259567258268e-07
Position 287: 6.395886867392258e-07
Position 533: 3.7712043009282343e-07
Position 989: 2.2676881791535733e-07
Position 646: 2.2660732164757946e-07
Position 271: 1.847178682581352e-07
Position 939: 1.5141038035973987e-07
Position 702: 1.4263435354129234e-07
Position 24: 8.454182043593395e-08
Position 31: 6.668119150988947e-08
Position 697: 5.045746651116057e-09
Position 923: 2.636102268003319e-09
Position 711: 9.16646895343845e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 682: 0.888010478926286
Position 275: 0.3444596918839346
Position 329: 0.05351711205394791
Position 354: 0.014405797633489002
Position 281: 0.004456473482869636
Position 845: 0.003244014901871063
Position 542: 0.0025451194220540772
Position 916: 0.0023882351944618766
Position 721: 0.002312586509648318
Position 965: 0.0021151639079049424
Position 357: 0.0014975065545292307
Position 1068: 0.001037164956738148
Position 302: 0.0009528788697043186
Position 976: 0.0006943007776848785
Position 314: 0.00025439728080298764
Position 779: 0.00023918863404822147
Position 305: 0.00019087662976802438
Position 378: 0.00017530133635101507
Position 589: 0.00016314174479494862
Position 1044: 0.00014355549435195506
Position 889: 0.00013756190859591627
Position 623: 0.00012788461071431382
Position 633: 9.986482632455811e-05
Position 401: 8.08632505397109e-05
Position 251: 3.252509553715692e-05
Position 781: 2.9379847850428883e-05
Position 287: 2.7126063527479407e-05
Position 468: 2.5308856410426068e-05
Position 919: 1.5227098988985405e-05
Position 417: 1.2796251240731582e-05
Position 290: 1.0939730464918077e-05
Position 909: 8.806840478680793e-06
Position 973: 8.571178019306036e-06
Position 476: 8.492719833635566e-06
Position 992: 5.180730600089326e-06
Position 981: 4.971894965934013e-06
Position 1077: 4.5478600543210435e-06
Position 1025: 4.107403128644338e-06
Position 1082: 3.438806079121764e-06
Position 299: 9.192301569637057e-07
Position 555: 8.630135308222568e-07
Position 591: 5.575555583606326e-07
Position 412: 5.016295883787308e-07
Position 1070: 1.639166487688017e-07
Position 593: 1.983855198267973e-08
Position 597: 9.943931650557713e-09
Position 989: 5.132088504062931e-09
Position 156: 5.022913991264735e-10
Position 93: 1.262364536156981e-10
Position 121: 6.77046275753482e-11
Position 167: 5.492188500700334e-11
Position 163: 4.79615294595357e-11
Position 79: 1.150954851039676e-11
