Gene = GeneID_692709
index = 73
Annotated 5SS: [ 18 324]
Annotated 3SS: [ 187 1545]
SMsplice 5SS: [324]
SMsplice 3SS: [1545]
Partition function (log Z): -5.440913465230896

Sorted 5' Splice Sites (High to Low Probability):
Position 324: 0.9176302233247023
Position 1047: 0.12849778814996854
Position 23: 0.10693990327325797
Position 1366: 0.0984041174129275
Position 210: 0.06282143967486474
Position 18: 0.04803030910409325
Position 973: 0.04074091510857583
Position 728: 0.027136293813714376
Position 1140: 0.017532690153351266
Position 1456: 0.00306008983229938
Position 195: 0.0026490462572692454
Position 578: 0.001945680080481083
Position 1302: 0.0019423555743206704
Position 79: 0.0018067572428741919
Position 28: 0.0015259447461630081
Position 1407: 0.0013304916322683265
Position 458: 0.0011324224936336512
Position 462: 0.000995049670270029
Position 328: 0.0009328957055150721
Position 934: 0.0008834897109280458
Position 359: 0.0007855888022095211
Position 554: 0.0006429415303691319
Position 252: 0.0005245020773178425
Position 828: 0.00028640075932654963
Position 1435: 0.00019380502895613083
Position 1467: 0.00019082104474462322
Position 694: 0.0001812858078230045
Position 723: 0.0001804857357352226
Position 1321: 0.00016395060163265561
Position 422: 0.00016241761236379407
Position 120: 0.00011881311411313031
Position 109: 0.00011318782400808964
Position 984: 0.00010712102015735692
Position 294: 6.609625208250384e-05
Position 7: 6.598690929396054e-05
Position 467: 6.389143204421529e-05
Position 106: 6.375697666712099e-05
Position 1346: 6.133028325672906e-05
Position 1260: 5.01982496505232e-05
Position 1230: 4.5648816271287454e-05
Position 977: 4.096820504789096e-05
Position 476: 3.292357139613125e-05
Position 1114: 3.107612483214761e-05
Position 803: 2.7312337865692498e-05
Position 451: 1.9734552528388037e-05
Position 1553: 1.7968820267788973e-05
Position 1370: 1.5672060290966076e-05
Position 527: 1.2639112639219584e-05
Position 1066: 1.1504709326977647e-05
Position 622: 1.0178413672433795e-05
Position 610: 1.0124932156423673e-05
Position 235: 9.119631400673553e-06
Position 1105: 8.325670334388079e-06
Position 1064: 7.887387071851575e-06
Position 597: 4.6833056079112425e-06
Position 949: 4.5313423010216546e-06
Position 512: 4.015282357596052e-06
Position 1051: 3.7094868600726144e-06
Position 177: 3.3981789324529726e-06
Position 1095: 2.3326562017190073e-06
Position 1324: 1.436936240903036e-06
Position 487: 1.0117805130053021e-06
Position 259: 1.010103356450219e-06
Position 619: 8.593074493599113e-07
Position 1441: 7.355268062231871e-07
Position 1214: 7.211102921336323e-07
Position 1242: 6.706910805559568e-07
Position 249: 6.428287034466505e-07
Position 982: 6.046936761448979e-07
Position 1102: 5.701603850038191e-07
Position 387: 3.807086910222656e-07
Position 807: 3.5951870352906873e-07
Position 506: 2.9369275284483866e-07
Position 484: 2.82602002285328e-07
Position 970: 1.8543100750348992e-07
Position 637: 1.7641161259883326e-07
Position 139: 1.0448385341370082e-07
Position 1093: 8.797661580867555e-08
Position 726: 7.284443010298306e-08
Position 1630: 6.417516703848501e-08
Position 1054: 4.185289150321514e-08
Position 1484: 2.3344528507621313e-08
Position 1636: 1.1770882788743485e-08
Position 1411: 8.530956441485642e-09
Position 590: 5.885483983641213e-09
Position 1557: 2.8540082339810666e-10
Position 1600: 1.6201924112026017e-10
Position 1614: 7.963377647688125e-11
Position 1525: 1.9178337332981366e-11
Position 1505: 1.5938003129503367e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1545: 0.9590271477839307
Position 187: 0.10834619018224069
Position 812: 0.106502863521566
Position 1122: 0.09994585024349745
Position 112: 0.0439822764369415
Position 870: 0.04218270667441091
Position 590: 0.036212272480090395
Position 898: 0.03345769860679553
Position 1061: 0.0067205843243957905
Position 791: 0.005738089551018662
Position 1230: 0.004385671607557607
Position 153: 0.004112571739299203
Position 1114: 0.004000881494901607
Position 1508: 0.0026636758485265055
Position 461: 0.002282854170826712
Position 1505: 0.00212595887775924
Position 1256: 0.00208419554540985
Position 1455: 0.0019050397946288478
Position 715: 0.0010618776023489462
Position 193: 0.0005238295396800645
Position 1618: 0.00038092538161659895
Position 1557: 0.0003726258092058289
Position 1240: 0.0002298511312227941
Position 1260: 0.00021914918624808266
Position 1051: 0.0002155349516343726
Position 1562: 0.00020805336077945122
Position 243: 0.00016497038695567295
Position 439: 0.00016111284322672357
Position 1324: 0.00013319604615430589
Position 699: 9.936844056709684e-05
Position 421: 9.169739933199773e-05
Position 1610: 8.71873598715036e-05
Position 308: 8.601847808852747e-05
Position 694: 7.676352996566892e-05
Position 117: 6.924030469856685e-05
Position 1573: 6.915902263822222e-05
Position 876: 5.9895058064120266e-05
Position 1407: 5.8179118594095915e-05
Position 1513: 2.7469022381103756e-05
Position 246: 2.5738619651865734e-05
Position 1269: 2.4851840495527438e-05
Position 1621: 2.018459596558261e-05
Position 1467: 2.014509338547844e-05
Position 1242: 1.748074229368914e-05
Position 717: 1.4000914229318316e-05
Position 1075: 1.2098884859374556e-05
Position 1644: 1.1559810170151409e-05
Position 1568: 1.097842028632378e-05
Position 1391: 1.0313903382370408e-05
Position 1479: 9.325818407906975e-06
Position 1346: 8.283786569699065e-06
Position 1647: 6.788077760578111e-06
Position 732: 6.082610488898928e-06
Position 1484: 5.658735586161943e-06
Position 355: 5.355885399961632e-06
Position 1263: 4.334069070525223e-06
Position 467: 2.7777855651408675e-06
Position 726: 1.8536993640994645e-06
Position 1370: 1.4010213390375414e-06
Position 204: 8.592224787318854e-07
Position 255: 4.1315032429261693e-07
Position 1670: 3.414548281882206e-07
Position 1704: 2.8656243047756e-07
Position 1577: 2.208454687753879e-07
Position 226: 1.7227764594410908e-07
Position 214: 1.5656536609189516e-07
Position 476: 1.1578462082468366e-07
Position 328: 1.0367407933252289e-07
Position 1667: 4.386523876537307e-08
Position 158: 3.8181542680079945e-08
Position 1677: 2.637241427765509e-09
Position 79: 1.5823857602824746e-10
