Gene = LOC101743454
index = 581
Annotated 5SS: [317]
Annotated 3SS: [2098]
SMsplice 5SS: [317]
SMsplice 3SS: [2098]
Partition function (log Z): -7.923995777932235

Sorted 5' Splice Sites (High to Low Probability):
Position 317: 0.9310808339255925
Position 1623: 0.06839478963834983
Position 900: 0.06079615493039999
Position 1155: 0.03537252413271089
Position 1130: 0.032356030702720216
Position 1828: 0.0260468656899739
Position 840: 0.02273851499283964
Position 855: 0.022688332996614827
Position 624: 0.016680531248025807
Position 321: 0.016214680154404505
Position 1948: 0.009041436836201237
Position 1615: 0.005510027406771975
Position 483: 0.003062646259021077
Position 818: 0.002109909826378572
Position 941: 0.001785100652784058
Position 696: 0.001697461511248827
Position 1334: 0.0014153753619769076
Position 1322: 0.0012777940001799952
Position 945: 0.001181103168216431
Position 1964: 0.001169522451568814
Position 666: 0.0011356091133635229
Position 905: 0.0009128077781531381
Position 1465: 0.000851446367993995
Position 448: 0.000804832346032155
Position 735: 0.0007536638995484837
Position 870: 0.0007502932244563565
Position 751: 0.00046359995370477626
Position 1941: 0.0004226162461049762
Position 825: 0.00038925916525508835
Position 1836: 0.0003181576163414582
Position 1470: 0.0002999666990791591
Position 1970: 0.0002981995644098209
Position 932: 0.0002915049130198032
Position 1864: 0.00028524671776749877
Position 878: 0.00019493198300499668
Position 1516: 0.00017816544310557362
Position 398: 0.00017368392515012618
Position 1842: 0.00017264680011009438
Position 1996: 0.00016954345495536895
Position 191: 0.00016078948734348888
Position 167: 0.00015302915551749008
Position 1086: 0.00012030544673054293
Position 531: 0.00010905214098725735
Position 966: 0.00010201599545138706
Position 2007: 8.056475127059913e-05
Position 1695: 7.015883518486379e-05
Position 288: 6.874569819349189e-05
Position 408: 6.203099601496559e-05
Position 2192: 5.560114287186997e-05
Position 176: 5.488995247247475e-05
Position 64: 4.9080942271186686e-05
Position 1069: 4.6847657029635566e-05
Position 1548: 3.6140653407518206e-05
Position 850: 3.506484442785225e-05
Position 297: 3.39076089134529e-05
Position 1912: 3.203450219952712e-05
Position 916: 3.1119905289010956e-05
Position 1578: 3.0967490941041574e-05
Position 355: 3.0074629147816558e-05
Position 415: 2.7319357673441406e-05
Position 1012: 2.5760366583928226e-05
Position 2165: 2.3618445946843563e-05
Position 1234: 2.229084562896462e-05
Position 739: 2.1980997216786702e-05
Position 1734: 2.05004732300809e-05
Position 1075: 2.0118051825805847e-05
Position 2213: 1.915024183586646e-05
Position 603: 1.7894140485517633e-05
Position 1512: 1.7553358333803987e-05
Position 1249: 1.6751100652445413e-05
Position 1202: 1.530855480590921e-05
Position 370: 1.4988787175778602e-05
Position 1178: 1.3103965708136762e-05
Position 970: 9.52484745763003e-06
Position 186: 9.492934530472608e-06
Position 1763: 8.703720289180539e-06
Position 1952: 8.37510315186815e-06
Position 2265: 7.083415404585307e-06
Position 1373: 7.012746997362208e-06
Position 181: 6.975074183437858e-06
Position 1775: 6.595606978616089e-06
Position 2250: 5.609595475578391e-06
Position 741: 5.205509821672803e-06
Position 949: 4.8107326093041e-06
Position 563: 4.579473865537266e-06
Position 1883: 4.001236400773027e-06
Position 770: 2.280934832477811e-06
Position 282: 2.251590837155952e-06
Position 1945: 2.158985432729123e-06
Position 430: 1.4951902978795075e-06
Position 1738: 1.4374571344757176e-06
Position 910: 1.4245159153213676e-06
Position 216: 1.4015575575590294e-06
Position 1490: 1.16748312995197e-06
Position 1291: 1.1392390132790974e-06
Position 420: 1.062073723272522e-06
Position 364: 9.76089039345754e-07
Position 1840: 8.672537353911745e-07
Position 417: 8.12783780694815e-07
Position 650: 7.892097230185429e-07
Position 947: 6.148087730179275e-07
Position 997: 4.577083453652714e-07
Position 543: 3.824367302499355e-07
Position 1495: 3.8121008631090387e-07
Position 40: 3.5093308824131917e-07
Position 2219: 3.4321955020047505e-07
Position 994: 2.745049690122839e-07
Position 1562: 2.6687227940609996e-07
Position 1487: 2.3445753678242853e-07
Position 991: 2.2461025124273736e-07
Position 908: 1.8329094639875504e-07
Position 939: 1.78728547266926e-07
Position 291: 1.7495848527577602e-07
Position 2167: 1.6676184140504366e-07
Position 1297: 9.642122769264411e-08
Position 968: 5.944883173099066e-08
Position 960: 5.143714200177769e-08
Position 2080: 4.9166423092181237e-08
Position 92: 4.6624736937129034e-08
Position 1943: 3.42623925316065e-08
Position 561: 1.3425187329296277e-08
Position 1457: 7.073351136831752e-09
Position 164: 4.457291838081122e-09
Position 2043: 2.9631981516438388e-09
Position 566: 9.708357629511102e-10
Position 2280: 2.900503391416951e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2098: 0.8067048180075757
Position 751: 0.15579086400462133
Position 2036: 0.08533817964544607
Position 1487: 0.05705925925362758
Position 647: 0.05025279560636065
Position 1046: 0.02398038922649824
Position 1734: 0.016922781457589426
Position 2264: 0.010812112289672271
Position 1560: 0.009833695922037129
Position 1881: 0.009721872218744806
Position 925: 0.0057449440901331935
Position 1748: 0.004504285676200041
Position 976: 0.003890589513301416
Position 1548: 0.003209111146415126
Position 2173: 0.003038587764579046
Position 1507: 0.002871221851095818
Position 1178: 0.0025116973487424167
Position 2020: 0.0019401582328215366
Position 2135: 0.00184516902515835
Position 2100: 0.001671364895520144
Position 1470: 0.001617135106594691
Position 1847: 0.00153859633382543
Position 2139: 0.0013995988826650168
Position 1409: 0.001399194900257214
Position 2122: 0.0013980695818627473
Position 1185: 0.0008916948884559143
Position 1614: 0.0007540646039724755
Position 735: 0.0005521309960502619
Position 1451: 0.0005144561620208032
Position 1761: 0.0004392409368318151
Position 1322: 0.000392808046398235
Position 566: 0.0003378798677531112
Position 1224: 0.0002794555036589658
Position 905: 0.00021958259080916324
Position 1793: 0.00014621634667182128
Position 1796: 0.00013317160479722864
Position 1596: 0.0001299397554277682
Position 1097: 0.00012683735705370134
Position 1121: 0.00012253524799531155
Position 1775: 0.00012029285398765007
Position 403: 0.00010843677318547695
Position 878: 0.00010832757971713605
Position 1069: 9.05526884706713e-05
Position 1249: 7.065981141382624e-05
Position 574: 6.022688267734464e-05
Position 812: 5.9458964059137126e-05
Position 1620: 5.6979911990923153e-05
Position 722: 5.036278254624316e-05
Position 1578: 4.591951994979162e-05
Position 927: 4.456887308148327e-05
Position 2291: 3.2942392968763315e-05
Position 1911: 3.21342784418822e-05
Position 2043: 2.8919037324298192e-05
Position 2153: 2.725190438417529e-05
Position 1086: 2.250682761511784e-05
Position 628: 2.1665963813976495e-05
Position 2245: 2.0775075522579598e-05
Position 1763: 2.0014521826522075e-05
Position 1075: 1.8298742705309112e-05
Position 603: 1.734435208560924e-05
Position 407: 1.7321594651239148e-05
Position 1586: 1.6848429843715308e-05
