Gene = LOC101737286
index = 231
Annotated 5SS: [ 263 1221]
Annotated 3SS: [ 985 1608]
SMsplice 5SS: [ 263 1221]
SMsplice 3SS: [1038 1608]
Partition function (log Z): -5.7050183433641015

Sorted 5' Splice Sites (High to Low Probability):
Position 1221: 0.8831134870946237
Position 263: 0.8335612362535012
Position 502: 0.02116335337468791
Position 748: 0.01841949051390158
Position 758: 0.014865734625532314
Position 950: 0.013878729818803722
Position 386: 0.011943592643862726
Position 640: 0.006126630295004301
Position 331: 0.005235918619533178
Position 1212: 0.0036463084160493833
Position 1256: 0.0022983231989283735
Position 1378: 0.001998126037619859
Position 529: 0.0011924336640032342
Position 546: 0.00098722566401573
Position 1177: 0.0008175982994859132
Position 80: 0.0007513350502028611
Position 862: 0.0004401621421811936
Position 541: 0.00035941628269305905
Position 631: 0.00021983555325781463
Position 369: 0.00020820344356177443
Position 960: 0.00020280375107715673
Position 223: 0.00019070395104590785
Position 304: 0.0001711266350783661
Position 1264: 0.00013846434956554977
Position 344: 0.0001377076628728983
Position 784: 0.00011954380250969474
Position 64: 0.00011169402940754819
Position 512: 0.00010437316951184516
Position 853: 7.6027529403797e-05
Position 668: 6.385306012938697e-05
Position 1290: 5.7458536279361106e-05
Position 994: 5.5525199336417226e-05
Position 645: 5.12037251713745e-05
Position 429: 4.174495155629649e-05
Position 1225: 4.0834629593000844e-05
Position 1336: 4.000905970438742e-05
Position 112: 3.93435494879773e-05
Position 1002: 3.331314169326183e-05
Position 999: 1.5873302376711725e-05
Position 702: 1.5847140609168453e-05
Position 148: 1.5341422585657477e-05
Position 1113: 1.1229327798314367e-05
Position 1387: 8.750874209471754e-06
Position 558: 8.179612797667479e-06
Position 1736: 7.890765671369632e-06
Position 1313: 7.288473479172382e-06
Position 1515: 7.2573600819797915e-06
Position 1124: 6.6261127555610185e-06
Position 434: 5.419680777599696e-06
Position 1189: 4.639678166377889e-06
Position 1303: 4.2636367144489225e-06
Position 159: 3.3075565492528276e-06
Position 697: 3.043845063967187e-06
Position 654: 2.8447340278207346e-06
Position 587: 2.1841715599037605e-06
Position 415: 1.9696421827753253e-06
Position 359: 1.8788027011940128e-06
Position 762: 1.3247302216259496e-06
Position 1582: 1.0965495077715463e-06
Position 1410: 1.0750308745338409e-06
Position 153: 9.288882762567889e-07
Position 810: 7.698166230668986e-07
Position 133: 7.636801562693131e-07
Position 335: 6.633868419611156e-07
Position 140: 5.743369498987933e-07
Position 1111: 4.938489994580775e-07
Position 423: 4.869820225353913e-07
Position 1738: 4.026322368884202e-07
Position 361: 3.8297358949482886e-07
Position 131: 2.890355729901282e-07
Position 1323: 2.8047202640691316e-07
Position 1578: 2.408176034474506e-07
Position 1720: 2.2922080501051892e-07
Position 1478: 1.9377816695073482e-07
Position 1562: 1.923992026377163e-07
Position 1088: 1.7189885985096396e-07
Position 1086: 1.6314772681915523e-07
Position 1131: 1.4276132263034068e-07
Position 846: 1.411264076283359e-07
Position 714: 1.2397739074473875e-07
Position 1181: 1.188537955699408e-07
Position 1353: 9.075696302037906e-08
Position 1076: 8.792657850756221e-08
Position 742: 8.641848059071699e-08
Position 599: 5.795891309233691e-08
Position 1061: 5.6810660285492934e-08
Position 721: 4.5536568541647626e-08
Position 1740: 2.2359699914751246e-08
Position 1638: 1.2305501333713201e-08
Position 1615: 8.671231481187284e-09
Position 1326: 7.037777269730116e-09
Position 1568: 2.260018711765458e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1608: 0.6502924986986397
Position 1038: 0.5252453187513159
Position 1623: 0.2792244242730472
Position 1044: 0.12410232368295346
Position 1094: 0.06606864987862103
Position 1581: 0.059055743058149104
Position 985: 0.029018625287268805
Position 856: 0.027451317114631908
Position 330: 0.017798643024088193
Position 747: 0.009158741685066286
Position 587: 0.005144459073209714
Position 1016: 0.004730942389836352
Position 604: 0.0035430341343712164
Position 870: 0.0034067495720358524
Position 1148: 0.003024477984666521
Position 1510: 0.002625445620953255
Position 836: 0.00224362448393269
Position 1151: 0.0018851826867681764
Position 1745: 0.0017102457117364152
Position 1300: 0.0013300001241329498
Position 1656: 0.0009999139552926003
Position 758: 0.0007992237150571854
Position 1767: 0.0006353174366515494
Position 1189: 0.0004113011682684158
Position 1535: 0.0004108305751540703
Position 712: 0.0003093789174958566
Position 799: 0.00027898469764662176
Position 999: 0.00023550231531064674
Position 821: 0.0002059974065924946
Position 1342: 0.00020174706675811318
Position 1562: 0.00018569679193997118
Position 153: 0.00015892377660634547
Position 1456: 0.0001315805582917619
Position 1195: 0.0001186651785959426
Position 1339: 9.548421418577638e-05
Position 385: 9.102905697841768e-05
Position 1475: 8.748549813095915e-05
Position 1450: 6.548967633318916e-05
Position 541: 5.716182117985701e-05
Position 861: 5.358563808542665e-05
Position 159: 4.830353335763908e-05
Position 1478: 4.332579493226051e-05
Position 350: 3.781860334544017e-05
Position 487: 3.497267397959024e-05
Position 558: 2.8781823065787557e-05
Position 1290: 2.8681506824575928e-05
Position 1377: 2.6606402315181365e-05
Position 1591: 2.0383985842411904e-05
Position 1512: 1.7355433977907327e-05
Position 875: 1.7218875198739297e-05
Position 1811: 1.5896496306904298e-05
Position 689: 1.55105999439718e-05
Position 1186: 1.527261455649001e-05
Position 1275: 1.334760299020581e-05
Position 1253: 1.3062899812901825e-05
Position 1371: 1.1327546523398342e-05
Position 554: 9.035962889223085e-06
Position 960: 8.34621670389887e-06
Position 1153: 7.564815518704258e-06
Position 957: 7.27707828216908e-06
Position 493: 4.532438710132433e-06
Position 1157: 4.042506970521894e-06
Position 343: 3.5162183031154763e-06
Position 1709: 3.022653442683525e-06
Position 164: 2.4619369775005332e-06
Position 429: 2.0236466117379505e-06
Position 902: 1.6389388159016354e-06
Position 415: 1.6133128309625776e-06
Position 1485: 1.4823962027272997e-06
Position 1515: 1.3219328809251275e-06
Position 526: 9.425009564218369e-07
Position 909: 9.251231077930044e-07
Position 1754: 8.79570167614732e-07
Position 131: 8.010260822493669e-07
Position 1711: 7.789949447595848e-07
Position 174: 6.450030108273845e-07
Position 408: 6.275093173186008e-07
Position 423: 5.257262019433454e-07
Position 549: 4.208234247229413e-07
Position 1773: 3.974018794095386e-07
Position 1779: 3.931374468059601e-07
Position 546: 3.77523791838174e-07
Position 1658: 2.0877796472828766e-07
Position 826: 1.9179806997099044e-07
Position 923: 1.7594452233759612e-07
Position 304: 1.5520558453432426e-07
Position 198: 1.279423791460901e-07
Position 1255: 1.1832902637915508e-07
Position 1221: 9.091616971930753e-08
Position 378: 8.29464519331401e-08
Position 721: 2.946633918729606e-08
Position 528: 2.138315291814685e-08
Position 233: 2.1123391840837936e-08
Position 182: 2.7771110752332712e-09
Position 246: 6.338453415517934e-11
Position 243: 3.0381956039428676e-11
Position 250: 1.7207188917794103e-11
Position 1225: 8.976109607034676e-12
