Gene = LOC101741360
index = 454
Annotated 5SS: [1155]
Annotated 3SS: [1308]
SMsplice 5SS: [1155]
SMsplice 3SS: [1308]
Partition function (log Z): -6.6044131351503665

Sorted 5' Splice Sites (High to Low Probability):
Position 1155: 0.6324501851577737
Position 824: 0.3478215211101483
Position 376: 0.08622366384047059
Position 619: 0.049349760112426845
Position 63: 0.041892363181760886
Position 124: 0.041000287140665385
Position 369: 0.03317470649562468
Position 421: 0.029086550934344948
Position 425: 0.024109748955275057
Position 784: 0.01236191014233467
Position 996: 0.006769680793266205
Position 7: 0.006306431817696716
Position 752: 0.006161551404485881
Position 39: 0.004441784183278483
Position 43: 0.0035449173377301102
Position 201: 0.0033566877342891426
Position 37: 0.002934710596596434
Position 926: 0.0013850288972803502
Position 653: 0.0012967507502578608
Position 631: 0.001202632942715365
Position 966: 0.0008945214317183909
Position 881: 0.0007241529013453071
Position 985: 0.0006887278612939906
Position 101: 0.0006841993338011843
Position 148: 0.0005792179624362317
Position 1716: 0.0004754840734311292
Position 319: 0.0004367302308545262
Position 1487: 0.00043458707778564094
Position 1393: 0.0003236945606586164
Position 271: 0.00026333028458081913
Position 115: 0.00025542394734894783
Position 1366: 0.0002212410819413075
Position 1159: 0.00018677029011380166
Position 237: 0.0001677354132356714
Position 1061: 0.00016130843839694923
Position 1704: 0.00011698683706576092
Position 1383: 9.701076484141371e-05
Position 1190: 9.364091634638826e-05
Position 34: 8.727655042133143e-05
Position 47: 5.3775204118388105e-05
Position 326: 3.955245244370287e-05
Position 1508: 3.926324035948095e-05
Position 1052: 3.5187868399554164e-05
Position 900: 3.495011069863906e-05
Position 1162: 2.8415154896451265e-05
Position 1589: 2.7405118030253546e-05
Position 706: 2.2435534720508622e-05
Position 489: 1.934479964399878e-05
Position 224: 1.799619591161823e-05
Position 1185: 1.6616631744623504e-05
Position 1391: 1.6423171160168123e-05
Position 888: 1.4866675728309577e-05
Position 862: 1.4717462679504286e-05
Position 1552: 1.021567004299387e-05
Position 1212: 8.061411370951034e-06
Position 944: 7.25317688971684e-06
Position 207: 6.3210599943296795e-06
Position 204: 5.930285888187619e-06
Position 1112: 4.851425062951856e-06
Position 700: 3.852836456217177e-06
Position 109: 3.1715553923196133e-06
Position 534: 2.6693419956003244e-06
Position 1315: 1.907610769120214e-06
Position 442: 1.3294850468148962e-06
Position 41: 1.2822599092147012e-06
Position 1248: 1.2528736148235285e-06
Position 1756: 9.804003282700924e-07
Position 977: 8.452546467576047e-07
Position 1092: 7.948725035846694e-07
Position 975: 4.230737748615465e-07
Position 1532: 2.044341057889119e-07
Position 1736: 2.025038341742632e-07
Position 107: 9.476772598581694e-08
Position 1260: 2.746897819165475e-08
Position 1295: 2.0708584305479167e-08
Position 1257: 2.0361890844693143e-08
Position 112: 1.9765625105849905e-08
Position 1281: 1.50277706848404e-08
Position 1762: 8.60062410940056e-09
Position 1753: 6.527446813948335e-09
Position 1268: 1.3123608010633567e-09
Position 1298: 7.71700669395601e-12

Sorted 3' Splice Sites (High to Low Probability):
