Gene = LOC119629298
index = 851
Annotated 5SS: [572]
Annotated 3SS: [612]
SMsplice 5SS: [572]
SMsplice 3SS: [1081]
Partition function (log Z): -6.71712718158628

Sorted 5' Splice Sites (High to Low Probability):
Position 986: 0.44454814039713536
Position 572: 0.34853924864537056
Position 51: 0.16023249942087753
Position 613: 0.056432936414781865
Position 742: 0.05281772423775644
Position 566: 0.03977742807066689
Position 654: 0.0312314859296935
Position 695: 0.027864838677702744
Position 337: 0.02268750379883522
Position 798: 0.018976135664463212
Position 197: 0.018548084292022995
Position 607: 0.016634486490274453
Position 648: 0.007413816216876761
Position 332: 0.007143030295943524
Position 232: 0.006594526745901198
Position 897: 0.005074884275857111
Position 1004: 0.004867577553771176
Position 689: 0.004479277279660194
Position 584: 0.0032286649368072746
Position 737: 0.00305390138027233
Position 560: 0.0028776009539082403
Position 820: 0.0022756520435864382
Position 1011: 0.002043851102497046
Position 707: 0.0019774583507636985
Position 666: 0.001835806553622752
Position 139: 0.0010756446339362305
Position 880: 0.0009741855429400744
Position 423: 0.0007569948366041721
Position 46: 0.0006418215218422402
Position 366: 0.0006195767019116551
Position 625: 0.0005567696934290853
Position 1008: 0.00046627932953275915
Position 1266: 0.00043635236770229877
Position 291: 0.0004363504095516905
Position 464: 0.00034490435662454255
Position 794: 0.00027028047162139224
Position 256: 0.00026721625256809597
Position 449: 0.00026050247232259105
Position 992: 0.00023933421822117432
Position 779: 0.00022788102738955615
Position 814: 0.00021206122032591386
Position 1275: 0.00020778719427013686
Position 121: 0.00018372319748548088
Position 374: 0.00012363229638247947
Position 156: 9.788325218644799e-05
Position 924: 9.682392857987309e-05
Position 956: 8.782030558744102e-05
Position 808: 8.510401605329459e-05
Position 518: 7.86619959837027e-05
Position 803: 7.266823896570287e-05
Position 349: 6.151483689191451e-05
Position 247: 5.7173067401075745e-05
Position 245: 5.685273156802585e-05
Position 97: 3.7058841501268817e-05
Position 112: 3.4594970239362784e-05
Position 110: 2.7760149753038785e-05
Position 914: 2.7402625028727572e-05
Position 1279: 2.0825035974569055e-05
Position 180: 2.0272767608278425e-05
Position 721: 1.998133278849375e-05
Position 927: 1.3268243108305851e-05
Position 1288: 1.3198036616172538e-05
Position 55: 1.2173091978333553e-05
Position 789: 1.1993392052357203e-05
Position 446: 1.077910363044591e-05
Position 770: 1.0005143716103898e-05
Position 6: 7.144636324042166e-06
Position 306: 6.3545741391037e-06
Position 858: 6.0891234390829625e-06
Position 44: 5.879400036835996e-06
Position 1050: 4.94522308891355e-06
Position 304: 4.892058378628197e-06
Position 899: 3.298165867878517e-06
Position 1281: 3.1446803378019923e-06
Position 1283: 2.8411360762308417e-06
Position 62: 1.9472518187851685e-06
Position 891: 1.7869748717016916e-06
Position 35: 1.6105300173653958e-06
Position 1182: 1.5712614457820934e-06
Position 71: 1.088005346133089e-06
Position 792: 1.0764004388484721e-06
Position 849: 8.762195691753995e-07
Position 1167: 4.340264884030596e-07
Position 971: 3.9008558809120295e-07
Position 32: 2.0407626637715827e-07
Position 15: 1.744606124668668e-07
Position 1150: 1.672993095951426e-07
Position 1085: 9.788641107648751e-08
Position 1294: 6.322187762593841e-08
Position 787: 5.973479394778353e-08
Position 1034: 5.265185785024897e-08
Position 1270: 3.443070195921697e-08
Position 1111: 8.17515372143856e-09
Position 1056: 3.539007900577459e-09
Position 1180: 3.2121817876434864e-09
Position 1058: 5.605264307032063e-10
Position 1093: 9.020460525542403e-11
Position 1075: 1.100803449195343e-11
Position 1070: 9.067332858629176e-12

Sorted 3' Splice Sites (High to Low Probability):
