Gene = LOC101737603
index = 254
Annotated 5SS: [315]
Annotated 3SS: [1043]
SMsplice 5SS: [315]
SMsplice 3SS: [1043]
Partition function (log Z): -3.887737366766617

Sorted 5' Splice Sites (High to Low Probability):
Position 315: 0.9110767842731375
Position 416: 0.036034007466087835
Position 412: 0.02796342862471957
Position 862: 0.016116505495479078
Position 389: 0.013453233905107104
Position 133: 0.005813310898890816
Position 707: 0.00390002271530055
Position 725: 0.0018483725738401256
Position 424: 0.0016658699980915733
Position 420: 0.0012627644883121164
Position 180: 0.0012188037396971036
Position 362: 0.0009446269396636616
Position 1146: 0.0009412280859839325
Position 251: 0.0007768985246055059
Position 33: 0.0005314270833973961
Position 211: 0.0003901695803885734
Position 353: 0.000296719225621564
Position 765: 0.0002736555976327075
Position 124: 0.00023753919906807755
Position 504: 0.00018901520325530162
Position 929: 0.00018798531766559058
Position 25: 0.00015941242914917805
Position 878: 0.00010685538836950334
Position 788: 9.554366541745633e-05
Position 619: 8.035202959193461e-05
Position 368: 6.524875363781071e-05
Position 194: 6.245762980047775e-05
Position 1163: 6.227747720264605e-05
Position 97: 5.8334038933252036e-05
Position 161: 4.721284854198865e-05
Position 233: 3.9275955234495384e-05
Position 790: 3.2635422007536977e-05
Position 15: 2.6945920043672504e-05
Position 1066: 8.77032814406444e-06
Position 495: 7.914460173791753e-06
Position 222: 6.498925722570355e-06
Position 971: 6.105404796362704e-06
Position 289: 4.606114918893421e-06
Position 956: 4.5503525930872215e-06
Position 282: 4.456672714063224e-06
Position 828: 4.220825806900447e-06
Position 6: 3.0689361031672396e-06
Position 670: 2.903153363535197e-06
Position 781: 2.7413293704091312e-06
Position 104: 2.4309024439155613e-06
Position 653: 2.1024640120501686e-06
Position 22: 2.09998961220498e-06
Position 1000: 2.092057190648521e-06
Position 1171: 1.836045244514177e-06
Position 260: 1.5736474841383937e-06
Position 565: 1.4120976237260952e-06
Position 402: 1.411209595334362e-06
Position 215: 1.2574866143006507e-06
Position 535: 6.708039198834693e-07
Position 244: 6.006933815276329e-07
Position 604: 4.004652195598197e-07
Position 1166: 3.8636376295412117e-07
Position 107: 3.0707726078338666e-07
Position 280: 2.486928017896937e-07
Position 1018: 1.6401789404916853e-07
Position 444: 1.1673155425685097e-07
Position 1063: 1.0517536997574927e-07
Position 597: 9.942193877712406e-08
Position 38: 8.332254864929913e-08
Position 988: 1.9324539483980323e-09
Position 1027: 8.896166847921247e-10
Position 1037: 1.8241418488860205e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1043: 0.9926516676149391
Position 666: 0.011908257868826364
Position 565: 0.005141130582534366
Position 637: 0.00479415745958909
Position 1219: 0.0026706428805228196
Position 670: 0.0018441636274621775
Position 211: 0.001432944781834218
Position 250: 0.0009736947168388788
Position 700: 0.0009427223517622312
Position 804: 0.000535704665494977
Position 842: 0.0004960152706347945
Position 233: 0.00047295989311871
Position 773: 0.00036173013310494796
Position 274: 0.00027505834718361135
Position 541: 0.00026527286907536695
Position 197: 0.00015827691040422168
Position 1000: 0.00015769500848271067
Position 878: 0.00013763791778654606
Position 622: 0.0001016026945929231
Position 112: 8.0693076011789e-05
Position 1017: 7.839494059956211e-05
Position 1050: 7.709150334061574e-05
Position 244: 6.932786515198642e-05
Position 1230: 6.456799166385003e-05
Position 619: 5.4760762667310034e-05
Position 1027: 3.583668117907803e-05
Position 1066: 3.448392937767546e-05
Position 444: 3.424041021408436e-05
Position 594: 2.800493769171376e-05
Position 180: 2.6843196236046053e-05
Position 303: 2.674908051618401e-05
Position 597: 2.2182090277083256e-05
Position 1060: 1.4624567522780763e-05
Position 488: 1.220884798322963e-05
Position 300: 8.021875176141106e-06
Position 932: 6.59381828045629e-06
Position 416: 5.1775398189147365e-06
Position 1008: 4.51666121136742e-06
Position 810: 3.7437826570217282e-06
Position 1238: 2.9596688180375633e-06
Position 152: 2.921635860749914e-06
Position 862: 2.268335965942598e-06
Position 97: 2.149940856362915e-06
Position 423: 1.8594562119998799e-06
Position 420: 1.6833891650765921e-06
Position 761: 1.32570652080214e-06
Position 824: 1.2867437246913514e-06
Position 1092: 1.1836025467999018e-06
Position 929: 9.559990178493792e-07
Position 504: 8.594661008394612e-07
Position 848: 7.674398543473917e-07
Position 116: 6.512929842768904e-07
Position 1063: 4.4794734893529087e-07
Position 358: 4.415897053347127e-07
Position 122: 3.9278834686150937e-07
Position 453: 3.917706136040962e-07
Position 495: 3.2925279213187856e-07
Position 816: 3.2635055099162305e-07
Position 314: 2.87096109465694e-07
Position 936: 2.389890919817271e-07
Position 344: 2.3790872945255818e-07
Position 1188: 2.3450379729208933e-07
Position 1072: 1.2590445950148722e-07
Position 1162: 8.110536862570041e-08
Position 707: 5.479921879407431e-08
Position 1098: 5.358687934568074e-08
Position 1122: 5.317181470252608e-08
Position 1146: 4.7205124261418e-08
Position 1070: 4.0511648019595657e-08
Position 1180: 2.901227838571415e-08
Position 307: 1.7481954735567338e-08
Position 161: 1.397413703252163e-08
Position 1102: 9.492165999374678e-09
Position 1166: 9.108833384486056e-09
Position 131: 7.453188047191811e-09
Position 1170: 7.2438182622379785e-09
Position 1094: 3.5667792383875713e-09
Position 1154: 2.696078654954926e-09
Position 133: 1.3476284956181048e-09
Position 319: 7.847594325860647e-10
Position 1156: 3.075426815122969e-11
