Gene = LOC101741309
index = 451
Annotated 5SS: [ 158  555 1494 2439]
Annotated 3SS: [ 254 1271 2327 2753]
SMsplice 5SS: [ 158  555 1494 2439]
SMsplice 3SS: [ 254 1271 2327 2753]
Partition function (log Z): 2.3411449676647793

Sorted 5' Splice Sites (High to Low Probability):
Position 1494: 0.9900903649078613
Position 158: 0.9435508621242223
Position 2439: 0.9367505159061581
Position 555: 0.7298463686474783
Position 2155: 0.13070344693370237
Position 2431: 0.05352439535849171
Position 765: 0.04384783051257216
Position 2173: 0.03771082948634246
Position 87: 0.036044623999893124
Position 2103: 0.017732170992810905
Position 2250: 0.010674946017483316
Position 345: 0.009797185459179375
Position 276: 0.005544286847223986
Position 2180: 0.00436722358409485
Position 2684: 0.004082143583366318
Position 403: 0.003036478121307572
Position 1335: 0.002891184831198076
Position 639: 0.0024946621144129504
Position 78: 0.0014036018296858224
Position 859: 0.0013538169036075086
Position 518: 0.0012341348098072681
Position 1792: 0.001209562821575758
Position 2660: 0.0007910474348826097
Position 1140: 0.0006570340615319487
Position 668: 0.0006100830489141344
Position 1977: 0.0005591592047744568
Position 600: 0.0005579416527686868
Position 416: 0.0005533346732542519
Position 2425: 0.0005056697824218263
Position 141: 0.00047163313644064687
Position 388: 0.0004710459654140124
Position 280: 0.0004619075096435501
Position 2394: 0.0004311125090235143
Position 2258: 0.00043088824529458134
Position 95: 0.0004231965489218473
Position 470: 0.00041635253139411435
Position 1983: 0.000394457853262782
Position 272: 0.00031045719707835275
Position 693: 0.00030593557052163646
Position 1561: 0.0002812354457498168
Position 2411: 0.0002756656204186499
Position 608: 0.0002669412472541148
Position 1599: 0.00022883548522930225
Position 1473: 0.00019764104083249757
Position 32: 0.00018926503152057612
Position 1394: 0.00013692144910734127
Position 727: 0.00013403782817596337
Position 534: 0.00012980001374770852
Position 1392: 9.867690057981754e-05
Position 239: 9.841692036791047e-05
Position 1339: 9.591481166709103e-05
Position 1026: 9.285164794515556e-05
Position 1571: 8.468676002721083e-05
Position 1481: 8.060053031002286e-05
Position 1729: 7.068091737681178e-05
Position 1358: 6.0687545830016205e-05
Position 2231: 5.693459082031203e-05
Position 1777: 5.60196185157374e-05
Position 2498: 5.295481103042176e-05
Position 1389: 5.166348121386763e-05
Position 1747: 4.84218976433214e-05
Position 356: 4.152275580014263e-05
Position 816: 3.0637594679969817e-05
Position 1673: 2.5473433177388123e-05
Position 507: 2.5399697014442463e-05
Position 2396: 2.492665307674157e-05
Position 1637: 1.8962302260329324e-05
Position 2044: 1.6258183884020633e-05
Position 2141: 1.618891180883617e-05
Position 1486: 1.4993533088611427e-05
Position 2463: 1.3413943378502649e-05
Position 2093: 1.2937236229152293e-05
Position 2554: 1.2498504355786066e-05
Position 1706: 1.1772601946080719e-05
Position 708: 1.1491077184053144e-05
Position 2674: 1.124357684114652e-05
Position 2226: 1.1071812756433354e-05
Position 527: 1.0674538517742107e-05
Position 243: 1.0372188462276709e-05
Position 2223: 9.906266173743922e-06
Position 2380: 9.628867061895335e-06
Position 1281: 9.463730081125681e-06
Position 1150: 9.205885539776005e-06
Position 1068: 9.17622101668503e-06
Position 1113: 8.892818194752966e-06
Position 233: 7.983677704274067e-06
Position 2406: 7.876184573139469e-06
Position 1690: 6.657911838547555e-06
Position 1293: 6.323630265971853e-06
Position 1830: 5.7194668211637305e-06
Position 593: 5.5259882770103065e-06
Position 1967: 5.140689315335529e-06
Position 902: 5.014963693843311e-06
Position 1937: 4.977262599756478e-06
Position 559: 4.818715391514269e-06
Position 1870: 4.334498171321042e-06
Position 2596: 4.311355540845856e-06
Position 1882: 4.2272250878023486e-06
Position 844: 3.750573027800488e-06
Position 2503: 3.4153051591370477e-06
Position 1402: 3.0107973026067655e-06
Position 72: 2.929542305866319e-06
Position 1721: 2.7845525914573386e-06
Position 1953: 2.65757311510132e-06
Position 1798: 2.615683172206761e-06
Position 1709: 2.509132571989941e-06
Position 2483: 2.4970595062306996e-06
Position 1687: 2.4722941998098663e-06
Position 1511: 2.4259223425042432e-06
Position 2538: 2.3269662677182306e-06
Position 1309: 2.05444245296088e-06
Position 2342: 1.8793242252046026e-06
Position 2086: 1.429281533718413e-06
Position 2549: 1.1904541666019588e-06
Position 2301: 1.1477248207218265e-06
Position 2655: 1.0362447913044438e-06
Position 1907: 9.874016301045514e-07
Position 1002: 9.484318935883139e-07
Position 581: 8.909522274194694e-07
Position 1230: 8.698842599298528e-07
Position 2400: 7.986015225130741e-07
Position 2188: 7.681686698132196e-07
Position 36: 7.150111533100894e-07
Position 809: 6.63936015327687e-07
Position 576: 6.120526761625764e-07
Position 1094: 4.818322125720789e-07
Position 1000: 4.801931604336695e-07
Position 1589: 4.5550543781032736e-07
Position 825: 4.3173834226882e-07
Position 1616: 3.9454572764313063e-07
Position 2282: 3.8421113772189825e-07
Position 20: 3.486221259683551e-07
Position 2571: 3.422957563578295e-07
Position 1105: 3.341928196288738e-07
Position 1018: 3.2593651811883765e-07
Position 1545: 3.037281259033078e-07
Position 1950: 2.2870163964196576e-07
Position 1631: 2.007831944705116e-07
Position 2546: 1.978293239951397e-07
Position 1016: 1.8520996937727511e-07
Position 39: 1.699975058857315e-07
Position 1898: 1.245972889311565e-07
Position 2672: 1.0980640152763694e-07
Position 2351: 1.0602184388553398e-07
Position 1762: 1.0258442631212488e-07
Position 2617: 9.902776331958595e-08
Position 1596: 7.81449654662238e-08
Position 900: 6.740526446920745e-08
Position 1719: 6.495625707592721e-08
Position 1854: 3.617188534834006e-08
Position 1857: 3.594568418676153e-08
Position 1987: 3.4674117531528584e-08
Position 1835: 3.1021337218446834e-08
Position 1961: 2.450552028203711e-08
Position 2318: 9.316617522848818e-09
Position 7: 8.429472657939734e-09
