Gene = GeneID_100379390
index = 23
Annotated 5SS: [ 43 448 718]
Annotated 3SS: [ 117  550 1050]
SMsplice 5SS: [448 718]
SMsplice 3SS: [ 550 1050]
Partition function (log Z): -1.39086378935268

Sorted 5' Splice Sites (High to Low Probability):
Position 448: 0.9686560777950511
Position 718: 0.888864796511422
Position 43: 0.2765888249783893
Position 684: 0.034392669441295425
Position 976: 0.0204066536429279
Position 689: 0.020174685318372253
Position 452: 0.005430498755938417
Position 963: 0.002941626073067128
Position 888: 0.0011353846860435522
Position 71: 0.0008868121434113773
Position 633: 0.0006550950815829771
Position 47: 0.0005729404893808957
Position 623: 0.00045941040474260303
Position 431: 0.00022149140730418605
Position 320: 0.00020263675567478963
Position 158: 0.00019648035251783368
Position 25: 0.00017638378960718612
Position 52: 0.00015925935744307208
Position 843: 0.00014247767276335388
Position 831: 0.00013900204583085487
Position 33: 0.0001306214853171528
Position 694: 0.0001278873252150763
Position 179: 9.039929791920692e-05
Position 217: 7.472715826698839e-05
Position 139: 5.61248887076756e-05
Position 600: 3.9549185792661e-05
Position 312: 3.0010708067310143e-05
Position 641: 2.761821625394683e-05
Position 76: 2.633391983976548e-05
Position 400: 2.2246232929548266e-05
Position 385: 1.4814886975857264e-05
Position 382: 1.099940758250465e-05
Position 915: 8.89068519792158e-06
Position 1127: 8.798333674720637e-06
Position 1015: 8.567864811195667e-06
Position 112: 7.070963045674718e-06
Position 954: 6.017568636506671e-06
Position 364: 5.911456692717154e-06
Position 1028: 5.508241034126272e-06
Position 568: 4.70987574435374e-06
Position 81: 4.5864473647134416e-06
Position 893: 4.115908157317261e-06
Position 791: 3.921060481103591e-06
Position 823: 3.587756157749549e-06
Position 4: 3.513079160205084e-06
Position 1077: 2.798277410964774e-06
Position 937: 2.0871371479245073e-06
Position 610: 1.8261282815785423e-06
Position 638: 1.5624023508559938e-06
Position 63: 1.3648976791161513e-06
Position 89: 1.3405555498510167e-06
Position 802: 7.97673287083399e-07
Position 1091: 5.130337846754585e-07
Position 505: 2.3558750115169412e-07
Position 1064: 2.346830855031429e-07
Position 79: 2.1747290284982016e-07
Position 57: 1.9379371958215837e-07
Position 995: 1.8031094200374665e-07
Position 1061: 1.59408111682077e-07
Position 524: 9.237666241688271e-08
Position 367: 9.21452583214349e-08
Position 581: 6.582264802723627e-08
Position 898: 4.367429051655935e-08
Position 857: 3.46716717977589e-08
Position 1038: 3.011454162189195e-08
Position 835: 2.9876054543156324e-08
Position 879: 1.1854723919097679e-08
Position 1007: 7.156649459424995e-09
Position 1044: 5.538361723169919e-09
Position 855: 2.249278410580103e-09
Position 1050: 2.0614461872074212e-09
Position 508: 8.547104474619169e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 550: 0.9942528667182511
Position 1050: 0.890868123868161
Position 117: 0.21258065250300054
Position 1205: 0.03438683762459255
Position 817: 0.023415729566275693
Position 153: 0.01965250856359571
Position 975: 0.012258401005942603
Position 244: 0.011309037205393379
Position 367: 0.008805557504613459
Position 879: 0.007047536477863328
Position 831: 0.0033442749885335002
Position 1185: 0.002159168376930241
Position 385: 0.0007177320293048862
Position 1083: 0.0005489977457913403
Position 403: 0.0005221039382247785
Position 586: 0.00024217778721962477
Position 1130: 0.00023676137087223526
Position 1120: 0.00017756357400489596
Position 253: 0.0001534163437812475
Position 194: 0.00012846949882853868
Position 753: 8.379905099998446e-05
Position 802: 7.271836327476008e-05
Position 1133: 3.838658730335162e-05
Position 995: 2.2138833527659824e-05
Position 610: 2.120664606717917e-05
Position 647: 1.8243861238083174e-05
Position 1007: 1.7344402825302254e-05
Position 962: 1.4192978406091272e-05
Position 1135: 1.2324810464175991e-05
Position 187: 1.029935366143994e-05
Position 568: 7.687043620006976e-06
Position 504: 4.989299682851121e-06
Position 1153: 2.6813987720557285e-06
Position 1141: 2.3150588117333745e-06
Position 915: 1.9653157083761244e-06
Position 622: 1.7654745837799891e-06
Position 667: 1.7040623107444966e-06
Position 688: 1.188981564964835e-06
Position 439: 4.0459035267162895e-07
Position 714: 1.47585440039726e-07
Position 415: 1.384090971911878e-07
Position 650: 5.594248428441586e-08
Position 89: 4.644528608468013e-08
Position 75: 4.130827092558531e-09
Position 452: 1.2125521020714052e-09
Position 459: 1.1067760379969192e-09
Position 722: 7.78392844518385e-12
