Gene = GeneID_692394
index = 55
Annotated 5SS: [ 21 536]
Annotated 3SS: [130 631]
SMsplice 5SS: [ 21 536]
SMsplice 3SS: [130 631]
Partition function (log Z): -1.3826006958438926

Sorted 5' Splice Sites (High to Low Probability):
Position 21: 0.9499893142852209
Position 536: 0.8963846374493706
Position 482: 0.08141952876868175
Position 158: 0.010769857550719394
Position 281: 0.005020362092079667
Position 227: 0.0040586325295757985
Position 209: 0.003795241442788367
Position 770: 0.0036338259769158874
Position 171: 0.0027355453300839227
Position 540: 0.001815929576246174
Position 266: 0.0009432891249396508
Position 509: 0.0005113895566681851
Position 775: 0.0003909388652015987
Position 41: 0.00031834560010014654
Position 756: 0.00030534912647692817
Position 503: 0.00014614641979879663
Position 761: 0.00011427808725053978
Position 368: 0.00010483758410583331
Position 323: 9.408724094200832e-05
Position 733: 7.579572247922571e-05
Position 25: 4.1258470922262574e-05
Position 812: 3.919216546093999e-05
Position 287: 3.510795542520181e-05
Position 473: 3.0448365137530743e-05
Position 848: 2.8373869303493238e-05
Position 743: 2.6413844275071325e-05
Position 231: 1.7745906871224475e-05
Position 58: 1.3955329607901068e-05
Position 11: 1.0065652553464956e-05
Position 302: 4.981372073636987e-06
Position 437: 4.596612117604826e-06
Position 566: 4.5938922650667915e-06
Position 87: 3.6571582567961403e-06
Position 355: 3.176322020627346e-06
Position 863: 2.500424941111567e-06
Position 134: 1.2213185207700064e-06
Position 68: 1.1678392584991692e-06
Position 455: 9.252984376262543e-07
Position 390: 7.268574593396649e-07
Position 162: 5.050821121763167e-07
Position 99: 2.70311076304561e-07
Position 101: 2.7010212878179945e-07
Position 703: 1.1585564658056308e-07
Position 691: 6.699113511209947e-08
Position 722: 6.361700839087586e-08
Position 149: 8.398651150447103e-09
Position 604: 4.9513866412258164e-09
Position 662: 5.183408571938026e-10
Position 618: 1.3429933292402345e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 631: 0.9859102976551684
Position 130: 0.9021341552436013
Position 379: 0.053133030727948526
Position 220: 0.005192590034118623
Position 940: 0.004734034128258121
Position 108: 0.003622569491763548
Position 678: 0.002978302025591056
Position 158: 0.001663402768118778
Position 317: 0.0015471681622626376
Position 400: 0.00040959257295581215
Position 481: 0.0003344756271266907
Position 272: 0.00022670629163059223
Position 170: 0.00016714849558576868
Position 200: 0.00015142563141979466
Position 842: 0.00012230269744387904
Position 284: 9.257867255832581e-05
Position 167: 6.771853671313744e-05
Position 137: 6.328962153151732e-05
Position 269: 6.246087008048067e-05
Position 895: 4.7730602730220116e-05
Position 749: 3.676079263937345e-05
Position 241: 3.2459076474769146e-05
Position 816: 3.130962362008428e-05
Position 946: 3.0620845822982144e-05
Position 597: 2.2196479367796118e-05
Position 594: 2.1271674335345274e-05
Position 281: 1.0683138570723712e-05
Position 247: 8.073621457533148e-06
Position 691: 7.781805038119848e-06
Position 761: 6.724853989034289e-06
Position 769: 5.799785898382604e-06
Position 703: 5.195606915807113e-06
Position 450: 4.881659669405854e-06
Position 162: 4.723202891434966e-06
Position 697: 3.301088189937006e-06
Position 503: 2.2935322943159693e-06
Position 566: 1.8545895610698984e-06
Position 902: 5.715170519340674e-07
Position 775: 4.229165061101544e-07
Position 527: 2.6979568407369685e-07
Position 144: 2.6140750478414685e-07
Position 907: 2.1405132118027446e-07
Position 222: 4.2780072577577896e-08
Position 184: 3.262152964577324e-08
Position 733: 1.506352257180669e-08
Position 529: 4.622164449748538e-09
Position 540: 8.167681482446813e-10
