Gene = SRRM1
index = 1335
Annotated 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12118 17788 18385 19793
 23914 26576 27304 28584]
Annotated 3SS: [ 2971  3654  5846  6958  8396  9421  9900 11842 17706 18297 19647 23802
 26110 27107 28373 29169]
SMsplice 5SS: [  336  3062  3778  6018  7075  8601  9617 10021 12112 12827 17788 18385
 19793 23914 27304 28584]
SMsplice 3SS: [ 2971  3654  5846  6958  8486  9421  9900 11842 12639 17706 18297 19647
 23802 27107 28373 29169]
top_k =  100
Partition function (log Z): 33.13885211529895

Sorted 5' Splice Sites (High to Low Probability):
Position 3062: 0.9977396944912402
Position 6018: 0.9929492664714351
Position 3778: 0.992467846633031
Position 9617: 0.9880920383051872
Position 12827: 0.9829617879343402
Position 17788: 0.9792319991694837
Position 19793: 0.9759231447057904
Position 10021: 0.9555324437540965
Position 23914: 0.9413299945138424
Position 7075: 0.8912613515658449
Position 18385: 0.8420661309533568
Position 27304: 0.8232408625235814
Position 28584: 0.7773398469059948
Position 336: 0.6011782480093001
Position 12112: 0.5208554180383141
Position 13090: 0.46109911613855237
Position 20213: 0.4125882548787013
Position 381: 0.36749171266167396
Position 4691: 0.331259591406054
Position 8944: 0.29597406061188675
Position 12118: 0.24402153338941662
Position 2400: 0.2054691974509165
Position 7616: 0.17747267594026517
Position 11959: 0.17726215308975782
Position 1118: 0.16301145681579235
Position 27581: 0.15095604661790316
Position 890: 0.1499630839930554
Position 7699: 0.14534589587490376
Position 18394: 0.12478289260677912
Position 10365: 0.11431517280440388
Position 7111: 0.10068314851931211
Position 11274: 0.09168765638428353
Position 1635: 0.0895571231556791
Position 4197: 0.06936459764246426
Position 2865: 0.05683891276187678
Position 11332: 0.049536649552284956
Position 4265: 0.04886025072237231
Position 4138: 0.04743820855239849
Position 10013: 0.044467556245911845
Position 17903: 0.0406939741600176
Position 8884: 0.038303417180047025
Position 8815: 0.033624250202023136
Position 2110: 0.03154175053171365
Position 8563: 0.03097543584518788
Position 643: 0.02313959064277145
Position 6646: 0.02250611710338589
Position 597: 0.02165348892113893
Position 2134: 0.020304166334198237
Position 29072: 0.01849945028389017
Position 2409: 0.011915512863462333
Position 361: 0.010548615139371232
Position 1017: 0.010392594393037132
Position 27607: 0.010209779250971707
Position 721: 0.010152405720965945
Position 27793: 0.00893362654018221
Position 24110: 0.00881374530164631
Position 8605: 0.008619196913718612
Position 896: 0.007818888531764058
Position 2457: 0.0073636283734035924
Position 6575: 0.006533189539591921
Position 29295: 0.00600965328687266
Position 28883: 0.004921131095780671
Position 505: 0.004288446237311587
Position 66: 0.003932576046917356
Position 391: 0.0037830755245236857
Position 6708: 0.0030806470024978276
Position 20099: 0.0030176090938543545
Position 19708: 0.002166138656543355
Position 10390: 0.002106306589348295
Position 3971: 0.001579882198790381
Position 3333: 0.0009132558995155245
Position 6291: 0.0007691858708944626
Position 3082: 0.0007684968443928161
Position 6084: 0.00043753764639584814
Position 761: 0.0003172570924009451
Position 10297: 0.0001053384062094036
Position 561: 6.336423377552701e-05
Position 340: 1.0964245653302305e-06
Position 246: 3.0724955863985153e-07
Position 274: 2.443672602675453e-07
Position 94: 6.527529343582086e-08
Position 132: 2.372166597415809e-08
Position 181: 1.2248185501160835e-08
Position 272: 6.33871669009525e-09
Position 58: 5.028564188546527e-09
Position 61: 1.3228738772842582e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5846: 0.9924313919537102
Position 17706: 0.9913652495935195
Position 6958: 0.9910610799687003
Position 9421: 0.9880920383051861
Position 3654: 0.9858203973309442
Position 28373: 0.9806501044672188
Position 2971: 0.9758065819747672
Position 9900: 0.9191387061304358
Position 12639: 0.9110921563256644
Position 11842: 0.900894797271387
Position 18297: 0.7561304647460585
Position 27107: 0.7465601053234339
Position 23802: 0.667484671289944
Position 19647: 0.665252695013752
Position 29169: 0.6059170925368583
Position 12940: 0.46109911613855253
Position 8814: 0.33427747779193445
Position 4551: 0.3177394527567131
Position 23841: 0.27384532322389893
Position 19671: 0.24522921197902164
Position 2270: 0.22474833868778227
Position 863: 0.2183318213106959
Position 20170: 0.21590383359991744
Position 18300: 0.20163359687648558
Position 27510: 0.18775118411982808
Position 19925: 0.18323090218688576
Position 7552: 0.18085070380124782
Position 7500: 0.14196786801392094
Position 11102: 0.13267072555741127
Position 10273: 0.11650192091924434
Position 1457: 0.08881669629219478
Position 4066: 0.07774522643967335
Position 27219: 0.0766807572001472
Position 12592: 0.07186963160867507
Position 19674: 0.06568180670961463
Position 9875: 0.06416499069901949
Position 2752: 0.05789073726059182
Position 2036: 0.05031524515623403
Position 4126: 0.043636408956553595
Position 12099: 0.04030454369770324
Position 460: 0.03694167450637188
Position 830: 0.03494354431096374
Position 8703: 0.033624250202023136
Position 6488: 0.028846833641192372
Position 17890: 0.028560723735981494
Position 29172: 0.028073887265565194
Position 29387: 0.026530573321884996
Position 29130: 0.02476697861312389
Position 8486: 0.023701316719609622
Position 28940: 0.02328114221151782
Position 2946: 0.021649784862150113
Position 29984: 0.0210177728947083
Position 4104: 0.020231882667162804
Position 1028: 0.019399258292462165
Position 520: 0.01738138473270794
Position 9821: 0.0166963011970178
Position 20027: 0.01647112818575226
Position 29827: 0.015135025317351357
Position 976: 0.01463366865240721
Position 933: 0.013980102979980358
