Gene = UROC1
index = 1538
Annotated 5SS: [  180  7110  8189  9358  9807 10032 11829 12073 13779 16556 17079 17717
 18437 19723 21736 25356 28498 29576 34405]
Annotated 3SS: [ 6978  8094  9297  9677  9969 11761 11928 13689 16492 16898 17618 18363
 19600 21664 25256 28397 29493 34304 35287]
SMsplice 5SS: [  180  7110  8189  9358  9807 10032 11829 12073 13779 16556 17717 18219
 18437 21736 25356 28498 29576 34405]
SMsplice 3SS: [ 6978  8094  9297  9677  9909 11761 11928 13689 16492 17618 18122 18363
 21664 25256 28397 29493 34304 35287]
top_k =  100
Partition function (log Z): 31.543416883080944

Sorted 5' Splice Sites (High to Low Probability):
Position 12073: 1.000000000000001
Position 25356: 0.9999999999999997
Position 8189: 0.9989619863589732
Position 18437: 0.9931033852362932
Position 28498: 0.9929769200012865
Position 17717: 0.9716530488676232
Position 180: 0.9665690602822561
Position 29576: 0.9586354854670724
Position 9358: 0.9423609664294578
Position 10032: 0.9019374310392534
Position 9807: 0.8979195108016881
Position 21736: 0.8972132600342295
Position 11829: 0.8530004523459259
Position 16556: 0.847481242357308
Position 13779: 0.6742449014988906
Position 7110: 0.6159345748587434
Position 34405: 0.5309216170968802
Position 23361: 0.47035798126946604
Position 416: 0.4561601053201775
Position 18626: 0.31332317546808264
Position 27717: 0.28145973504925637
Position 19015: 0.27590700343829194
Position 19577: 0.2608639602362425
Position 4385: 0.2586297861123013
Position 28675: 0.23969430686799362
Position 7062: 0.23677749964946848
Position 16430: 0.20999095351698077
Position 17079: 0.18452619408826199
Position 6695: 0.16681257066716762
Position 6733: 0.16583077143910183
Position 19723: 0.15348410006609384
Position 24449: 0.14247216256216233
Position 537: 0.13032059257691006
Position 20589: 0.12792005929887737
Position 21795: 0.10278673996577165
Position 929: 0.08740584025196498
Position 12700: 0.05876915197631592
Position 7123: 0.05295027601548283
Position 13290: 0.051558690150227175
Position 27941: 0.047204342928884334
Position 10661: 0.04680323325468611
Position 472: 0.04673066439119232
Position 19751: 0.042908862174139493
Position 9822: 0.03993386227474312
Position 27721: 0.0388253590833975
Position 14323: 0.03366152051141864
Position 24451: 0.026731519829384813
Position 24409: 0.022368319614288205
Position 1067: 0.02121277316414504
Position 23499: 0.02097598472441561
Position 8453: 0.019165596309011764
Position 11782: 0.0151078507748727
Position 4121: 0.014073325649263082
Position 17960: 0.01359624394135013
Position 16743: 0.013264124579615504
Position 15973: 0.01225104736458333
Position 25928: 0.011437319391902378
Position 35387: 0.009798140090026526
Position 9155: 0.008994965935466323
Position 18056: 0.00703137502682897
Position 11762: 0.006437707627207885
Position 9157: 0.005798703382098492
Position 7119: 0.004749323730983026
Position 231: 0.004442462816370404
Position 241: 0.0025478231609727684
Position 12488: 0.0023464711541982186
Position 9513: 0.002345685438407228
Position 18670: 0.0022921381586484342
Position 25649: 0.0006069721058155615
Position 800: 0.0006063532962178429
Position 654: 0.0005903530090486777
Position 12688: 0.00024672979463274513
Position 12674: 0.00021634739732127197
Position 322: 5.62466874468414e-05
Position 316: 4.300895193077987e-05
Position 18385: 3.8515800576762476e-05
Position 129: 3.6229075341079405e-05
Position 187: 1.73916382368339e-05
Position 234: 9.873611803509208e-06
Position 144: 9.836116493217949e-06
Position 269: 8.343857187107696e-07
Position 23: 3.0475086251523837e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 21664: 1.0000000000000004
Position 25256: 0.9999999999999998
Position 11928: 0.9999569226197667
Position 8094: 0.9961675563959954
Position 17618: 0.9716530488676225
Position 29493: 0.9584266557748652
Position 18363: 0.9557992395880379
Position 6978: 0.9104116742546776
Position 35287: 0.9101474241164694
Position 28397: 0.8938956285192906
Position 11761: 0.8535329279502364
Position 16492: 0.830338421845069
Position 9677: 0.8219583390888949
Position 13689: 0.67424490149889
Position 34304: 0.5621756381147298
Position 9297: 0.44338127105765834
Position 9909: 0.4429321802572842
Position 9969: 0.42784720012517696
Position 23274: 0.3976330033907103
Position 9252: 0.33886301710299377
Position 6560: 0.33264334210626867
Position 19480: 0.30487723869347155
Position 18516: 0.29402951127353055
Position 27622: 0.2814089465380222
Position 4210: 0.25346863467470016
Position 16301: 0.24039789860883476
Position 357: 0.20838853569116528
Position 24340: 0.19157200200583552
Position 18750: 0.1846702700066378
Position 16898: 0.1845261940882619
Position 28587: 0.16524814084076186
Position 394: 0.16089433500257527
Position 19661: 0.15237968378300457
Position 303: 0.14069561619760249
Position 9650: 0.1345203761047102
Position 20466: 0.12792005929887726
Position 28336: 0.10600475744427688
Position 9212: 0.09634849081022974
Position 23297: 0.0937009626031718
Position 18840: 0.08629441277228286
Position 745: 0.08389007200619446
Position 28566: 0.06703282551403911
Position 12594: 0.05923222916826999
Position 269: 0.05203302102147744
Position 13235: 0.05155869015022711
Position 27456: 0.044901168043695844
Position 373: 0.04445311371604255
Position 10489: 0.04219415652660189
Position 27795: 0.041179322479820486
Position 18122: 0.04017638633837049
Position 30061: 0.02417007798754938
Position 14206: 0.02395723838409459
Position 11693: 0.021056160178007113
Position 928: 0.021024806998543623
Position 9263: 0.020291241858980937
Position 8350: 0.01916559630901173
Position 18617: 0.015343887592962398
Position 9152: 0.01411957261780691
Position 3985: 0.014073325649263072
Position 9306: 0.013105054095435891
Position 9059: 0.012652099769419417
Position 15824: 0.01225104736458333
Position 17932: 0.012236814746053374
Position 9276: 0.011734419281387454
Position 35596: 0.009798140090026526
Position 25816: 0.009708394308738658
Position 17862: 0.008211363036073017
Position 28764: 0.007892250704117601
Position 9023: 0.0077136347961875434
Position 14247: 0.007640009958311678
Position 9931: 0.007046938109846838
Position 29038: 0.006565455000023125
Position 32660: 0.005211188398405967
Position 4327: 0.005161151437601048
Position 30265: 0.004659883753689905
Position 10430: 0.004609076728084182
Position 18942: 0.004070636700303644
Position 18299: 0.003971483700782281
Position 31285: 0.003622858236033913
Position 8113: 0.0027593615972765634
Position 672: 0.0026149640980749024
Position 9769: 0.002578369365293908
Position 30201: 0.002297323254119725
Position 30465: 0.0021584375732470263
Position 14307: 0.0020642721690123655
Position 9707: 0.0017706429850840562
Position 25853: 0.0017289250831637164
Position 30399: 0.0012667512185476496
Position 12191: 0.0012121652732230736
Position 9766: 0.0011367580793918573
Position 9108: 0.0011317807844790952
Position 29640: 0.0009631584321538795
Position 863: 0.0008629049266613616
Position 334: 0.0006971622491623091
Position 855: 0.000671395675352984
Position 12363: 0.0005921823387512044
Position 12274: 0.000369527407325426
Position 18583: 0.0003083901289857959
Position 25454: 0.00023637975629234664
Position 536: 0.00020228320372072463
Position 25490: 0.00018338451502386078
Position 17808: 0.00017944118605271148
Position 12215: 0.00017259613489851452
Position 9423: 0.00015973901085168942
Position 28663: 0.00015956197470394374
Position 521: 0.00013380957307061554
Position 25575: 0.00011650079289968848
Position 28166: 9.961403643302824e-05
Position 312: 9.83387878851813e-05
Position 455: 9.041189354762744e-05
Position 28606: 7.645285911264259e-05
Position 25493: 7.070704159966563e-05
Position 28617: 6.122439507893664e-05
Position 28631: 5.45619140057481e-05
Position 28604: 3.845937157795492e-05
Position 7936: 3.5068365698927856e-05
Position 283: 8.982446008607794e-06
