Gene = CSPG5
index = 415
Annotated 5SS: [ 2196  3960  8107 11722]
Annotated 3SS: [ 2863  7917 11564 18030]
SMsplice 5SS: [ 318 3028 3419 8107]
SMsplice 3SS: [ 2863  3354  7917 18030]
top_k =  100
Partition function (log Z): -2.2118224362251313

Sorted 5' Splice Sites (High to Low Probability):
Position 3419: 1.0000000000000004
Position 8107: 0.9817186602428474
Position 3028: 0.7825629988446914
Position 11722: 0.5366679459900333
Position 1610: 0.41813433539407957
Position 318: 0.3860237340479549
Position 160: 0.3334418537863492
Position 15276: 0.25660666256960285
Position 8428: 0.19615207398846082
Position 11856: 0.1757319206885966
Position 15338: 0.13767590090804388
Position 3960: 0.11988832125895361
Position 903: 0.11685929989365804
Position 2428: 0.10553438993429556
Position 15014: 0.10187475250645198
Position 1224: 0.0941457296986043
Position 3049: 0.09270977678851897
Position 293: 0.09144438734537393
Position 11641: 0.07154772440546932
Position 236: 0.07099204474264435
Position 1563: 0.04501818768886034
Position 1798: 0.03177044828180921
Position 3879: 0.02975899568216056
Position 2196: 0.019890273244281415
Position 1768: 0.01305836134896634
Position 3002: 0.012337723554994136
Position 1876: 0.011572427536756441
Position 558: 0.008884540521082571
Position 3289: 0.007695187918345742
Position 3163: 0.007360133063717791
Position 8138: 0.0070912231059077745
Position 2393: 0.006674089184113887
Position 1772: 0.006657762426076712
Position 1155: 0.006596418014184741
Position 7985: 0.006486337997995754
Position 75: 0.00512259690050089
Position 7990: 0.004703778653249259
Position 120: 0.002898741681090296
Position 996: 0.0012307224023376344
Position 633: 4.502059157281923e-05
Position 286: 2.054188516587572e-05
Position 245: 1.3037566562506561e-05
Position 229: 1.1776979917505968e-05
Position 188: 4.160170053638263e-06
Position 276: 3.893888317465416e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3354: 0.9973157780971666
Position 18030: 0.9437752695764463
Position 2863: 0.9026658201702679
Position 7917: 0.8097431075060835
Position 11564: 0.6105710155829835
Position 1505: 0.4142794552081365
Position 15192: 0.4027486739585362
Position 11794: 0.20614895171832429
Position 7984: 0.19025689249391672
Position 8233: 0.18323121407301565
Position 2244: 0.11220847911840942
Position 14786: 0.10509633202761012
Position 3744: 0.10389470158102743
Position 1114: 0.075566712366059
Position 1679: 0.07220170801248432
Position 1376: 0.04482357718665787
Position 3883: 0.020168298399476904
Position 1049: 0.01803652954612885
Position 3706: 0.013049199112607662
Position 8263: 0.01300824874014589
Position 1818: 0.010747564825405795
Position 438: 0.00959115350274066
Position 13693: 0.009000433821750252
Position 3773: 0.007096457179375418
Position 828: 0.005837229490266515
Position 1095: 0.005627871370594147
Position 3770: 0.0054386606686268055
Position 737: 0.005068237425305002
Position 3328: 0.002483536296602435
Position 8189: 0.0013771787614561114
Position 8342: 0.0012996627963905944
Position 987: 0.0012801808769835816
Position 528: 0.0003884247947974428
Position 832: 0.0002446928974838444
Position 3382: 0.00020068560623139682
Position 1329: 6.858524603776372e-05
Position 1344: 6.751537415895133e-05
Position 777: 1.0857912960519287e-05
