Gene = LSM5
index = 803
Annotated 5SS: [  99 1170 1794 2734]
Annotated 3SS: [1073 1765 2660 3124]
SMsplice 5SS: [99]
SMsplice 3SS: [1073]
top_k =  100
Partition function (log Z): -9.115529263924373

Sorted 5' Splice Sites (High to Low Probability):
Position 99: 0.931752156076569
Position 2591: 0.361095275737679
Position 1185: 0.29664342771443863
Position 1170: 0.23619981220674954
Position 2734: 0.2095722029454696
Position 1001: 0.15884332952681532
Position 3675: 0.10786059741479215
Position 1194: 0.06765714839051572
Position 1306: 0.058502919113991254
Position 1140: 0.03421955769572573
Position 394: 0.015857722637069926
Position 3304: 0.01098536072220837
Position 778: 0.009949836325786221
Position 2920: 0.006548067782865707
Position 368: 0.005863799420253073
Position 330: 0.005275238029219787
Position 465: 0.002220827630873641
Position 216: 0.0019491571922520326
Position 454: 0.0012119507163578715
Position 397: 0.0005179021626505691
Position 955: 0.00045530093640997084
Position 270: 0.00022176641680597927
Position 1166: 0.0001955911949472674
Position 1323: 0.00017086819017907685
Position 666: 8.673212088062605e-05
Position 555: 8.439583303924893e-05
Position 461: 7.75151363332784e-05
Position 199: 2.801161080767451e-07
Position 187: 1.23186558632856e-07
Position 189: 1.0924533491819308e-07
Position 235: 6.003487849889938e-08
Position 164: 5.0085488308783086e-08
Position 47: 7.606981006553683e-10
Position 10: 2.42563283834568e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1073: 0.8349584984251417
Position 3124: 0.6149162352971245
Position 2491: 0.34429024611591125
Position 3550: 0.17913923438206344
Position 2660: 0.1691071794992535
Position 817: 0.10404918475070474
Position 2431: 0.08992906982371429
Position 4258: 0.05809670287829003
Position 885: 0.03360702176015671
Position 4025: 0.028887710041705587
Position 3806: 0.02409238145541943
Position 1094: 0.021671077374872835
Position 3788: 0.01174068405251001
Position 1765: 0.0029665747093459566
Position 631: 0.0016178523754209152
Position 614: 0.0008782095343298912
Position 287: 0.000600344586534104
Position 1269: 0.0005129497426216096
Position 1151: 0.000484435335353499
Position 863: 0.0004604508034468025
Position 313: 0.0003809022464836087
Position 898: 0.00034960499180765233
Position 175: 0.0002879278432782872
Position 250: 0.00027489702014764253
Position 577: 0.00021089942450602117
Position 691: 0.00016052349760930585
Position 947: 0.000133565266798779
Position 205: 0.00011360830653957211
Position 247: 0.00010059913829830306
Position 1075: 5.122631197697443e-07
