Gene = ZMAT2
index = 1601
Annotated 5SS: [ 145  579 1796 3658 4238]
Annotated 3SS: [ 484 1671 3583 4091 5278]
SMsplice 5SS: [ 145  579 1796 3658 4238]
SMsplice 3SS: [ 484 1671 3583 4091 5278]
top_k =  100
Partition function (log Z): 8.455574844794215

Sorted 5' Splice Sites (High to Low Probability):
Position 4238: 0.9995457771489925
Position 1796: 0.9967000319915579
Position 145: 0.9721159292796444
Position 579: 0.9000706539366219
Position 3658: 0.6333533802010624
Position 3671: 0.2232168230022891
Position 3883: 0.19607133116311007
Position 752: 0.13253985938347723
Position 1579: 0.08335082710692628
Position 2775: 0.0640521895013957
Position 608: 0.018470389437877346
Position 302: 0.015264247921470651
Position 3707: 0.014613753198017856
Position 5474: 0.008914319909045768
Position 266: 0.0057728568138485864
Position 3259: 0.005426205496466446
Position 5509: 0.00525081495846955
Position 675: 0.004536156191886132
Position 641: 0.0042407278082346785
Position 2697: 0.0036539784678598585
Position 169: 0.0034715961330180635
Position 583: 0.0030233168923423114
Position 742: 0.002235858881657664
Position 149: 0.0015802823550933487
Position 2121: 0.001575651539948274
Position 5476: 0.00155360788608003
Position 5472: 0.0015444614477409405
Position 1324: 0.001534876615493216
Position 5480: 0.001373585884277538
Position 5478: 0.0013609278432033184
Position 3769: 0.0012839213830265757
Position 653: 0.0011919207257997005
Position 1415: 0.0008877993044071774
Position 179: 0.00039774946693071385
Position 878: 0.00034876950491701686
Position 282: 0.00018616995220068462
Position 260: 0.0001733507723565118
Position 320: 0.00013212997966791356
Position 151: 6.533220872937048e-05
Position 132: 4.510111728586314e-05
Position 329: 2.5519496080434077e-05
Position 121: 2.4133429709140653e-05
Position 156: 2.0675412131644158e-05
Position 4145: 1.6623427766666585e-05
Position 154: 1.1803192915105011e-05
Position 189: 5.551685986281455e-06
Position 306: 5.154845564119541e-06
Position 422: 3.754285292144076e-06
Position 1725: 2.991098507828946e-06
Position 4557: 2.2921620765840994e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1671: 0.9755052388189084
Position 484: 0.9673513334757713
Position 4091: 0.9032935410459725
Position 3583: 0.7940182265093806
Position 5278: 0.6929834247602892
Position 3815: 0.11214987047389292
Position 4144: 0.09090120182621597
Position 4336: 0.0902174929942275
Position 3563: 0.08912467490642413
Position 6161: 0.07868702769159454
Position 710: 0.07083352599727402
Position 3759: 0.07024068989312872
Position 1561: 0.0694598062684968
Position 4391: 0.04347360232544375
Position 2687: 0.028006943362784628
Position 6120: 0.026607434064164232
Position 438: 0.022648374752027932
Position 2523: 0.021016145565161005
Position 5281: 0.017536237913204165
Position 6190: 0.015889870738926046
Position 5634: 0.013911796739336717
Position 1448: 0.01360075502049045
Position 4507: 0.013507318401229257
Position 1322: 0.013126066238065347
Position 2527: 0.008099649022945177
Position 4441: 0.007120964362256393
Position 6048: 0.006278544132013594
Position 4096: 0.0055744696976316585
Position 5983: 0.005455695472726194
Position 1415: 0.005453694689187018
Position 2658: 0.005129202942064692
Position 2620: 0.0036389550131999395
Position 3834: 0.0032299853660128033
Position 2931: 0.002554998076617705
Position 4875: 0.0023450788357475775
Position 679: 0.0022872187547712175
Position 5827: 0.002134073637582721
Position 399: 0.00209738455286487
Position 1465: 0.00206363975715852
Position 1628: 0.0017051847574485876
Position 3135: 0.0015821048521785655
Position 1178: 0.001534876615493216
Position 2952: 0.001289102567670175
Position 5148: 0.001239121766709484
Position 1951: 0.0011544621643625257
Position 5287: 0.001023109240417225
Position 2724: 0.0010030722770213798
Position 2701: 0.0008121997860787492
Position 365: 0.0006705036866874724
Position 4635: 0.0005944686889570091
Position 4365: 0.000557148902827558
Position 1863: 0.0004211893755857487
Position 511: 4.7831451081650124e-05
Position 1714: 2.7064714638397484e-05
Position 446: 1.8819741090900412e-05
Position 3874: 6.5492288468905846e-06
Position 342: 2.0404448797738673e-06
Position 415: 6.857370785524839e-07
Position 372: 3.7701464033728625e-07
Position 258: 3.1602237612425077e-07
Position 521: 2.2630540050367883e-07
Position 352: 1.845911839266633e-07
Position 251: 1.685836081705692e-07
Position 1528: 1.281738139139693e-07
Position 1517: 7.106319141175461e-08
