Gene = EFCAB9
index = 486
Annotated 5SS: [ 137 5360 6571]
Annotated 3SS: [5210 6393 9041]
SMsplice 5SS: [ 137 5360]
SMsplice 3SS: [5210 6291]
top_k =  100
Partition function (log Z): -9.557217030009394

Sorted 5' Splice Sites (High to Low Probability):
Position 137: 0.9215400547805379
Position 719: 0.5227961773818555
Position 1475: 0.3593060857019414
Position 2103: 0.09221860349273112
Position 6571: 0.04954121373525347
Position 1444: 0.030364882974153684
Position 5364: 0.021007714806708804
Position 1183: 0.020146298694604502
Position 811: 0.009414387153665386
Position 463: 0.008142797660392928
Position 67: 0.00739122827272141
Position 1595: 0.007294387772446813
Position 192: 0.007231235211251279
Position 141: 0.004285359479214353
Position 664: 0.002939167772419916
Position 964: 0.002829546306851273
Position 410: 0.001059257251056654
Position 30: 0.0010162190700962947
Position 76: 0.0004996447461962615
Position 371: 0.00039514858581006827
Position 166: 0.00025822562684778104
Position 1531: 0.00017166309674514316
Position 323: 4.74099579029169e-05
Position 155: 1.621268730025985e-06
Position 279: 4.845406177284285e-07
Position 178: 8.818447739565788e-08
Position 112: 2.4516441412505464e-09
Position 224: 1.2294877244217449e-09
Position 27: 2.62386986639459e-10
Position 21: 7.846030397951205e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2058: 0.5199836031524808
Position 551: 0.4859436164584305
Position 6291: 0.4750908293712349
Position 1275: 0.3376048953717442
Position 1324: 0.06400320596343
Position 9056: 0.04954121373525347
Position 5210: 0.039033396331466644
Position 5004: 0.017905594856621774
Position 248: 0.012808413340824956
Position 1116: 0.011657557330691655
Position 6562: 0.011610513709335614
Position 2234: 0.00863505562304031
Position 3743: 0.005892987538449562
Position 1505: 0.005565103512521148
Position 4381: 0.004214755132608425
Position 1464: 0.004015835160213923
Position 599: 0.003698069952667751
Position 413: 0.0025656716258514694
Position 1165: 0.0024209739427200044
Position 716: 0.0020780184195531948
Position 272: 0.0011099314977721874
Position 557: 0.0009085599675510011
Position 1048: 0.0008078353071570217
Position 1105: 0.0004981648331724359
Position 490: 0.00048205528409161455
Position 899: 0.0004396841846194449
Position 1215: 0.0003109971257420181
Position 462: 0.00022995022133635916
Position 604: 0.00019676157063047914
Position 624: 0.00016867665892519615
Position 532: 0.00015097336794719603
Position 581: 0.00012041829271844079
Position 415: 9.126502580641908e-05
Position 321: 8.498097851584973e-05
Position 346: 1.5766362698815742e-05
Position 228: 1.1549714951844615e-05
Position 562: 1.975878619090395e-06
Position 697: 5.067520002966178e-08
