Gene = DLD
index = 448
Annotated 5SS: [  320  2309 10848 11424 12578 14089 14535 15399 24727 25995 26493 27092
 28130]
Annotated 3SS: [ 2229 10767 11354 12507 13987 14390 15296 24535 25823 26302 26953 28039
 28223]
SMsplice 5SS: [  320  2309 10487 10848 12578 13777 15399 24727 25995 26493 27092 28130
 28414]
SMsplice 3SS: [ 2229 10322 10767 12507 13651 15296 24535 25823 26302 26953 28039 28223
 29548]
top_k =  100
Partition function (log Z): 11.75627295753922

Sorted 5' Splice Sites (High to Low Probability):
Position 15399: 1.0000000000000007
Position 24727: 1.0000000000000007
Position 2309: 0.9999999999999991
Position 28130: 0.9826015011834284
Position 27092: 0.9682800518780693
Position 28414: 0.9364422270176022
Position 12578: 0.9344630747557863
Position 10848: 0.9228850502903525
Position 13777: 0.9130651982497145
Position 26493: 0.8508042267100726
Position 10487: 0.8219560866010486
Position 320: 0.6651963715098957
Position 25995: 0.6496522748377286
Position 14089: 0.6041159708908024
Position 28767: 0.46561441296287975
Position 14535: 0.4109941130170446
Position 27824: 0.3253504210337063
Position 27639: 0.30913746988790597
Position 10217: 0.2782697051707111
Position 11424: 0.2722028317950644
Position 14469: 0.2366024968380644
Position 27821: 0.1898885500029587
Position 10502: 0.17210706210079058
Position 1357: 0.1614947366706861
Position 4103: 0.13874081720559991
Position 335: 0.1179975022227618
Position 14830: 0.06508294122377074
Position 331: 0.05557652386425102
Position 14797: 0.05462086187097749
Position 644: 0.045483990185887516
Position 29013: 0.04537068611237576
Position 135: 0.043849103802682775
Position 385: 0.04339933722600409
Position 904: 0.03595093086783041
Position 10853: 0.03456659988772207
Position 169: 0.027382086886826182
Position 7255: 0.025018772832467912
Position 12659: 0.024202781079891923
Position 1506: 0.0233111933163421
Position 13367: 0.015035303184157613
Position 13431: 0.014185380919272614
Position 28722: 0.012662103963576995
Position 12842: 0.011865767143293739
Position 11127: 0.008939773018307461
Position 14278: 0.00820914843772079
Position 13188: 0.007667282502826545
Position 28425: 0.0037296193002959457
Position 14503: 0.002822773072349649
Position 1202: 0.0013428964999980448
Position 959: 0.001331534333161855
Position 1106: 0.0011496145088938975
Position 244: 0.0006811698758894892
Position 177: 0.0006531357063165154
Position 745: 0.0003612438732386672
Position 100: 0.00020742419893014265
Position 130: 8.938924874855137e-05
Position 366: 6.693612690985922e-05
Position 340: 5.595334730048755e-05
Position 26527: 4.1338455728123014e-05
Position 301: 3.4344569962968114e-05
Position 486: 2.2525434521319708e-05
Position 250: 2.2187689737507184e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 15296: 1.0000000000000009
Position 24535: 1.0000000000000007
Position 28223: 0.9988583324254792
Position 10322: 0.9940631487018391
Position 28039: 0.9786686612410592
Position 13651: 0.9607469030522343
Position 12507: 0.9604720820696333
Position 2229: 0.9273300795236459
Position 26302: 0.8508455651658005
Position 10767: 0.8342240132867919
Position 25823: 0.6496522748377286
Position 26953: 0.569453827507026
Position 14390: 0.5461077388382372
Position 29548: 0.3509304468649948
Position 26997: 0.3437946824952908
Position 28486: 0.2904860256014906
Position 10196: 0.2782697051707111
Position 28615: 0.2624918502661448
Position 27746: 0.26058915792145765
Position 11354: 0.2448415568988243
Position 27505: 0.2136387543686289
Position 13913: 0.1955453855769274
Position 27759: 0.15789914813335285
Position 13898: 0.15655655256673676
Position 1282: 0.1488635186082077
Position 3935: 0.13874081720559991
Position 29111: 0.13703572522739405
Position 14692: 0.11970380309474826
Position 10707: 0.106787412245092
Position 14376: 0.10408215499505974
Position 28821: 0.09952194012477558
Position 29159: 0.0904758501227147
Position 29713: 0.06961348901907409
Position 27485: 0.0678558825930704
Position 27720: 0.0672656185765036
Position 13892: 0.06550407401066008
Position 29080: 0.06110141452502672
Position 27000: 0.05429164919005384
Position 13947: 0.04651221112335057
Position 2210: 0.0440313676688263
Position 13987: 0.040784072192591135
Position 776: 0.035604148595013436
Position 27583: 0.034035292199159864
Position 13185: 0.03307439154117755
Position 14011: 0.03250275380930361
Position 29497: 0.03238623270117357
Position 28597: 0.030653491619209255
Position 1035: 0.030334131732862344
Position 27552: 0.027040824809871286
Position 7122: 0.025018772832467912
Position 11300: 0.022920319902994642
Position 2265: 0.022610306610715527
Position 28663: 0.019860980231897325
Position 10593: 0.016440224646191038
Position 11059: 0.012347711476819088
Position 13692: 0.01121200354101259
Position 28879: 0.008279804836082299
Position 13626: 0.007817213267700315
Position 14203: 0.006126079903008683
Position 2057: 0.006028246196811316
Position 1414: 0.005987527662726431
Position 28523: 0.005934740645132
Position 12671: 0.004623445187440195
Position 13101: 0.003813575065079208
Position 12738: 0.0029106321044516438
Position 12641: 0.0025254636174465287
Position 28955: 0.0024414717164813866
Position 28572: 0.0023774264119606667
Position 14177: 0.00231255762887389
Position 1093: 0.0019037425737064714
Position 818: 0.001754464646475466
Position 11234: 0.0010330165347335908
Position 28645: 0.000923576672959766
Position 26635: 0.0007398926856988662
Position 504: 0.0006101014968161577
Position 28359: 0.0003172856347817723
Position 507: 0.00020339451505030487
Position 466: 0.00014871337683005823
Position 485: 8.764199697455286e-05
Position 28233: 8.497240659183464e-05
Position 941: 8.132624891704727e-05
Position 900: 5.2046129003534996e-05
Position 591: 2.9374384194123106e-05
Position 28722: 1.8694672281234765e-05
Position 28502: 9.89989597903451e-06
