Gene = PSAT1
index = 1084
Annotated 5SS: [  128  3520  4881  7798  9344 11441 20662 31046]
Annotated 3SS: [ 3458  4810  7591  9170 11270 20532 30907 31837]
SMsplice 5SS: [  128  4881 11441 19814 20662 30658]
SMsplice 3SS: [ 4810 11270 19670 20532 30497 30907]
top_k =  100
Partition function (log Z): -14.147114129657144

Sorted 5' Splice Sites (High to Low Probability):
Position 11441: 0.9972678047146564
Position 4881: 0.994439668062262
Position 128: 0.9385169614969291
Position 20662: 0.8412842701205836
Position 4522: 0.2954750080647177
Position 9344: 0.2670484086078697
Position 20947: 0.1555273465587811
Position 661: 0.1197752890272761
Position 3277: 0.06251188491697313
Position 184: 0.04746886663078606
Position 669: 0.040779230913718836
Position 3520: 0.03885731401606995
Position 313: 0.03859647163737881
Position 17031: 0.007365532659700443
Position 86: 0.00276415807390891
Position 367: 0.0027347142259822343
Position 160: 0.0012150889452213428
Position 155: 0.0010258583423523526
Position 415: 0.00045193308773056545
Position 188: 0.00027837342260384195
Position 105: 2.1228430867204473e-06
Position 89: 2.018644969022217e-06
Position 132: 6.383040273241092e-07
Position 30: 6.304782730312983e-07
Position 25: 4.871902215236438e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11270: 0.9985038678245202
Position 4810: 0.994606549980976
Position 20532: 0.8734836562581267
Position 4471: 0.2954750080647177
Position 21811: 0.2825380628877213
Position 9170: 0.2670484086078697
Position 24203: 0.17682186552062834
Position 522: 0.1606174873197832
Position 20860: 0.1401738772961427
Position 21424: 0.12568247755414097
Position 21092: 0.08728675343917203
Position 20881: 0.08489808562876824
Position 3153: 0.06251188491697313
Position 22273: 0.05223940430911763
Position 14928: 0.04966802979366364
Position 21683: 0.047171090043673106
Position 16908: 0.04058755086348549
Position 3458: 0.038899588675472246
Position 17463: 0.02556259891320023
Position 243: 0.019549541391443402
Position 17545: 0.00902468404023574
Position 235: 0.006599418748883481
Position 210: 0.0038570800796690055
Position 257: 0.0030690942204343046
Position 12241: 0.002413234693139754
Position 12026: 0.0016722049942950944
Position 13250: 0.0011803039130078709
Position 13215: 0.0010410739052052443
Position 8768: 0.00037313863898769855
Position 5125: 0.0003167493153395745
Position 7176: 0.00015669111286324372
Position 1000: 0.00013332375556330398
Position 6219: 0.00013161238264828618
Position 2876: 3.8267750181442626e-05
Position 788: 2.731202587220514e-05
Position 1637: 1.8774964472627617e-05
Position 855: 9.760306175404225e-06
Position 431: 7.416979885415112e-07
Position 266: 7.357395958160986e-07
Position 543: 3.387293984532204e-08
Position 278: 2.469241469491701e-08
Position 623: 1.806553893851987e-08
Position 275: 8.370838758753065e-09
Position 344: 2.6393772156101393e-09
Position 309: 1.7708202010976455e-09
