Gene = SSX2IP
index = 1346
Annotated 5SS: [  175 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714 38663
 40184]
Annotated 3SS: [19236 19729 20651 24312 25992 28014 28169 32076 34060 34539 38547 40017
 42937]
SMsplice 5SS: [  175 10208 19369 19900 20865 24424 28091 32228 34198 34714 38663]
SMsplice 3SS: [10157 19236 19729 20768 24312 28014 32076 34060 34539 38547 46085]
top_k =  100
Partition function (log Z): -1.1846283815222205

Sorted 5' Splice Sites (High to Low Probability):
Position 10208: 1.0000000000000004
Position 19900: 1.0000000000000004
Position 24424: 0.9999999999999993
Position 28091: 0.99985696988659
Position 175: 0.9740798318858185
Position 34714: 0.8995586450823737
Position 20865: 0.8953091323069468
Position 32228: 0.7791211470711574
Position 34198: 0.7618772989552014
Position 28348: 0.6127546782893163
Position 26129: 0.572735411156382
Position 26991: 0.3932238877626406
Position 24124: 0.3548578530335101
Position 32254: 0.20639712502738675
Position 4784: 0.19118185525937434
Position 23980: 0.17140198649047358
Position 35023: 0.14598827231802852
Position 30509: 0.12779001711275112
Position 20698: 0.11509011045689485
Position 14332: 0.11086862529619217
Position 27676: 0.07612710532083311
Position 33576: 0.04653974452988931
Position 8718: 0.04375277953522521
Position 392: 0.042252959093192
Position 28579: 0.041238640650721026
Position 25765: 0.03918381090745188
Position 494: 0.038313923800797386
Position 2273: 0.02635178952362833
Position 35313: 0.018089289287861677
Position 25772: 0.017519329470964778
Position 1268: 0.014560899850714779
Position 32271: 0.014481727901456276
Position 7882: 0.01394244404727799
Position 6908: 0.013047162307893588
Position 29024: 0.007983788454247676
Position 1501: 0.006767130527849098
Position 2242: 0.0059811074145411525
Position 1728: 0.004550739509975645
Position 3837: 0.003204079059931846
Position 3909: 0.0030217022281980588
Position 1076: 0.0023473504340584444
Position 270: 0.0001694385585383226
Position 28258: 9.924814568752451e-05
Position 143: 8.633632577645768e-05
Position 237: 2.4101190204692764e-05
Position 194: 5.787104550277154e-06
Position 204: 1.5506213267037504e-06
Position 169: 7.461166427908489e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 19729: 1.0000000000000004
Position 32076: 1.0000000000000004
Position 10157: 1.0000000000000002
Position 24312: 0.9425862672647156
Position 28014: 0.9087900837372205
Position 34060: 0.7769524788519817
Position 20768: 0.7715799119047166
Position 34539: 0.643113570952116
Position 25992: 0.5491669464507
Position 28169: 0.4352655563035868
Position 26871: 0.3932238877626406
Position 23919: 0.29266441254008924
Position 40017: 0.28720396181573427
Position 34542: 0.27536885368124364
Position 20651: 0.23881933085912477
Position 23883: 0.2335954269838945
Position 36847: 0.22260976739879415
Position 38820: 0.21100349299246327
Position 4712: 0.13732113422112563
Position 30386: 0.12779001711275112
Position 34899: 0.12570085737713585
Position 14182: 0.11086862529619217
Position 42937: 0.08772169967962208
Position 28157: 0.06997378674649805
Position 27798: 0.06534217430031906
Position 24288: 0.05741373273528383
Position 27372: 0.056926509184325645
Position 4685: 0.05386072103824876
Position 35401: 0.053128548572648135
Position 34956: 0.05162307360311471
Position 342: 0.05089949923917867
Position 28246: 0.04808479138922696
Position 8560: 0.04375277953522521
Position 28452: 0.04114645044847339
Position 28221: 0.037466429463844056
Position 33385: 0.03334766681662193
Position 2158: 0.03233289693816951
Position 27779: 0.025724711849050612
Position 35540: 0.024290219963884585
Position 25693: 0.02410365697352583
Position 26021: 0.02356846470568199
Position 25611: 0.023204878914020115
Position 28308: 0.02137549918327138
Position 27375: 0.019200596136507427
Position 35117: 0.0170382246241399
Position 36638: 0.01602603413966566
Position 7672: 0.01394244404727799
Position 33510: 0.013192077713267383
Position 6794: 0.013047162307893588
Position 35917: 0.009662130029545468
Position 25590: 0.009394604490870708
Position 1135: 0.009291779071900893
Position 28912: 0.00798378845424767
Position 36850: 0.007547400408719589
Position 1378: 0.0067671305278491
Position 3709: 0.006225781288129904
Position 36248: 0.005514897699867447
Position 1055: 0.005269120778813892
Position 36375: 0.005155056281955508
Position 1554: 0.004550739509975647
Position 35729: 0.004064921907442506
Position 292: 0.003005508177048221
Position 927: 0.0023473504340584426
Position 35297: 0.0010510646637217917
Position 378: 0.0010296672806195395
Position 34452: 0.0007372509996673719
Position 28177: 0.0003802127242748763
Position 28311: 0.0003076506243013247
Position 28520: 9.219020224765569e-05
