Gene = BLVRA
index = 135
Annotated 5SS: [   55 12491 29346 32689 34133 41893 45168]
Annotated 3SS: [12457 29223 32568 34034 41784 44995 48296]
SMsplice 5SS: [   55 12491 34133 41893 45168]
SMsplice 3SS: [12457 33974 41784 44995 48296]
top_k =  100
Partition function (log Z): -25.28404507621427

Sorted 5' Splice Sites (High to Low Probability):
Position 55: 0.9998667814674002
Position 12491: 0.8730887800802726
Position 11513: 0.05320949256346794
Position 3673: 0.03101101757623128
Position 1800: 0.0005438906000709145
Position 3388: 0.0004959727939157144
Position 3785: 0.00031145894583063693
Position 1088: 0.0002745850734950467
Position 677: 2.7627115357469743e-07
Position 600: 9.4091987108421e-08
Position 236: 9.87200423037557e-09
Position 1036: 6.1639386860728875e-09
Position 247: 5.635711750155042e-09
Position 866: 4.5550403989614025e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12457: 0.922811745132449
Position 12558: 0.16441875959168195
Position 19421: 0.1574713860232583
Position 18812: 0.13555795851631094
Position 12577: 0.11464976204341706
Position 11447: 0.06656645146819361
Position 15406: 0.05893680927008272
Position 12911: 0.03843284060589516
Position 15922: 0.034373790397202446
Position 14579: 0.033227603228710226
Position 14627: 0.030493114383723725
Position 13279: 0.028976824156408638
Position 13357: 0.026526052630267416
Position 13096: 0.019771984681198507
Position 13533: 0.015362069229053376
Position 3620: 0.015171184782296803
Position 13815: 0.01223947728391413
Position 12845: 0.011308770403776402
Position 3585: 0.010027892217910095
Position 9536: 0.009563719436573104
Position 11681: 0.007493295924941661
Position 5140: 0.0066815354989895725
Position 3554: 0.005803357375770067
Position 10951: 0.004868644703341107
Position 1336: 0.004541381534892683
Position 3597: 0.0033970682612206224
Position 3263: 0.0031213389323513324
Position 5924: 0.0020290214932093885
Position 5163: 0.0017827514789177919
Position 4982: 0.001542090609896708
Position 6192: 0.0012100740761509959
Position 2109: 0.001069471913151147
Position 1332: 0.0010678432322900778
Position 7812: 0.0009952582821756888
Position 364: 0.0008873678472824332
Position 5953: 0.0007467454012817198
Position 1665: 0.000673283542721777
Position 6498: 0.0006678434939174594
Position 6312: 0.000656067457210672
Position 1119: 0.0004725014904657385
Position 3319: 0.00040857860840097613
Position 1652: 0.000371507229830962
Position 3952: 0.0003405134892244757
Position 1713: 0.00023518296760888534
Position 771: 0.0002301150280953138
Position 3289: 0.00019131428832579352
Position 596: 0.00018561076795401335
Position 2957: 0.00017345150671858975
Position 180: 0.00015926369919225632
Position 3123: 0.00015190199766110723
Position 3242: 0.000142211483028585
Position 3225: 0.00012986993136494994
Position 1355: 0.00010507104986922073
Position 156: 6.71693031987722e-05
Position 1269: 6.565495010822596e-05
Position 119: 6.537303389293547e-05
Position 402: 4.950746720006983e-05
Position 948: 4.414831148858625e-05
Position 1622: 2.1394581669534674e-05
Position 939: 1.9367855957061238e-05
Position 1048: 1.7781893674428027e-05
Position 889: 1.3290566991022151e-05
Position 998: 1.2467664422530442e-05
Position 929: 4.059413773855766e-06
Position 886: 1.310320868993243e-06
Position 860: 1.1202474968875307e-06
