Gene = RFC2
index = 1131
Annotated 5SS: [  174  2016  4706  5433  7783 11299 14507 15522 17083 18913]
Annotated 3SS: [ 1945  4663  5325  7680 11197 14348 15455 17001 18798 22227]
SMsplice 5SS: [  174 11299 14507 17083 18917]
SMsplice 3SS: [11197 14348 17001 18798 22227]
top_k =  100
Partition function (log Z): -2.1581630991539154

Sorted 5' Splice Sites (High to Low Probability):
Position 11299: 1.0000000000000002
Position 14507: 0.9538186356258533
Position 17083: 0.7508266608537347
Position 18917: 0.5883582970445618
Position 174: 0.574024211512963
Position 2016: 0.4704343142217968
Position 4706: 0.3924443909758208
Position 18913: 0.38659772306501994
Position 6950: 0.36066837436989896
Position 20490: 0.18395597067340771
Position 17296: 0.16923343430685373
Position 1238: 0.16240175292569137
Position 212: 0.13340643412773576
Position 15522: 0.10778209742987081
Position 15737: 0.10041049844689431
Position 218: 0.0767809141228179
Position 15741: 0.043890723387699226
Position 20345: 0.03996407422639076
Position 17156: 0.03524673780193674
Position 22046: 0.032028948864035456
Position 22367: 0.02409966162017805
Position 1064: 0.023588212773400043
Position 21490: 0.018406711634708882
Position 1415: 0.017396086380398613
Position 22382: 0.016920220082242032
Position 16209: 0.010385355562876557
Position 179: 0.009773551037965315
Position 14444: 0.007592228831084085
Position 17981: 0.006939133043274669
Position 16740: 0.006768502218504008
Position 15828: 0.002139438291732356
Position 375: 0.002069643900758872
Position 97: 0.001828163576878778
Position 67: 0.0017319711099749136
Position 3874: 0.0008436364655313798
Position 1770: 0.0006351934380465143
Position 257: 2.789936492910928e-07
Position 473: 2.580315364833566e-07
Position 439: 1.9083319867717164e-07
Position 418: 1.693249839793964e-07
Position 549: 6.394456070981344e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11197: 1.0000000000000002
Position 18798: 0.9695732453072872
Position 14348: 0.9614108644569372
Position 17001: 0.950580608185853
Position 22227: 0.9087862723312388
Position 1945: 0.4704343142217967
Position 6811: 0.36066837436989896
Position 4663: 0.3242599207422972
Position 20262: 0.15242980398365225
Position 15642: 0.1365646335338535
Position 15455: 0.1000904138184517
Position 4300: 0.06818447023352353
Position 22281: 0.05155050076991238
Position 20265: 0.04782113336232731
Position 22459: 0.04101988170242009
Position 20379: 0.03647191256576153
Position 21938: 0.03202894886403546
Position 21405: 0.018406711634708882
Position 22203: 0.011766203048232646
Position 16051: 0.010385355562876553
Position 15505: 0.009083860130554384
Position 20549: 0.007876088516081483
Position 18758: 0.006977405525433359
Position 17812: 0.006939133043274666
Position 16595: 0.006768502218504008
Position 22164: 0.0048783113787536775
Position 15316: 0.003405586262127948
Position 16969: 0.003278791195806519
Position 15696: 0.0022773643531323433
Position 17110: 0.0021926218015653445
Position 15740: 0.002139438291732356
Position 1360: 0.001131877625831256
Position 1331: 0.0008704615709379609
Position 3693: 0.0008436364655313798
Position 15486: 0.0006614611663444984
Position 1589: 0.0004627444181433136
Position 965: 0.00025475319201806164
Position 883: 0.0002487275062106747
Position 1339: 0.0001994836959862359
Position 1515: 0.00017244901990320086
Position 886: 0.00015137000109731975
Position 621: 9.340267962986886e-05
Position 912: 5.182632480221277e-05
