Gene = ACAA1
index = 22
Annotated 5SS: [  344   617  3257  5283  5613  7919  9423 10699 11047 11383 11644]
Annotated 3SS: [  522  3198  5202  5569  7819  9341 10507 10866 11326 11497 14085]
SMsplice 5SS: [  344   617  5283  7919  9423 11047 11383 11644]
SMsplice 3SS: [  522  5202  7819  9341 10855 11326 11497 14085]
top_k =  100
Partition function (log Z): 10.727590984893286

Sorted 5' Splice Sites (High to Low Probability):
Position 5283: 1.0000000000000038
Position 617: 0.9997016560652999
Position 7919: 0.9970176844224425
Position 9423: 0.9853093682252134
Position 11383: 0.9693825842319195
Position 11644: 0.9099570866920651
Position 11047: 0.8217193949494886
Position 344: 0.7751760316846397
Position 5613: 0.5316906239494235
Position 3257: 0.32031307646256807
Position 3074: 0.26579060271567556
Position 6523: 0.24913907462604906
Position 3718: 0.2398873190527851
Position 4287: 0.1770146911497273
Position 6211: 0.1600134628804716
Position 128: 0.11492219295209581
Position 403: 0.09250570214674649
Position 2025: 0.07007657654329597
Position 5875: 0.06957949039444869
Position 2009: 0.061106060439599236
Position 1194: 0.06042154656525119
Position 10699: 0.05226876321407736
Position 837: 0.04770659209010853
Position 188: 0.04015052963157754
Position 6223: 0.034060706956044406
Position 407: 0.033375544043211386
Position 2066: 0.03200086791613516
Position 8267: 0.030138302917412034
Position 10881: 0.02092858225230434
Position 2700: 0.01883497211980558
Position 2819: 0.0142211940899243
Position 9525: 0.01401247232743609
Position 8166: 0.008792740334486758
Position 8305: 0.0030179271022574426
Position 398: 0.0016805001780932946
Position 151: 0.0010806411058618555
Position 100: 0.000736859990718282
Position 357: 0.0005505647745748888
Position 9: 0.0004223993742602449
Position 5609: 0.00026296646344886273
Position 210: 0.000256544118808259
Position 284: 0.0002152019755058703
Position 613: 0.00018700272659848952
Position 63: 0.00016718330192037594
Position 86: 9.38666860443371e-05
Position 258: 8.246356371799713e-05
Position 144: 7.800149930704062e-05
Position 663: 6.728680587068983e-05
Position 38: 6.511294360047171e-05
Position 416: 5.791771469584182e-05
Position 293: 5.271225275201907e-05
Position 98: 4.9054476819828116e-05
Position 290: 3.941658640186841e-05
Position 456: 3.7106368492856685e-05
Position 475: 3.1880238468706173e-05
Position 112: 2.8184273102797335e-05
Position 160: 2.6567417725513998e-05
Position 29: 2.4855117776544477e-05
Position 372: 2.179024978910789e-05
Position 287: 2.0088607600863497e-05
Position 370: 1.3145635516450583e-05
Position 411: 9.310522553277908e-06
Position 54: 7.817707981497299e-06
Position 42: 5.084459139368608e-06
Position 89: 1.8088307157427044e-06
Position 116: 1.1200090905263465e-06
Position 577: 7.811068406858538e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5202: 1.0000000000000033
Position 7819: 0.9970176844224423
Position 522: 0.9900731615789824
Position 9341: 0.9608952741517036
Position 11497: 0.89679345039387
Position 11326: 0.8555328720953828
Position 10855: 0.7199162732828263
Position 14085: 0.6187150127517678
Position 2918: 0.2873725199187689
Position 5569: 0.2729539224475486
Position 3549: 0.23988731905278507
Position 3138: 0.2224471580859411
Position 6346: 0.19644497414632303
Position 4042: 0.17701469114972732
Position 5526: 0.16623741934099132
Position 1913: 0.16318350489903038
Position 11203: 0.1253972693276153
Position 10866: 0.12273170391896715
Position 6023: 0.11835060816445984
Position 5521: 0.08942608000557693
Position 13971: 0.0870294149263725
Position 13582: 0.08235207224773651
Position 5721: 0.08048837587871792
Position 3198: 0.0762840011735337
Position 13748: 0.06597934949253492
Position 6140: 0.06109397222396313
Position 6386: 0.05269410047972603
Position 10507: 0.05226876321407736
Position 776: 0.046312069776753846
Position 1143: 0.04270876361032969
Position 13881: 0.039539406092392704
Position 268: 0.03928444282746243
Position 12017: 0.036249831230842716
Position 8050: 0.03353602901845678
Position 2655: 0.02514369813111997
Position 238: 0.02230057544892915
Position 12050: 0.02155841314574705
Position 9298: 0.016344262579747904
Position 1065: 0.015894991329569376
Position 9244: 0.013116815960608184
Position 11148: 0.011605202430912148
Position 11748: 0.011563425298155594
Position 553: 0.009891693840654905
Position 9167: 0.008965487860590518
Position 8100: 0.008412941335699461
Position 11561: 0.008364989780043358
Position 13563: 0.007518672667252264
Position 12608: 0.0068242104890788285
Position 2736: 0.005267047495281041
Position 13086: 0.0043160785542821125
Position 5864: 0.003534252733528574
Position 5393: 0.0032262216504828213
Position 2442: 0.002645420583328876
Position 737: 0.0013696691424413003
Position 1089: 0.0012720318567607748
Position 961: 0.0005457597685913531
Position 158: 0.000203462134561481
Position 5755: 0.00018645123029518697
Position 5359: 0.00010994696827257358
Position 207: 7.940684298551159e-05
Position 343: 7.8688066296304e-05
Position 255: 1.573017317211344e-05
Position 178: 1.569486488428734e-05
Position 132: 1.1804355189707623e-05
Position 191: 5.445204769194586e-06
Position 573: 3.1296095095931494e-06
Position 187: 1.6069466051176105e-06
Position 180: 1.4595081419878957e-06
Position 450: 1.0007187587766058e-06
Position 540: 6.308035990531973e-07
Position 438: 4.71381723966286e-07
Position 434: 3.7429666619055455e-07
Position 597: 1.7119364614827923e-09
