Gene = PRR7
index = 1078
Annotated 5SS: [ 166 7246 8700]
Annotated 3SS: [7160 8033 8928]
SMsplice 5SS: [ 166  926 3893 8700]
SMsplice 3SS: [ 750 3773 8367 8928]
top_k =  100
Partition function (log Z): -6.032416130214715

Sorted 5' Splice Sites (High to Low Probability):
Position 166: 0.9824539265063326
Position 926: 0.8271137971885789
Position 3893: 0.7946976906580748
Position 7246: 0.49631619105222335
Position 8700: 0.4808680920452509
Position 1406: 0.2057790136790205
Position 7250: 0.12973336239508187
Position 3743: 0.05873678599339685
Position 3534: 0.03225721948757987
Position 3707: 0.0301149768174099
Position 7230: 0.013066314901041893
Position 5373: 0.011579240541343802
Position 520: 0.0029854841040025033
Position 170: 0.0004898729921449599
Position 675: 0.0004579830929839538
Position 4591: 0.00018539920743493833
Position 345: 0.0001649557623947873
Position 853: 0.0001619983145119941
Position 1127: 0.00010664838996846738
Position 504: 9.265415525294757e-05
Position 559: 7.531294537203318e-05
Position 220: 6.67255409412236e-05
Position 1160: 5.591443566644715e-05
Position 270: 2.7797922062457093e-05
Position 587: 2.6398950325238926e-05
Position 282: 5.810851525236434e-09
Position 663: 5.764404907029426e-09
Position 399: 9.171075778539805e-10
Position 416: 7.366699797563826e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3773: 0.7895437075346968
Position 750: 0.6277425532121989
Position 8367: 0.5703820057799617
Position 8928: 0.5379846331271121
Position 7160: 0.3848918506035512
Position 7188: 0.2786311517688879
Position 1251: 0.17653354244128328
Position 7657: 0.1566548675044829
Position 851: 0.14137708658443512
Position 8033: 0.11452072467888437
Position 9197: 0.04323488075225265
Position 3450: 0.039300245267047756
Position 3573: 0.03572114408166055
Position 3613: 0.026239352102752182
Position 832: 0.02458030132345152
Position 1290: 0.021322847665324822
Position 9001: 0.0205539059920773
Position 576: 0.015053584265136538
Position 3675: 0.013315935853855888
Position 5242: 0.009832133031687826
Position 3409: 0.008072539695015419
Position 3526: 0.005016586940124464
Position 1299: 0.00494463477357087
Position 3979: 0.004849908889916399
Position 640: 0.004700229878301236
Position 7627: 0.003390970650986558
Position 1339: 0.00273706672042025
Position 6662: 0.0018550700843764426
Position 5152: 0.0017471075096559762
Position 1310: 0.0015976279272486072
Position 1824: 0.00027444619359001443
Position 4477: 0.00018539920743493833
Position 856: 0.00017198513538891816
Position 716: 0.00016770839369486152
Position 950: 9.587922843333907e-05
Position 689: 6.505064330477328e-05
Position 710: 6.288972764397453e-05
Position 896: 6.090730651316369e-05
Position 652: 5.019079853340967e-05
Position 649: 4.2777733039320224e-05
Position 1018: 3.794450475872115e-05
Position 496: 1.5880796158924358e-05
Position 713: 1.530371532009198e-05
Position 964: 1.3604491086978227e-05
Position 619: 1.3277351034377415e-05
Position 858: 1.232844113850323e-05
