Gene = ZMYND10
index = 1606
Annotated 5SS: [1365 1729 3119 3290 3546 3735 3935 4456 4838 5043 5279]
Annotated 3SS: [1619 3001 3235 3407 3645 3833 4282 4711 4920 5152 5366]
SMsplice 5SS: [ 847 1365 1729 3119 3290 3546 3735 4456 4838 5043 5279]
SMsplice 3SS: [1248 1531 3001 3235 3407 3645 4282 4711 4920 5152 5366]
top_k =  100
Partition function (log Z): 20.02356395362583

Sorted 5' Splice Sites (High to Low Probability):
Position 5043: 0.9998454898250674
Position 3735: 0.9861077257236657
Position 3546: 0.9716888761563479
Position 3119: 0.9704161546736091
Position 3290: 0.9509166928525363
Position 1365: 0.8701476696336105
Position 1729: 0.8499710994723193
Position 5279: 0.8424566894554643
Position 4838: 0.7987809670929542
Position 4456: 0.585309232996746
Position 847: 0.5222412970334217
Position 246: 0.511348724595716
Position 3935: 0.3414119691236576
Position 466: 0.14444888922221136
Position 206: 0.12451698084864746
Position 5571: 0.12226316815756155
Position 1032: 0.07783547398295908
Position 18: 0.06422973415661945
Position 1378: 0.04787552155407804
Position 3327: 0.04359875937357006
Position 2014: 0.036852787311753434
Position 1318: 0.031063702271982605
Position 1538: 0.015361473665202905
Position 714: 0.01020761201788973
Position 4071: 0.006363185587659351
Position 3053: 0.006323773130165321
Position 3116: 0.004556663324676628
Position 4587: 0.0029300859790616198
Position 5643: 0.0023846898795553185
Position 3556: 0.0017844795290235223
Position 3981: 0.0013270594143049972
Position 3415: 0.0006542124495518067
Position 673: 0.0006535799917647121
Position 5285: 0.0005741012823478695
Position 5267: 0.0005033361460861294
Position 152: 0.0004687132304957282
Position 3320: 0.0003314560226961044
Position 225: 0.00020486446330465535
Position 163: 0.00019092689792813496
Position 79: 0.0001724660293173774
Position 283: 0.00016546327806395337
Position 104: 0.0001013772602416934
Position 198: 2.373437873393905e-05
Position 27: 1.2834359767908925e-05
Position 81: 1.0907984906440673e-05
Position 5153: 9.311807787273028e-06
Position 118: 8.049463376439424e-06
Position 1947: 6.548419033714682e-06
Position 8: 3.042679001655133e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4920: 0.9993937657164762
Position 5152: 0.9952641662802085
Position 3407: 0.9784371241904293
Position 3001: 0.9679020340357463
Position 3645: 0.9601197352617136
Position 3235: 0.7971451487210558
Position 5366: 0.6286990879547544
Position 4282: 0.5665106603246227
Position 1248: 0.5563160290128186
Position 1531: 0.5343796438074518
Position 4711: 0.3485200115652603
Position 1619: 0.28550641205855
Position 4730: 0.2777414518245816
Position 3833: 0.2703452451761632
Position 1182: 0.26489300681093303
Position 3209: 0.19545056185850238
Position 4672: 0.1540077334680725
Position 713: 0.145420606206623
Position 5716: 0.145208584070117
Position 345: 0.1269397052874109
Position 1223: 0.12678654361192698
Position 5419: 0.11868932675364056
Position 912: 0.07640384924387296
Position 3845: 0.07319922718615758
Position 1615: 0.03909556809512293
Position 5639: 0.0301209160102042
Position 1844: 0.028849935813820202
Position 367: 0.024231835262266087
Position 734: 0.02187367159561311
Position 5513: 0.021325343978380575
Position 766: 0.02031686117099302
Position 3072: 0.016087637462045452
Position 639: 0.016069427887745662
Position 774: 0.01576813802731238
Position 4622: 0.011957950467137188
Position 5479: 0.011386215193168927
Position 3654: 0.009962045336594205
Position 4333: 0.009577785505366143
Position 1893: 0.008009399916966956
Position 5424: 0.007559180238855935
Position 4560: 0.007007443980321944
Position 4338: 0.006687297604391164
Position 3450: 0.006550927668644238
Position 4196: 0.004528569411595639
Position 586: 0.004476422018730195
Position 3410: 0.003959184007505121
Position 1537: 0.003861687516752984
Position 935: 0.0036494258720242926
Position 5121: 0.0033341699325277435
Position 533: 0.003079881080083839
Position 5609: 0.0023381540942010366
Position 3866: 0.0021246493044777904
Position 5721: 0.0018832878910491726
Position 3648: 0.001807763184099856
Position 3995: 0.0014265738692205016
Position 1479: 0.0013627745506977038
Position 5224: 0.0013071013497041955
Position 4261: 0.0009350061298315985
Position 5451: 0.0008229698135870125
Position 504: 0.0008013055913113275
Position 3275: 0.00026587733212917104
Position 3854: 0.0002221108628420608
Position 3160: 0.00022135834360971902
Position 5552: 0.0001676301496689984
Position 3721: 0.00012886825662054589
Position 3693: 6.608431661742381e-05
Position 3703: 5.885098729019223e-05
Position 5127: 4.8901715697090905e-05
Position 5492: 1.7889590163469463e-05
Position 5229: 1.2560224891793134e-05
Position 559: 1.0928324395242931e-05
Position 309: 1.0597430588294743e-05
Position 507: 9.794411373720646e-06
Position 5190: 3.911384148111739e-06
Position 424: 2.359696387910377e-08
