Gene = RBM28
index = 1120
Annotated 5SS: [  233  4276  4682  5183  5659  6778  8062  8366 10619 13091 18092 19351
 20383 22644 25953 26251 29146 30735]
Annotated 3SS: [ 4116  4586  5106  5565  6705  7865  8228 10545 12980 18017 19214 20317
 22484 25802 26175 28888 30634 32977]
SMsplice 5SS: [  233  2619  2791  4276  4682  5183  5659  8062  8366 13091 18092 19351
 20383 22644 25953 26251 28126 29146 30735 33130 40658 41666 43202]
SMsplice 3SS: [ 2552  2688  4116  4586  5106  5565  7865  8228 12980 18017 19214 20317
 22484 25802 26175 27954 28888 30634 32977 40503 41583 43086 45448]
top_k =  100
Partition function (log Z): 26.883901641312296

Sorted 5' Splice Sites (High to Low Probability):
Position 13091: 1.0000000000000022
Position 8366: 0.9993660044544722
Position 33130: 0.9989753320789525
Position 25953: 0.9848028475661886
Position 5183: 0.9748963742142618
Position 20383: 0.9712224317513556
Position 4276: 0.9630614684263522
Position 29146: 0.9565752589182289
Position 4682: 0.9542838588965278
Position 18092: 0.9507963234533782
Position 2791: 0.9446466678761765
Position 30735: 0.9218456615619111
Position 41666: 0.9004885837658746
Position 5659: 0.8721490191692481
Position 22644: 0.8221923556901969
Position 233: 0.81667094307716
Position 28126: 0.7899503762137791
Position 8062: 0.7017559124807111
Position 40658: 0.7008273549532352
Position 2619: 0.6638980887546077
Position 26251: 0.6514655359519113
Position 10619: 0.6404162272227458
Position 1089: 0.5754974680704826
Position 19351: 0.4360457863020724
Position 43202: 0.3438549109139888
Position 6778: 0.3289212541790383
Position 12212: 0.3154113809101232
Position 8033: 0.29822780262836296
Position 6798: 0.2238979628185763
Position 2370: 0.21472833890629145
Position 28917: 0.20305277255705742
Position 26518: 0.16530742752260172
Position 193: 0.10888570387380259
Position 8684: 0.08665523013533945
Position 521: 0.08346971420200673
Position 16070: 0.06907111925656777
Position 11011: 0.06146328057313649
Position 2463: 0.04252246735391281
Position 42052: 0.040603896620683005
Position 5620: 0.03483166448612798
Position 18408: 0.02469536851403112
Position 29000: 0.023620967344774146
Position 26080: 0.023452318373722265
Position 30762: 0.022522349209528766
Position 5424: 0.022191183618169245
Position 22629: 0.01897856452890539
Position 842: 0.01798324733798957
Position 32717: 0.01625989744091009
Position 18541: 0.014081098834378067
Position 4940: 0.010641938967276197
Position 5003: 0.007292983609283121
Position 32753: 0.006420909940192952
Position 6380: 0.005694453086827486
Position 7475: 0.005654428119479058
Position 4314: 0.005391313460587509
Position 6192: 0.005331754927233663
Position 5414: 0.005200879678441364
Position 4900: 0.004882110035266169
Position 32383: 0.004246902410718349
Position 32298: 0.0037005702438206232
Position 6054: 0.0033429136644355178
Position 164: 0.0031381099085656837
Position 202: 0.0030439403654996225
Position 7148: 0.0027083459795914106
Position 31225: 0.0026482225041243998
Position 7170: 0.002407496546485854
Position 5930: 0.0023904962908557624
Position 5867: 0.0023524953205678726
Position 489: 0.0021762415611910036
Position 220: 0.001120934208722937
Position 4686: 0.0005801559221920067
Position 183: 0.0005606768140532578
Position 775: 0.0005603446033968927
Position 4768: 0.0005460409478722175
Position 5161: 0.00042356687884207166
Position 544: 0.00023300524534384476
Position 62: 0.0001968694113850661
Position 21: 0.0001544519037455914
Position 32697: 1.2085267060257765e-05
Position 307: 3.8781330240377325e-06
Position 102: 1.8861804800566565e-06
Position 75: 1.2655646057146657e-06
Position 30: 1.2703028886403595e-07
Position 19: 4.8195542780243555e-08
Position 33: 1.45438655612319e-08
Position 50: 8.973115749285261e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25802: 0.9958391669963284
Position 12980: 0.9958112433868973
Position 7865: 0.9878045215774321
Position 32977: 0.985982256754191
Position 20317: 0.9696845204068427
Position 4116: 0.9684527818869388
Position 8228: 0.9639622787794975
Position 5106: 0.9633475984560985
Position 18017: 0.9507963234533806
Position 30634: 0.9443680107714386
Position 41583: 0.9365783592213422
Position 4586: 0.8711897092288137
Position 5565: 0.8116098863529192
Position 2552: 0.7449572214092037
Position 40503: 0.7088762994241384
Position 26175: 0.642014662372192
Position 22484: 0.6314001441598563
Position 2688: 0.629362062155392
Position 28888: 0.6050580193588332
Position 6705: 0.5526946323205929
Position 10545: 0.5351149365077306
Position 841: 0.5085570293030383
Position 27954: 0.4609895632588192
Position 19214: 0.42520414866251427
Position 43086: 0.41390974892447724
Position 28803: 0.38036944141701706
Position 12165: 0.31541138091012344
Position 2317: 0.26300230097896454
Position 28081: 0.21099546814505876
Position 22543: 0.20977077605924696
Position 29053: 0.18324899882006157
Position 44029: 0.17079007619199857
Position 41979: 0.1585293381670295
Position 41925: 0.15506218752687317
Position 2717: 0.12481072804290577
Position 27911: 0.11796534480990077
Position 10520: 0.105301290715015
Position 45448: 0.10202697238037073
Position 41735: 0.0982426239357163
Position 26365: 0.0757881980562743
Position 15942: 0.06419432115499207
Position 4539: 0.06383973948131942
Position 2618: 0.06252367429997102
Position 10920: 0.06146328057313656
Position 26381: 0.05936840118874711
Position 42815: 0.0572289304731957
Position 8574: 0.05446710935720423
Position 43593: 0.04657472707647137
Position 5597: 0.04274612287489133
Position 43337: 0.0410935092878676
Position 18312: 0.03877646734840912
Position 26133: 0.03584247958420286
Position 40777: 0.035599119855250376
Position 42728: 0.03081164867007214
Position 8461: 0.026499946639601497
Position 435: 0.024415278540099665
Position 32504: 0.022678281635307444
Position 5393: 0.022630277782169018
Position 687: 0.021385766893243258
Position 5341: 0.0207529545230421
Position 8207: 0.020600201985392586
Position 5510: 0.019837198825529506
Position 379: 0.018480752749435458
Position 2697: 0.017704562765486834
Position 4939: 0.017508205963770545
Position 4821: 0.015524049002542385
Position 28761: 0.01457253922414985
Position 26027: 0.01241599894358223
Position 5495: 0.012233942734969552
Position 7897: 0.012179193531642337
Position 2171: 0.011746644186611813
Position 32985: 0.011486656538246386
Position 6081: 0.011026208014061161
Position 4434: 0.010890308843255451
Position 18926: 0.010841637639558139
Position 960: 0.010516764231616599
Position 331: 0.008171869023874602
Position 32163: 0.00794747265453897
Position 42536: 0.007788372307624033
Position 995: 0.007649927455505232
Position 8233: 0.0075357710995882735
Position 2156: 0.007479901331497872
Position 8154: 0.00687349151533358
Position 738: 0.006612815970057508
Position 42971: 0.006530213267952587
Position 41424: 0.006442527393610956
Position 4511: 0.006139473196759034
Position 5892: 0.005733409955291277
Position 8533: 0.005688174138533698
Position 7395: 0.005654428119479055
Position 6907: 0.005115842526077268
Position 15916: 0.0048767981015756965
Position 12787: 0.004188756613101658
Position 26328: 0.003736490937072437
Position 1054: 0.0036896162653608693
Position 5038: 0.0036525455144976004
Position 36983: 0.0034283209527711366
Position 4508: 0.003350825016444283
Position 605: 0.0030553856398903493
Position 33576: 0.0030550699279683017
Position 30988: 0.0026482225041244024
Position 33028: 0.002531086707563523
Position 5747: 0.0023524953205678726
Position 2133: 0.0022069680957598832
Position 2321: 0.002001499625194998
Position 20030: 0.00153791134451269
Position 5113: 0.001371995214309823
Position 5274: 0.0012874803476204304
Position 35758: 0.001174698022373727
Position 34279: 0.0010073353256308286
Position 766: 0.00033281049233237605
Position 164: 0.00030123672886983344
