Gene = PMVK
index = 1045
Annotated 5SS: [  401  4640  7968 10638]
Annotated 3SS: [ 4575  7814 10507 11725]
SMsplice 5SS: [  401  4640 10638]
SMsplice 3SS: [ 4575 10507 11725]
top_k =  100
Partition function (log Z): -4.535099227225388

Sorted 5' Splice Sites (High to Low Probability):
Position 10638: 0.992908945261625
Position 4640: 0.9049377756209965
Position 7726: 0.3354726745026004
Position 7968: 0.29930620102762945
Position 401: 0.28223539597022607
Position 407: 0.21362569588628827
Position 31: 0.2133486945118826
Position 421: 0.09724229316681858
Position 11113: 0.07305171361189482
Position 597: 0.052960470175206026
Position 1341: 0.04477540085725616
Position 4776: 0.04250859492176907
Position 11576: 0.03509586589733576
Position 260: 0.03325265521662014
Position 403: 0.0319982668656248
Position 11221: 0.02611646865577155
Position 11595: 0.02104118342928679
Position 7732: 0.020593918747563722
Position 931: 0.01845476287656986
Position 7347: 0.01549779186902771
Position 11584: 0.013106451461350664
Position 4664: 0.012933408191091292
Position 11952: 0.012672314411816675
Position 158: 0.011947884203260638
Position 9273: 0.010939326408018772
Position 5473: 0.010127807885070911
Position 5862: 0.008493590275989647
Position 7060: 0.008072805011491413
Position 4913: 0.007938947185316432
Position 5431: 0.007211774509268964
Position 2055: 0.006086954173082181
Position 1101: 0.005800124384300467
Position 10580: 0.005082489304347246
Position 11870: 0.0013300277098902608
Position 11899: 0.0005820869516529676
Position 11879: 0.0005446007535778062
Position 4630: 7.66950572710813e-05
Position 796: 6.074478680290414e-05
Position 4: 4.9551811944750983e-05
Position 629: 4.818367150076859e-05
Position 7141: 2.7122005748693e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10507: 0.9985542344167669
Position 11725: 0.9731697017350748
Position 4575: 0.9603717135463844
Position 7814: 0.22402806130809566
Position 7629: 0.1659773267465511
Position 7609: 0.13441496036903575
Position 11483: 0.06640650894791734
Position 7759: 0.05754200055891986
Position 11075: 0.052779542271876936
Position 7670: 0.04513088729274089
Position 10896: 0.035110702034811744
Position 7835: 0.01773613916061393
Position 5360: 0.015143788296896998
Position 10958: 0.013506631342355769
Position 9142: 0.010939326408018772
Position 7449: 0.010543418841836408
Position 11044: 0.010325355322891121
Position 7154: 0.010240270148604283
Position 5686: 0.008493590275989645
Position 12134: 0.008489444011651208
Position 6953: 0.008072805011491413
Position 4825: 0.007938947185316434
Position 11460: 0.007719435765360138
Position 1935: 0.006086954173082181
Position 7047: 0.005284643726172118
Position 966: 0.004868211543515534
Position 12065: 0.0044046965237851685
Position 10961: 0.003980883704082204
Position 5380: 0.0021957940974428785
Position 12048: 0.002165754176086533
Position 11346: 0.0021383510359835128
Position 10816: 0.0013908597273670355
Position 930: 0.0009319128407849317
Position 10761: 0.0007792079403109233
Position 12111: 0.0006108384922280867
Position 4361: 8.476024474400339e-05
