Gene = BCL2L15
index = 130
Annotated 5SS: [ 299 1011 5775]
Annotated 3SS: [ 888 5549 6406]
SMsplice 5SS: [ 299 1011 5775]
SMsplice 3SS: [ 888 5549 6406]
top_k =  100
Partition function (log Z): -3.5385941399495184

Sorted 5' Splice Sites (High to Low Probability):
Position 299: 0.9534594092720241
Position 5775: 0.9345849274388277
Position 1011: 0.7610423381040248
Position 74: 0.0401542320009505
Position 6009: 0.025721329745697713
Position 5719: 0.022643628929143494
Position 401: 0.0077822678845291225
Position 5770: 0.006637581229858375
Position 491: 0.006387561031791963
Position 340: 0.004458400804201265
Position 6286: 0.004457974253045582
Position 3454: 0.004332991543887775
Position 6477: 0.0031804800690841267
Position 6050: 0.0030329356195318517
Position 5700: 0.0012770748422682196
Position 5645: 0.001200477951500099
Position 304: 0.0011072834104223265
Position 5806: 0.0009909513633145376
Position 320: 0.0009166371813629225
Position 330: 0.0008993698313611951
Position 256: 0.0008521115894643211
Position 574: 0.0004900074311990083
Position 289: 0.00016867462887845534
Position 56: 0.00011277968288236945
Position 716: 0.00010147134843730878
Position 623: 9.014045599116604e-05
Position 474: 6.548516244275166e-05
Position 643: 4.724694122549517e-05
Position 280: 3.362828777001423e-05
Position 448: 2.8177512332323455e-05
Position 451: 2.6724915211500678e-05
Position 32: 6.597542733849878e-06
Position 133: 8.357017473676788e-07
Position 86: 5.956260807215826e-07
Position 41: 1.6262478438609088e-07
Position 98: 7.958804597818265e-08
Position 214: 4.3532221632113944e-08
Position 17: 4.225785023036522e-08
Position 15: 1.5064719088363413e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5549: 0.9559715541848539
Position 6406: 0.7647796049741408
Position 888: 0.7463389453336288
Position 6284: 0.1837819200910033
Position 5878: 0.02992184495257748
Position 5914: 0.0232645891061689
Position 5553: 0.01521661321798725
Position 891: 0.011460028904221766
Position 6385: 0.008054956610970143
Position 146: 0.007085880840474005
Position 6353: 0.006154087586687631
Position 6536: 0.004479179775495488
Position 6580: 0.004166452339967485
Position 195: 0.0036528011098094417
Position 830: 0.003280547937284324
Position 3309: 0.002945634424885147
Position 383: 0.002520044087910083
Position 177: 0.0023016568393428895
Position 5420: 0.0017712731836869611
Position 6823: 0.0017556698997497448
Position 3260: 0.0013873571190026282
Position 6263: 0.00111210372981573
Position 757: 0.0008365745692511206
Position 255: 0.0007689961708865164
Position 6147: 0.0007662143277198097
Position 950: 0.0007123436676484151
Position 159: 0.0003377486539506689
Position 4479: 0.0003248305922875832
Position 400: 0.000303302783005103
Position 3766: 0.00018261416950692341
Position 1334: 0.0001615737344817885
Position 3690: 0.00013517012619791184
Position 179: 9.164557234995711e-05
Position 1137: 7.684274630830138e-05
Position 1338: 6.0069123775170604e-05
Position 283: 4.530154543582905e-05
Position 477: 3.5353483910159426e-05
Position 242: 2.4271479960081863e-05
Position 667: 2.2983218818686064e-05
Position 857: 4.035091314229287e-06
Position 893: 4.494373078477574e-08
Position 803: 6.019853472693579e-09
Position 993: 4.1307899608129306e-09
