Gene = GLUL
index = 599
Annotated 5SS: [ 528 3635 5076 5951 6447 6850]
Annotated 3SS: [3455 4913 5803 6318 6649 7482]
SMsplice 5SS: [1032 3635 3851 4832 5076 5951 6447]
SMsplice 3SS: [3534 3743 4694 4913 5803 6318 7482]
top_k =  100
Partition function (log Z): 2.032033822236575

Sorted 5' Splice Sites (High to Low Probability):
Position 3635: 0.9709404562427995
Position 6447: 0.9466746547650772
Position 5076: 0.9336779601506613
Position 5951: 0.8387290001910107
Position 4832: 0.5918422486021552
Position 3851: 0.5401741984750328
Position 1032: 0.5318912932392844
Position 6850: 0.4471863959510539
Position 4465: 0.2834414545730479
Position 528: 0.20080940840815675
Position 110: 0.18712009370978816
Position 392: 0.15615452991241846
Position 778: 0.13084223405034753
Position 7358: 0.10674022972053071
Position 1710: 0.09818805136192618
Position 5016: 0.06535699473272301
Position 6118: 0.05979114188116071
Position 6480: 0.03395789945741981
Position 446: 0.033122668294538
Position 1223: 0.030698807151338253
Position 35: 0.02734316751496036
Position 4749: 0.02208325085835531
Position 6484: 0.019367445777501956
Position 3624: 0.013813737648503757
Position 3614: 0.013591151368062441
Position 4278: 0.01155829964499221
Position 5845: 0.011508555612949212
Position 73: 0.009424107748923286
Position 3861: 0.0024034106033092007
Position 740: 0.001602622672586376
Position 3669: 0.0005672807206044654
Position 3536: 0.000345172563825719
Position 897: 0.00021104372080791285
Position 1237: 0.00018468472570064526
Position 5526: 0.00011535098296385504
Position 83: 3.329824482278652e-05
Position 15: 2.54738226565945e-05
Position 245: 1.6288570323250818e-08
Position 426: 1.073662789091393e-08
Position 419: 3.55102046724467e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4913: 0.9951380425672027
Position 6318: 0.9332792679965692
Position 5803: 0.8234277143393194
Position 7482: 0.7555641382583884
Position 3534: 0.6179587181539975
Position 4694: 0.6139254994605106
Position 3743: 0.542577609078342
Position 3455: 0.37833353564552225
Position 6649: 0.3025910086468741
Position 245: 0.19228159460875416
Position 4330: 0.15881327639502768
Position 9706: 0.15718672450737667
Position 4385: 0.09562415265806486
Position 866: 0.09250366725013819
Position 1589: 0.07058965819864561
Position 7179: 0.05361575304465024
Position 7218: 0.05312447667588047
Position 6737: 0.05294949484736574
Position 6661: 0.05173292476916721
Position 6205: 0.03448682919857633
Position 4182: 0.032476657361586204
Position 9810: 0.031018093414173383
Position 8526: 0.030642006483021463
Position 6345: 0.03051841750527163
Position 5768: 0.029825461871020188
Position 6037: 0.029019193002505345
Position 1370: 0.027598393163280607
Position 6018: 0.026500320293877513
Position 6769: 0.02573215241194635
Position 265: 0.021151242933111283
Position 6635: 0.013791935281024322
Position 8104: 0.008851831616291977
Position 4142: 0.008085667803361436
Position 6797: 0.00694747698415879
Position 6684: 0.005387496282783128
Position 10445: 0.004688978367602459
Position 4944: 0.00389691231618168
Position 3377: 0.002965544744276272
Position 6294: 0.0017154852995818726
Position 5616: 0.0012560081783980354
Position 631: 0.0009341645525495503
Position 818: 0.000846090874617836
Position 832: 0.0007681421927281707
Position 1122: 0.0005445271187410978
Position 417: 0.00013462106958060094
Position 527: 0.00012138498877084308
Position 6816: 0.00010213408087978209
Position 5405: 8.217542704845136e-05
Position 498: 6.564429082527282e-05
Position 637: 3.7108889828963224e-05
Position 1126: 3.0740079156795675e-05
Position 390: 2.5912506668288764e-05
Position 5303: 1.909691852823846e-05
Position 5357: 1.407863738716521e-05
Position 559: 1.0227527208501224e-05
Position 602: 6.473429096995369e-06
Position 165: 1.9214807721773084e-06
