Gene = ELP6
index = 495
Annotated 5SS: [  225  2614  3578  9432 12112 15476]
Annotated 3SS: [ 2534  3506  9312 11909 15328 17563]
SMsplice 5SS: [  225  3613  9432 15476]
SMsplice 3SS: [ 3506  9312 15328 17563]
top_k =  100
Partition function (log Z): -4.555440568465016

Sorted 5' Splice Sites (High to Low Probability):
Position 3613: 0.9715357018855877
Position 225: 0.9539550637848783
Position 9432: 0.7476031445091537
Position 2614: 0.5903534718054269
Position 12112: 0.40110077391071697
Position 7846: 0.349082194900006
Position 15476: 0.3294679686474068
Position 9474: 0.23372405553128525
Position 9765: 0.05224404621743773
Position 12168: 0.041852145773064606
Position 2450: 0.027486592482897778
Position 441: 0.0164341114288539
Position 3053: 0.016258558587954237
Position 92: 0.014730246126331278
Position 3578: 0.013111004396228346
Position 12366: 0.011803595388647583
Position 12004: 0.009857314914749154
Position 2188: 0.008683173816276042
Position 1813: 0.008489573107631612
Position 294: 0.008024386548076409
Position 9782: 0.007762009262141463
Position 336: 0.006765533960093684
Position 11096: 0.006656020895742959
Position 2255: 0.005728230069735329
Position 5890: 0.0034810911238694012
Position 1724: 0.0010107874099183822
Position 2436: 0.0007712690019413831
Position 2407: 0.0005383700832449392
Position 2298: 0.00029313933574328554
Position 173: 5.132418158898196e-05
Position 232: 3.9333970179859035e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 9312: 0.9825746124048574
Position 3506: 0.9682907928384088
Position 17563: 0.9298112105532758
Position 11909: 0.49556196665406643
Position 2534: 0.36484453576793235
Position 15328: 0.3294679686474068
Position 7738: 0.3290509823250064
Position 2393: 0.2163747530191405
Position 9690: 0.061021336188442896
Position 2498: 0.019013072404289916
Position 3541: 0.01636000392246918
Position 2435: 0.015821321498815127
Position 2092: 0.01472014801304391
Position 9525: 0.013253239499365924
Position 7610: 0.01280401387857787
Position 12232: 0.012360040399306622
Position 10928: 0.011745759908330645
Position 2928: 0.010291111715273839
Position 7790: 0.007227198696421768
Position 1687: 0.005558634292226002
Position 2791: 0.003376604244552249
Position 1603: 0.00300395549422286
Position 2969: 0.0025908426281281505
Position 9573: 0.0025731972990674563
Position 2568: 0.0021379051084097437
Position 5646: 0.001977536515062289
Position 5773: 0.00163339502068506
Position 11352: 0.0012949077087712692
Position 11774: 0.0011008725052734647
Position 1643: 0.0008351867853334293
Position 2564: 0.0007567158557023336
Position 12588: 0.0005975441151070246
Position 12749: 0.0005656661978846716
Position 2154: 0.0001543640724694325
Position 1665: 5.656207812354996e-05
Position 1924: 3.1430855462332844e-05
Position 1616: 2.8142027067676838e-05
Position 1708: 1.787984057647093e-05
Position 3439: 6.228211375929922e-06
Position 3413: 2.593866873990261e-06
