Gene = MSANTD3
index = 884
Annotated 5SS: [  238 15201]
Annotated 3SS: [14749 23400]
SMsplice 5SS: [  238   415 15201 22020]
SMsplice 3SS: [  370 15151 21821 23400]
top_k =  100
Partition function (log Z): -12.69225975326996

Sorted 5' Splice Sites (High to Low Probability):
Position 238: 0.9980461937889177
Position 415: 0.9855966595815011
Position 2507: 0.3388916052016556
Position 822: 0.007796692759469114
Position 1144: 0.007448896108403102
Position 1973: 0.003377885978154457
Position 2067: 0.0009016280809526702
Position 548: 0.00020055099829318786
Position 949: 6.850729692586471e-05
Position 285: 6.573102655847798e-05
Position 772: 4.109907039871624e-05
Position 896: 2.7305880593536214e-05
Position 467: 2.2061361497834818e-05
Position 842: 2.032206375741431e-05
Position 208: 1.085319800159499e-05
Position 22: 1.0764057957896322e-05
Position 500: 7.039905097066214e-06
Position 419: 4.767337357284589e-06
Position 121: 1.6719984479986805e-06
Position 558: 1.0085865292682074e-06
Position 42: 1.3503564978765582e-07
Position 305: 7.232949447215412e-09
Position 53: 4.7206415705711e-09
Position 591: 2.300598076767835e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 370: 0.9681081602743064
Position 16971: 0.6681051481155178
Position 2349: 0.34245032289409133
Position 14749: 0.1249847646630228
Position 7950: 0.051104016183031786
Position 1492: 0.02775897746524125
Position 8895: 0.0245551362056005
Position 3891: 0.016006856865612887
Position 3866: 0.011339413622798793
Position 6431: 0.011314949995444567
Position 332: 0.01123443347290843
Position 1582: 0.010640786425468047
Position 6238: 0.008755676944970807
Position 1029: 0.008546274138297637
Position 2210: 0.006910108675551726
Position 347: 0.00683912403572138
Position 6025: 0.006623304286352766
Position 639: 0.006548466900869416
Position 4895: 0.0064391317740114026
Position 693: 0.005742850743017491
Position 4331: 0.0049951754457358815
Position 2024: 0.002544037147607127
Position 1850: 0.002374566039176163
Position 1908: 0.0021244806514172216
Position 1072: 0.0015961611208318578
Position 547: 0.0011081230652311934
Position 308: 0.0007917060663844784
Position 985: 0.0007836234719892118
Position 821: 0.0005758205905443617
Position 859: 0.0004618237445469441
Position 1807: 0.0004584664048033204
Position 663: 0.00042130276927230186
Position 1048: 0.0002183881947295278
Position 647: 5.3696448890492684e-05
Position 888: 2.2949273403878855e-05
Position 665: 1.911560772088962e-06
Position 310: 7.877630378519723e-07
Position 474: 1.8722009596101304e-07
Position 444: 1.6286885650107193e-07
Position 700: 7.593984535090243e-08
Position 422: 3.862646926540543e-08
Position 237: 4.220126162942573e-09
Position 495: 1.2236619776242916e-09
Position 268: 2.8833292526199992e-11
Position 166: 1.702791038020981e-12
Position 241: 4.927854370977549e-13
