Gene = GAP43
index = 572
Annotated 5SS: [  396 53287]
Annotated 3SS: [52688 97469]
SMsplice 5SS: [  396  9728 13942 36599 51849 53287 70753 79634 92536 92843]
SMsplice 3SS: [ 9606 13823 36511 51772 53123 70546 79549 92422 92643 97469]
top_k =  100
Partition function (log Z): -45.855681894344315

Sorted 5' Splice Sites (High to Low Probability):
Position 396: 0.9282584979712961
Position 9728: 0.8567759743822552
Position 1544: 0.6576263558927444
Position 3868: 0.21638593023762603
Position 13942: 0.1634762105714481
Position 898: 0.1174327245647905
Position 7989: 0.06435110475222161
Position 1147: 0.012428918997793905
Position 2597: 0.010822377154684546
Position 1168: 0.00894413505549458
Position 2534: 0.004606162247546624
Position 1514: 0.002716473741596232
Position 523: 0.002694137506169194
Position 208: 0.0018824475461007829
Position 601: 0.0014901224202254221
Position 159: 0.0004784745055331957
Position 920: 9.15346516163431e-05
Position 268: 2.966267902510564e-05
Position 214: 2.69997551802592e-05
Position 376: 1.2216721388307798e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 9606: 0.8972811133355642
Position 1435: 0.523008252410794
Position 13823: 0.3398268775021319
Position 13252: 0.30131908556628423
Position 3547: 0.21098638807072737
Position 10503: 0.1942889082262102
Position 18240: 0.1356137453691593
Position 1333: 0.08882642641701384
Position 7785: 0.06435110475222161
Position 13181: 0.060532516944879815
Position 3737: 0.03963208689196042
Position 14435: 0.027862465202287315
Position 1374: 0.027226804983128072
Position 1383: 0.0192277007402616
Position 658: 0.01703299332324251
Position 781: 0.014026477357940641
Position 784: 0.012838020111884422
Position 993: 0.012362842092065464
Position 2567: 0.007856070436567551
Position 8319: 0.006110822135133722
Position 805: 0.006109812063818314
Position 3294: 0.005065752663800172
Position 1060: 0.004249235365048628
Position 2380: 0.003577126611822023
Position 2416: 0.0029500474241890484
Position 5357: 0.0029235118015722102
Position 5094: 0.0026683589457021425
Position 2338: 0.002509167587605331
Position 4926: 0.002285394471026012
Position 975: 0.002147630640082447
Position 6057: 0.001930028154291792
Position 8088: 0.0017479394875042822
Position 3964: 0.0016951884119880687
Position 745: 0.0016316689842772864
Position 856: 0.0016243705543689069
Position 998: 0.0013868522922875221
Position 6686: 0.0012185310639753909
Position 1083: 0.0011961295143717336
Position 1676: 0.0009231140718209568
Position 1270: 0.0005777620398314828
Position 516: 0.000423927557648932
Position 1681: 0.0003690979742816842
Position 995: 0.0003601059229895842
Position 633: 0.00032432366528433864
Position 705: 0.00029253837053345094
Position 2317: 0.00010806030533521988
Position 692: 2.1905445086633942e-05
Position 1214: 1.4484610760144062e-06
Position 812: 3.271748053080667e-07
Position 669: 1.4090230652282497e-07
Position 599: 8.827804549536114e-08
Position 462: 7.240783797582579e-08
Position 677: 5.2010573445021927e-08
Position 544: 4.886011138580795e-08
