Gene = TNFRSF18
index = 1461
Annotated 5SS: [ 187 1202 2173]
Annotated 3SS: [1078 2084 2610]
SMsplice 5SS: [ 187 1202 2173]
SMsplice 3SS: [1078 2084 2602]
top_k =  100
Partition function (log Z): -0.9083023114351094

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9811596434589481
Position 2173: 0.9178962856791784
Position 1202: 0.862663507836591
Position 2538: 0.21900181467227192
Position 2392: 0.2179580813489852
Position 2517: 0.0885477416120958
Position 2718: 0.06339437438622934
Position 1664: 0.04370206854198091
Position 406: 0.04116891014500056
Position 2724: 0.023317682503933332
Position 1633: 0.015397949008593809
Position 415: 0.015062277555503935
Position 2722: 0.014309632637889457
Position 1866: 0.011355831559372247
Position 2184: 0.006778406587658708
Position 2350: 0.00505520669041753
Position 366: 0.003929026018457315
Position 248: 0.003618781516675401
Position 973: 0.0015994872170522407
Position 1189: 0.001535784551880975
Position 98: 0.0015010289287106363
Position 2326: 0.00143804842466429
Position 754: 0.0012438745846469002
Position 300: 0.0007738465715942234
Position 191: 0.0006700251293057645
Position 1449: 0.0005739868851922443
Position 73: 0.0005292153389383642
Position 664: 0.000509981059963774
Position 471: 0.0005036623771933348
Position 289: 0.0004895054226793071
Position 1215: 0.00042511625003417426
Position 1688: 0.0003479838480031997
Position 2109: 0.0001986223095468997
Position 2344: 0.00016287132228374736
Position 56: 1.6025259410897794e-06
Position 153: 6.355861746955036e-07
Position 38: 5.47351081755187e-07
Position 200: 9.013319771535834e-08
Position 91: 5.8765668782228784e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1078: 0.8532409375666697
Position 2602: 0.8397204470843916
Position 2084: 0.5762676290167642
Position 2254: 0.5684118137679278
Position 1865: 0.21626850146227963
Position 2402: 0.07494379962689225
Position 2836: 0.053104068933349756
Position 2037: 0.05122213199726207
Position 273: 0.04944210046930234
Position 1836: 0.0461540358011171
Position 2839: 0.03585394102520546
Position 2107: 0.030290917332437
Position 2258: 0.024103885924695204
Position 1549: 0.018368458256405245
Position 1400: 0.016214958511828585
Position 1483: 0.014177336206680003
Position 3009: 0.012618873104390216
Position 1890: 0.010674616113930757
Position 2417: 0.007760750782548079
Position 2334: 0.006687097567606812
Position 1419: 0.006549865279552902
Position 1980: 0.00634363963727493
Position 1119: 0.005532917436685011
Position 1180: 0.0036017996026438725
Position 2377: 0.002886618595813567
Position 1802: 0.002472325379611918
Position 1587: 0.002087978201653802
Position 1627: 0.0020742428195891214
Position 1987: 0.0015385954985970354
Position 900: 0.0015048849243353953
Position 2641: 0.0011505707585780314
Position 1086: 0.001123748880375597
Position 658: 0.0011003665538895089
Position 2886: 0.0009403403238518969
Position 525: 0.0008461482013633882
Position 811: 0.0005898195860525449
Position 1593: 0.00021425924250073828
Position 1526: 0.00020296258447568906
Position 1465: 0.00013192718108407804
Position 345: 0.0001280452458483698
Position 309: 6.0643591663992216e-05
Position 699: 5.4323602468142975e-05
Position 295: 4.680312312044675e-05
Position 341: 4.053678592712185e-05
Position 927: 3.687642936154811e-05
Position 966: 3.502140903398971e-05
Position 903: 8.548813697358081e-07
Position 1185: 7.800351322730383e-07
