Gene = MSTO1
index = 889
Annotated 5SS: [ 108  336  884 1067 1379 1603 1876 2092 2346 2751 3009 3342 3542]
Annotated 3SS: [ 199  813  990 1323 1463 1757 1956 2192 2618 2823 3236 3431 3833]
SMsplice 5SS: [ 108  336 1379 1603 1876 2092 2346 2751 3009 3342 3542]
SMsplice 3SS: [ 199 1201 1463 1695 1956 2192 2618 2823 3199 3431 3833]
top_k =  100
Partition function (log Z): 13.104949338218358

Sorted 5' Splice Sites (High to Low Probability):
Position 2751: 0.9766636865935338
Position 336: 0.9577033375167138
Position 3009: 0.9518577162757275
Position 2092: 0.9367424710156201
Position 1603: 0.919976409092883
Position 108: 0.8689029757792192
Position 3342: 0.8037522785836061
Position 1876: 0.7933716889450954
Position 3542: 0.7927251874200677
Position 1379: 0.7603772433560134
Position 2346: 0.7389886006764892
Position 1067: 0.2680759643048876
Position 1727: 0.18096098085903714
Position 1131: 0.12596476371385984
Position 3509: 0.11778369106335214
Position 113: 0.11407005382558441
Position 920: 0.10709592463003717
Position 751: 0.08820422279828609
Position 884: 0.075847168407258
Position 737: 0.03245008384823989
Position 3575: 0.02811222554565725
Position 541: 0.027316544307901855
Position 270: 0.026187760283539804
Position 3553: 0.02417180246770043
Position 924: 0.019305012826602866
Position 341: 0.015093273674749282
Position 897: 0.013803692669274078
Position 909: 0.010126494956772607
Position 2775: 0.009860692697168136
Position 1534: 0.008595559210334823
Position 1766: 0.005618477782040976
Position 1575: 0.004869823848339622
Position 2984: 0.004850412794966099
Position 1439: 0.004667454733890399
Position 1999: 0.0037009299373486166
Position 729: 0.0035804253903253154
Position 45: 0.003503253847748113
Position 2763: 0.0026282457496345623
Position 2967: 0.0025713873223080787
Position 22: 0.0008987225963991269
Position 658: 0.0008670322526597208
Position 719: 0.0008664078185168633
Position 76: 0.000646354949210723
Position 265: 0.000427117377483494
Position 95: 3.153988116875386e-05
Position 59: 1.2508309616856553e-05
Position 81: 1.1511394161591624e-05
Position 352: 1.1332806311804758e-05
Position 344: 5.374694317824129e-07
Position 9: 8.825929357206693e-08
Position 163: 5.7557496964710305e-08
Position 155: 4.833243329522637e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 199: 0.9872806241734506
Position 1463: 0.9554092547040633
Position 3431: 0.9225514699049289
Position 1695: 0.9041086544471012
Position 3833: 0.775443926192274
Position 1956: 0.7752833137656838
Position 2192: 0.7113086457531277
Position 1201: 0.6102652838409356
Position 2823: 0.5823040654660713
Position 2618: 0.48685847735091947
Position 813: 0.4328320140039346
Position 3199: 0.35510370335809543
Position 2866: 0.3544457396089775
Position 2641: 0.3039120605102851
Position 3236: 0.2657893441775589
Position 2580: 0.19543466273864454
Position 990: 0.18178395750171653
Position 1965: 0.12432130957103245
Position 3155: 0.12306099175042337
Position 3889: 0.11324679368748362
Position 1221: 0.09365840786132344
Position 604: 0.07105977408662495
Position 3121: 0.05979823929752873
Position 3461: 0.0565604258322134
Position 414: 0.04946394270829258
Position 1757: 0.045804893788130484
Position 1323: 0.03911247518290826
Position 2002: 0.038193861812078456
Position 4389: 0.03712440517965548
Position 3836: 0.02499862777946508
Position 2895: 0.022529711317953338
Position 3808: 0.022415377406650096
Position 1185: 0.022008531204736195
Position 674: 0.020372935219461756
Position 2229: 0.01749537891498972
Position 1514: 0.010715052602609399
Position 439: 0.007143237521027402
Position 4275: 0.0058039672634334055
Position 2195: 0.005604303850856598
Position 2260: 0.004580272157515502
Position 433: 0.00314839132964845
Position 2658: 0.0023711402812734905
Position 1033: 0.001953214116376148
Position 931: 0.001827878171541868
Position 4480: 0.001743022194133266
Position 3494: 0.0016557265091902513
Position 4587: 0.0012491645473498244
Position 907: 0.0011906290356035261
Position 389: 0.0009298513150414544
Position 2703: 0.0005762841592134164
Position 559: 0.0005614375863336858
Position 571: 0.0004964832889432781
Position 520: 0.00039889432019614093
Position 232: 0.000255662639520194
Position 641: 9.105244195777194e-05
Position 686: 5.755913635266096e-05
Position 630: 5.5614052249353945e-05
Position 494: 4.675595998610409e-05
Position 879: 4.408350715000732e-05
Position 235: 6.490519848282129e-06
Position 295: 1.4245223879947151e-06
Position 155: 4.927304045874617e-07
Position 107: 4.415836532609447e-07
Position 247: 4.1781634179494776e-07
Position 218: 3.346123387521226e-07
Position 334: 2.5724037393163245e-07
Position 298: 1.2207327296350264e-07
Position 245: 9.59103001547015e-08
Position 138: 5.821250200467734e-08
Position 104: 5.337983100603821e-08
Position 168: 2.2575212754054918e-08
Position 135: 8.493308515208698e-09
