Gene = LECT2
index = 777
Annotated 5SS: [ 247 2164 3812]
Annotated 3SS: [2066 3665 7536]
SMsplice 5SS: [ 247 2164 3812]
SMsplice 3SS: [2066 3665 7536]
top_k =  100
Partition function (log Z): -1.2861144292906324

Sorted 5' Splice Sites (High to Low Probability):
Position 247: 0.9996982160580555
Position 2164: 0.9979817854253805
Position 3812: 0.9129145006329423
Position 4074: 0.1099859428312218
Position 5843: 0.08090959870717891
Position 2336: 0.05236296466219486
Position 3039: 0.03310676038109303
Position 4916: 0.014115702674974567
Position 5085: 0.008833644389115124
Position 3052: 0.008329843109437176
Position 3208: 0.0066075286685681614
Position 7718: 0.004780653272034388
Position 4413: 0.002265253981426095
Position 4024: 0.0011667478808206062
Position 612: 0.0010589937043341
Position 847: 0.0008948471455714979
Position 957: 0.0008407519472163356
Position 1682: 0.0006830169545095599
Position 869: 0.0006706462478415416
Position 1288: 0.0006232570758145993
Position 1799: 0.0006023101086024479
Position 1634: 0.0005755009117431073
Position 756: 0.00044578336191640315
Position 1674: 0.00024516080157285797
Position 3821: 0.0002175413141806433
Position 666: 0.00016028806817446506
Position 1495: 0.00013566403339001083
Position 1602: 0.00012334418386493622
Position 1281: 0.00010480517875137604
Position 973: 9.65943374115948e-05
Position 1049: 9.5030043310143e-05
Position 813: 8.247380041777395e-05
Position 2199: 1.2516653954435164e-06
Position 3021: 7.493158819027644e-07
Position 232: 1.2623679864647445e-07
Position 414: 6.256293624017047e-08
Position 191: 3.924127749880073e-08
Position 504: 1.6662017490873966e-08
Position 461: 1.6621455154993953e-08
Position 117: 4.866529392064018e-09
Position 258: 4.4994843803938235e-09
Position 436: 2.5041503147949077e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2066: 0.9955825731547695
Position 3665: 0.8628502892093535
Position 7536: 0.3232433937784635
Position 7486: 0.1846544806414626
Position 7628: 0.1792038132015262
Position 3990: 0.1270853748854741
Position 5698: 0.11530750485881161
Position 4815: 0.07515668222203471
Position 4121: 0.050656004508321695
Position 2248: 0.04400504287923868
Position 8079: 0.04338051378170037
Position 3878: 0.041493378518021554
Position 3668: 0.03583372341901618
Position 2994: 0.030227349532350175
Position 6886: 0.019196237808332326
Position 7204: 0.0154106090816693
Position 4023: 0.011300824763073652
Position 3753: 0.00745437218332049
Position 3555: 0.007256240845659833
Position 2943: 0.007009212497078401
Position 5745: 0.006142542395059078
Position 2314: 0.005849551577888254
Position 2850: 0.005664470742193308
Position 7181: 0.005514787884480037
Position 6546: 0.004182138973747526
Position 7000: 0.0036843393002472524
Position 4073: 0.0026459739980211074
Position 5888: 0.002558727252960197
Position 2257: 0.0025082686183157473
Position 2792: 0.0023979963291359797
Position 1431: 0.0023649969936829197
Position 6093: 0.002175253272932506
Position 2484: 0.001962462321915032
Position 1904: 0.0015876391762069278
Position 2814: 0.0015269371872787543
Position 4488: 0.0014128725078308305
Position 2708: 0.0012356611419237697
Position 3287: 0.0012123548817180967
Position 593: 0.0010344663980865992
Position 4056: 0.0009377880965120427
Position 850: 0.0009159842111721017
Position 1206: 0.0007280622545659759
Position 3517: 0.0007224684948404244
Position 2104: 0.0006491472451435893
Position 2279: 0.000640147564314331
Position 710: 0.0006280311347217996
Position 2075: 0.0005870900170914209
Position 656: 0.00052995693625874
Position 2962: 0.0004573048385570578
Position 2266: 0.0004547273410283735
Position 2311: 0.0004289566489038321
Position 863: 0.00016203868516027325
Position 383: 0.00014720206826218595
Position 448: 0.0001363815744905171
Position 755: 0.00012846984918309697
Position 3480: 0.00012739175379090318
Position 659: 0.00011563650283770614
Position 950: 9.5030043310143e-05
Position 335: 7.721956181212127e-05
Position 520: 7.348094360918782e-05
Position 1875: 2.037770551700578e-06
Position 2149: 1.5037072264101313e-06
Position 1861: 1.1112560097442796e-06
Position 1786: 1.028913365840099e-06
Position 3020: 1.2307222174538723e-07
Position 2678: 4.272752048140412e-08
Position 2219: 1.3323436114061147e-10
