Gene = TMCO1
index = 1406
Annotated 5SS: [  221   711  9378 14675 16801 25736]
Annotated 3SS: [  632  9317 14627 16732 25590 40780]
SMsplice 5SS: [  221   711  9378 14675 25736]
SMsplice 3SS: [  632  9317 14627 25590 40780]
top_k =  100
Partition function (log Z): -14.85715206860812

Sorted 5' Splice Sites (High to Low Probability):
Position 711: 0.999990612262543
Position 9378: 0.9998705203847551
Position 14675: 0.9695855364350308
Position 25736: 0.8750221294604253
Position 221: 0.38414807075851154
Position 124: 0.25510678010648313
Position 144: 0.16131649206172208
Position 421: 0.1338913061102556
Position 16801: 0.03361219878338638
Position 231: 0.028531959202682897
Position 13120: 0.024760203013763443
Position 523: 0.023236571987295576
Position 436: 0.005080276408176893
Position 41: 0.0028437697075118207
Position 565: 0.002842449713238648
Position 385: 0.0021756810410945844
Position 11642: 0.0007657860056362149
Position 486: 0.000547180693490173
Position 196: 0.00030623532227734145
Position 6282: 1.23444219819461e-05
Position 1560: 2.0970112235376433e-06
Position 1424: 1.990613170831266e-06
Position 414: 1.9389650743872895e-08
Position 37: 1.08509262669155e-08
Position 15: 6.891929370288783e-09
Position 53: 4.4428462421642896e-09
Position 198: 2.0148127442820363e-09
Position 31: 7.17712389598366e-10
Position 101: 3.220022658162297e-11
Position 162: 2.072872603052263e-11
Position 130: 8.73929195724106e-12
Position 56: 5.079243165601687e-12
Position 64: 9.649703082832482e-13
Position 45: 1.6947100638028164e-13
Position 77: 1.6230037441449097e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 14627: 0.9710058412442489
Position 632: 0.8863063246003141
Position 25484: 0.8750221294604253
Position 9317: 0.8454279459434823
Position 31578: 0.5100947669561962
Position 30439: 0.2938406461375506
Position 9132: 0.15444257444127282
Position 657: 0.11369324141505381
Position 26683: 0.07108671636668044
Position 18363: 0.052005167858716436
Position 16732: 0.035277529920778
Position 15092: 0.02178745559157115
Position 13025: 0.02097003487062803
Position 22454: 0.01980041028454352
Position 15436: 0.0076217901820411485
Position 19160: 0.005026934129904819
Position 14766: 0.004467405061969208
Position 12970: 0.004249636406879051
Position 13911: 0.0031917798730867887
Position 10011: 0.0015093101014641858
Position 13915: 0.0013529701405280814
Position 17618: 0.0011549051726346012
Position 11518: 0.0008338458047149812
Position 13250: 0.0007069011320839038
Position 14919: 0.0005761947489964197
Position 11497: 0.0003439796982720577
Position 10373: 0.0003151037090499662
Position 13591: 0.0003120298102031349
Position 12656: 0.00029252306840870594
Position 12214: 0.00022292950377372076
Position 10352: 0.00020604761113350136
Position 12317: 0.000196583259482251
Position 6960: 5.876699701799178e-05
Position 9589: 5.0842042257514096e-05
Position 9954: 4.90170951432755e-05
Position 9990: 4.4946839637735044e-05
Position 293: 1.8163314796071323e-05
Position 1698: 1.811377058675081e-05
Position 4159: 1.3597136674064368e-05
Position 6174: 1.2344421981946143e-05
Position 6281: 9.554345824979561e-06
Position 2150: 6.547102513065125e-06
Position 5356: 5.683365810995243e-06
Position 2173: 5.6299055646644045e-06
Position 345: 5.54282682563263e-06
Position 1382: 3.05505427486169e-06
Position 1789: 2.295835899965846e-06
Position 217: 1.780292965662396e-06
Position 1277: 8.319689991339913e-07
Position 420: 4.441177499023315e-07
Position 595: 3.0130563854049797e-07
Position 325: 2.3572810137503503e-07
Position 300: 1.7735901575324575e-07
Position 241: 1.300019018661457e-07
Position 1423: 1.0573791279405281e-07
Position 424: 9.481264161071553e-08
Position 253: 8.925393984046511e-08
Position 371: 8.110576036676682e-08
Position 1188: 6.33922093657776e-08
Position 104: 4.035051951147703e-08
Position 565: 3.5022331426572506e-08
Position 1213: 3.147099821338103e-08
Position 323: 2.609868663708052e-08
Position 219: 1.3258221934271924e-08
Position 662: 2.953762542430177e-11
Position 267: 1.2395112847628097e-11
