Gene = UTP15
index = 1542
Annotated 5SS: [  172  1694  2587  2864  3935  4971  6884 11296 12265 13112 13410 13635]
Annotated 3SS: [ 1520  2493  2678  3755  4844  6747 11210 12114 13009 13275 13575 14135]
SMsplice 5SS: [  172  1694  4971 11296 13112 13410 13635]
SMsplice 3SS: [ 1520  4844 11210 13009 13275 13575 14135]
top_k =  100
Partition function (log Z): 0.3690772626138896

Sorted 5' Splice Sites (High to Low Probability):
Position 4971: 0.9999999999999999
Position 13112: 0.9613983755885613
Position 11296: 0.9592688288948065
Position 1694: 0.9505098773225892
Position 13410: 0.8544929318839493
Position 2864: 0.7238868661612132
Position 13635: 0.5568186726143511
Position 172: 0.5561319180502611
Position 2587: 0.3687522374619922
Position 3935: 0.2719998863582387
Position 446: 0.25055039237255655
Position 12265: 0.22440499642830072
Position 14928: 0.1805983502532159
Position 97: 0.15296533300727866
Position 13364: 0.10801704393831056
Position 2770: 0.09964461059655078
Position 14518: 0.08164402772049137
Position 1253: 0.056895454498676445
Position 13775: 0.0517442973497874
Position 683: 0.048412420072729286
Position 11557: 0.04321942744975928
Position 13116: 0.024953374078588227
Position 15069: 0.022830653382686392
Position 2078: 0.01359056347374894
Position 25: 0.01331865657474819
Position 605: 0.011761229220472286
Position 687: 0.011222920197990703
Position 176: 0.010959968135122608
Position 1707: 0.006215245272707637
Position 2153: 0.004449522388868317
Position 2416: 0.004351285384238301
Position 2420: 0.0037969537732726304
Position 2187: 0.003225325911078078
Position 13940: 0.0028792330008709016
Position 2459: 0.002069093106340562
Position 62: 0.0002118145205295847
Position 139: 0.00017131069353694045
Position 34: 7.745511867432947e-05
Position 13679: 6.690604532652248e-05
Position 56: 3.766117980141779e-05
Position 32: 3.521804896428982e-05
Position 365: 2.2368736395944457e-05
Position 20: 1.350491904227581e-05
Position 133: 7.166916938665371e-06
Position 560: 2.959746700267107e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1520: 0.9350927155481381
Position 13275: 0.8817577495906305
Position 14135: 0.7859259213122977
Position 4844: 0.7722961600868211
Position 2678: 0.748495484065048
Position 13009: 0.6998163953643797
Position 13575: 0.5062118777596194
Position 11210: 0.482818633222873
Position 11142: 0.4764501956719335
Position 13029: 0.27693440092112626
Position 3755: 0.2719998863582388
Position 4812: 0.22770383991317886
Position 12114: 0.22440499642830072
Position 14872: 0.21062815022728504
Position 2493: 0.16232096215631778
Position 2446: 0.12195399142843215
Position 16045: 0.09650898890956368
Position 13523: 0.06936169478511349
Position 15198: 0.06422968029038795
Position 2736: 0.053945884547870214
Position 15038: 0.0456683396719647
Position 2505: 0.039987836767264306
Position 2309: 0.03971154682591307
Position 13323: 0.03523619195711789
Position 11380: 0.03431740990979749
Position 13293: 0.027568795525101903
Position 1094: 0.02698613168442902
Position 13495: 0.02589842871371704
Position 1162: 0.02545855370918216
Position 2627: 0.021090108144845944
Position 260: 0.02030464382457637
Position 369: 0.0202261102311427
Position 13211: 0.018791210328756594
Position 15068: 0.016081540243805183
Position 2239: 0.014995232547916409
Position 1442: 0.01463501048693115
Position 13538: 0.013573875317470379
Position 15337: 0.012859955169578358
Position 12968: 0.010323160417242377
Position 14458: 0.00986606710311343
Position 13865: 0.009742202278365041
Position 14666: 0.009321550277397981
Position 11408: 0.008902017539961787
Position 521: 0.00868018722052379
Position 15333: 0.0074198860647441585
Position 16050: 0.007334302390884676
Position 2035: 0.005603015460820398
Position 1379: 0.004068119903677222
Position 2005: 0.00361419668122392
Position 1885: 0.003389944760788687
Position 1133: 0.002976361942060307
Position 300: 0.002964059936325151
Position 14631: 0.0028159965279738485
Position 650: 0.002699863771464203
Position 1974: 0.0025269206336469827
Position 1778: 0.002256953879974951
Position 315: 0.0018033476740708346
Position 13682: 0.0015675047085012142
Position 1179: 0.0014999981129037243
Position 1906: 0.0014249280184269121
Position 2101: 0.00137416643458486
Position 326: 0.0012095828427703893
Position 1867: 0.0010752859042286202
Position 1398: 0.0009181877175210464
