Gene = COA7
index = 391
Annotated 5SS: [ 146 5640]
Annotated 3SS: [ 5498 10197]
SMsplice 5SS: [ 146 5640]
SMsplice 3SS: [ 5498 10197]
top_k =  100
Partition function (log Z): -7.853089135591473

Sorted 5' Splice Sites (High to Low Probability):
Position 5640: 0.9854121464320816
Position 146: 0.5952401602577712
Position 10317: 0.17321522308533074
Position 337: 0.15579235120029467
Position 458: 0.15282699461769425
Position 201: 0.07677165088615705
Position 4561: 0.06245432523209797
Position 486: 0.024051544640355322
Position 801: 0.01938955648849454
Position 6401: 0.015072237360336653
Position 920: 0.01027126329752201
Position 206: 0.009853505764158646
Position 4126: 0.009713488016539939
Position 7204: 0.008838866345060137
Position 8145: 0.005499396064246144
Position 4700: 0.00521882343283523
Position 3011: 0.0036877310096827113
Position 5769: 0.003109186886743834
Position 6660: 0.002765497827516902
Position 8603: 0.002570885319562053
Position 260: 0.00037121181456086465
Position 282: 0.00016060708396612027
Position 76: 0.00015927155395067195
Position 274: 0.0001364764807713391
Position 103: 4.635992980792659e-05
Position 176: 3.320395237712441e-05
Position 301: 1.8331671199907114e-05
Position 81: 5.232902601393469e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5498: 0.9933296125178744
Position 10197: 0.8358507776344316
Position 11940: 0.07446789637906993
Position 4431: 0.06802973494606268
Position 12013: 0.04144544001781411
Position 369: 0.04055539489273521
Position 10427: 0.035500440554498296
Position 8346: 0.0329748648939193
Position 11609: 0.01605349384577503
Position 11297: 0.013864545276799908
Position 10875: 0.013834115720493935
Position 11222: 0.013541953451241682
Position 6593: 0.01260542107601236
Position 8205: 0.01157075978972296
Position 10668: 0.009914406574292985
Position 6309: 0.00988040918887712
Position 7118: 0.008998393538015528
Position 7257: 0.006652247407479849
Position 8086: 0.006592542501967983
Position 10211: 0.006062752364293896
Position 6959: 0.005772783081893589
Position 12028: 0.005405180579101434
Position 3908: 0.005312548839531677
Position 3933: 0.004571671163259623
Position 11558: 0.003883276396952817
Position 2908: 0.0037826614644170344
Position 8030: 0.003522100580672482
Position 11091: 0.003317259123666792
Position 6120: 0.003194021609464717
Position 10396: 0.002854417563331277
Position 10770: 0.002699582274489545
Position 10522: 0.0026751210756538
Position 9712: 0.0025892740254963575
Position 7938: 0.0023543261802697313
Position 6261: 0.0022888774806095013
Position 8342: 0.002284290365282715
Position 8366: 0.002157407315958626
Position 313: 0.001592484254920674
Position 294: 0.001545442105224349
Position 394: 0.0014344012888022814
Position 7759: 0.0013510742601142098
Position 6979: 0.001138508550589549
Position 6285: 0.0011299814049353534
Position 7567: 0.0011241887215252089
Position 6500: 0.0008661594627020605
Position 7813: 0.000856135764571356
Position 5931: 0.0005621916887228054
Position 6399: 0.0004445652201007392
Position 1137: 0.00016418492515222322
Position 1141: 8.621021492425137e-05
