Gene = VCP
index = 1545
Annotated 5SS: [  913  4999  5359  6575  7999  9096 10272 11033 11247 11673 12235 12449
 12937 13757 14186 15874]
Annotated 3SS: [ 4886  5185  6431  7867  8963 10168 10898 11110 11559 12069 12325 12723
 13447 14029 15718 16026]
SMsplice 5SS: [   86  4999  5359  6575  7999  9096 10272 11033 11247 11673 12235 12449
 12937 13515 14186 15874 16528 16951]
SMsplice 3SS: [ 4886  5185  6431  7867  8963 10168 10898 11110 11559 12069 12325 12723
 13447 14029 15718 16404 16857 17050]
top_k =  100
Partition function (log Z): 29.932063241799717

Sorted 5' Splice Sites (High to Low Probability):
Position 7999: 1.0000000000000007
Position 4999: 0.9997466984646541
Position 15874: 0.9985154008470679
Position 14186: 0.9922456729124928
Position 11673: 0.9918296343518294
Position 12937: 0.9622440071407298
Position 9096: 0.95456867852893
Position 12235: 0.9100110493004872
Position 10272: 0.8909331767392955
Position 6575: 0.8765053783498923
Position 5359: 0.8415747538804367
Position 13515: 0.8077073283713737
Position 11247: 0.7902347412770157
Position 16951: 0.7004619713510769
Position 11033: 0.6724636527095114
Position 12449: 0.6317791837903145
Position 86: 0.4607975806165453
Position 16528: 0.45263560613602677
Position 10538: 0.42191734838214645
Position 973: 0.39421089560656963
Position 7721: 0.3126829026009482
Position 12469: 0.31265703246145077
Position 8863: 0.2943418024983866
Position 7742: 0.2673367913710188
Position 7643: 0.21744005036678216
Position 13807: 0.20985357659824377
Position 4546: 0.19205480804192107
Position 16532: 0.14112522102441183
Position 10926: 0.1365725656558058
Position 16153: 0.12853553635189055
Position 7342: 0.10550396698023502
Position 5336: 0.08335389956412342
Position 12259: 0.07988279961192495
Position 13761: 0.07890409438024529
Position 741: 0.07763142010438023
Position 9765: 0.07411057935507892
Position 913: 0.06197295538546879
Position 4708: 0.05734693700027135
Position 15276: 0.05702513937559172
Position 1359: 0.054676513245203714
Position 1780: 0.05410304529765015
Position 6526: 0.04814034823586811
Position 12426: 0.040331902211965094
Position 5217: 0.0376651139731403
Position 15610: 0.035537229700883965
Position 13377: 0.03308617893296454
Position 4342: 0.031871076863971996
Position 194: 0.03127154444816203
Position 10699: 0.029586561868121627
Position 16536: 0.026796582980055984
Position 2021: 0.02343042845257917
Position 10531: 0.023065045532837912
Position 10765: 0.018003745037606277
Position 10756: 0.015478426159254276
Position 1730: 0.014033958157886316
Position 10772: 0.01040938224698138
Position 12386: 0.010196816214662065
Position 16784: 0.009217169913337838
Position 15329: 0.008774386401334117
Position 14880: 0.006105615539066322
Position 10405: 0.005083401697097169
Position 6512: 0.0050779242447940125
Position 13048: 0.0046850530973413405
Position 773: 0.0039735319319823825
Position 1493: 0.0033762269121586077
Position 6467: 0.0023880065504667597
Position 213: 0.0023359217473128404
Position 581: 0.0018685965951980407
Position 12629: 0.0011954884307149682
Position 314: 0.0011559119203472827
Position 9458: 0.0011238623581461187
Position 70: 0.0010556004209778445
Position 15820: 0.0009714411187238812
Position 5774: 0.0007980343893551705
Position 1477: 0.0005976397743970018
Position 1012: 0.0005282812780072869
Position 1223: 0.0003171296182316072
Position 168: 0.00017788369695872952
Position 118: 0.00013953740928517264
Position 518: 0.00011006739943009496
Position 322: 6.619145561278779e-05
Position 345: 4.579638014659387e-05
Position 250: 4.0705668470750674e-05
Position 211: 3.790057018366724e-05
Position 48: 2.8869282494788196e-05
Position 111: 1.871186855489502e-05
Position 97: 1.8166573168216165e-05
Position 552: 1.6678369340177354e-05
Position 507: 1.2308346322292404e-05
Position 59: 9.558449815180564e-06
Position 15064: 2.3054444193594294e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 15718: 0.9974251347080364
Position 12325: 0.9933275960517681
Position 4886: 0.9929941495112545
Position 14029: 0.9833521661047776
Position 12723: 0.9547049694331207
Position 10898: 0.9509875517839952
Position 11559: 0.9150602255006315
Position 8963: 0.894842585410854
Position 10168: 0.8387686718397249
Position 5185: 0.8273728329934412
Position 6431: 0.8186361672827664
Position 16857: 0.8136592473160256
Position 7485: 0.7979445781792182
Position 13447: 0.7601984249720183
Position 7867: 0.7122664574509818
Position 12069: 0.6518062976793685
Position 16404: 0.6151942025108219
Position 17050: 0.6082844934471605
Position 11110: 0.29112931815855275
Position 7827: 0.277689881923945
Position 10386: 0.24779191940104137
Position 13656: 0.22929451894707376
Position 16026: 0.21811596357458043
Position 4424: 0.19205480804192154
Position 11146: 0.18149116668756538
Position 11201: 0.17195077212712045
Position 10415: 0.16408186288252058
Position 12112: 0.16204227491809078
Position 12109: 0.14381845428416837
Position 8574: 0.13879535081198738
Position 8765: 0.13058716922512742
Position 5082: 0.12115878162914948
Position 7130: 0.09643717642575587
Position 17020: 0.09217747790391767
Position 1672: 0.08550409501511913
Position 6496: 0.0825757776624545
Position 16730: 0.0763045659744922
Position 10641: 0.07567178594045916
Position 4615: 0.061007482575925503
Position 13125: 0.0598043675134318
Position 14998: 0.05635502200976123
Position 13675: 0.05262230588642322
Position 9016: 0.052475085545056824
Position 11604: 0.049425438895029
Position 9648: 0.0432637437532049
Position 10480: 0.03819201332851923
Position 15523: 0.03745994626223503
Position 10208: 0.034134188347633196
Position 1112: 0.03412209832281697
