Gene = IL9
index = 699
Annotated 5SS: [ 125  273  388 1808]
Annotated 3SS: [ 236  354 1675 3316]
SMsplice 5SS: [ 125 1808]
SMsplice 3SS: [1675 3316]
top_k =  100
Partition function (log Z): -4.925294036213019

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.9466827519791117
Position 1808: 0.7175126756390904
Position 388: 0.6523607177039498
Position 3246: 0.2866300679072443
Position 273: 0.15648888755392823
Position 2341: 0.09785039286808427
Position 1061: 0.06867327790569926
Position 1158: 0.046678016087844824
Position 1576: 0.03539703508125294
Position 432: 0.03172863461348354
Position 355: 0.007642217366550729
Position 212: 0.0006425129299548157
Position 178: 0.0002736918979135117
Position 169: 0.00012500012427665678
Position 1085: 0.00011175947410838028
Position 277: 4.6186652817720835e-05
Position 26: 1.1284554178035578e-05
Position 254: 8.25140770002674e-06
Position 70: 4.809697602984898e-06
Position 265: 1.1205431466039363e-06
Position 72: 1.8023393210122503e-07
Position 49: 4.75633667611956e-08
Position 5: 1.7231816108010983e-10
Position 56: 7.769722631365456e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1675: 0.6192705904552784
Position 3316: 0.48443315662594755
Position 236: 0.426466391532364
Position 354: 0.3885118714565211
Position 3097: 0.3495894629736938
Position 2222: 0.17224216658499705
Position 1360: 0.10171331767816551
Position 3334: 0.09704466746725504
Position 945: 0.09630026719468986
Position 508: 0.08641515980372622
Position 1630: 0.06516566212273621
Position 3245: 0.041763830818659746
Position 2669: 0.02450818343186792
Position 902: 0.023819173231844397
Position 1640: 0.019352076952775462
Position 2242: 0.014850056375970377
Position 2218: 0.011102558002200134
Position 1761: 0.006327340523613121
Position 3356: 0.006236513677832099
Position 1059: 0.0037348571491211003
Position 1113: 0.0036315177665353837
Position 265: 0.0024068855086067592
Position 211: 0.0018759189527459946
Position 2196: 0.0011708231993693705
Position 240: 0.0006310719177394876
Position 292: 0.00016543237631287382
Position 1008: 0.00011639165288937381
Position 246: 1.8744873651573952e-05
Position 362: 4.503373932127143e-06
Position 118: 6.040944640703097e-07
Position 124: 2.5110159712565727e-07
Position 254: 6.734626373225744e-08
Position 157: 1.2101673128145854e-09
Position 128: 8.095091875099239e-10
Position 169: 6.373687797744423e-10
Position 135: 6.301802368128621e-10
Position 153: 4.4704132738137833e-10
