Gene = SREK1IP1
index = 1330
Annotated 5SS: [  181 14371 27629 40579]
Annotated 3SS: [14322 27484 40505 44111]
SMsplice 5SS: [  181  3641 14371 14856 17159 27629 40579 44704]
SMsplice 3SS: [ 3563 14322 14701 16971 27484 40505 44586 44833]
top_k =  100
Partition function (log Z): -16.036350113888417

Sorted 5' Splice Sites (High to Low Probability):
Position 14371: 0.9999685928959823
Position 181: 0.9211331237813224
Position 17159: 0.8645607536871345
Position 3641: 0.6865667808802685
Position 14856: 0.5488255468054507
Position 2183: 0.3345476053954258
Position 3711: 0.3134332191197322
Position 9323: 0.30807923442355123
Position 9319: 0.19931547693881482
Position 2015: 0.18173773972549118
Position 553: 0.17942576152301326
Position 14844: 0.17447492658492542
Position 1286: 0.16017143952586047
Position 17881: 0.12969107157802334
Position 1950: 0.12592533988093563
Position 1295: 0.12092448171705195
Position 13076: 0.11343441943490953
Position 2224: 0.08553108184537805
Position 1262: 0.07807534691314004
Position 2057: 0.03745446729294436
Position 1407: 0.03458306277099605
Position 14615: 0.03338633997002823
Position 237: 0.0207747403537684
Position 1731: 0.014902563226483576
Position 1210: 0.013454427156205503
Position 2302: 0.011940747032030956
Position 306: 0.011340512464908768
Position 242: 0.01076384897292055
Position 1913: 0.007917625198325291
Position 505: 0.0020900374962452067
Position 17090: 0.0016506507445439422
Position 17715: 0.0015621020355042585
Position 1457: 0.001168985849034811
Position 247: 0.0010292746677989391
Position 1636: 0.001011240341488656
Position 1224: 0.0005706763817155834
Position 256: 0.00015066678180818873
Position 50: 5.344965564278818e-06
Position 599: 1.8353104019785955e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3563: 0.9999999999999991
Position 14322: 0.9999685928959824
Position 16971: 0.890627538925552
Position 1883: 0.6831226507078902
Position 14701: 0.6255318308043727
Position 9204: 0.507394711362365
Position 17788: 0.47239566818842144
Position 20608: 0.3832179844991635
Position 1143: 0.36798410621569716
Position 14554: 0.1430327014510886
Position 383: 0.13287626988702725
Position 12994: 0.11343441943490992
Position 2075: 0.0896445366769492
Position 17266: 0.06807748276969486
Position 22917: 0.05163535824434613
Position 1120: 0.04190699130495462
Position 19793: 0.04043686478398234
Position 15614: 0.022250023160372792
Position 20462: 0.018902447957435498
Position 15364: 0.017507417166511517
Position 413: 0.0168822149930812
Position 17567: 0.014625474501650984
Position 2001: 0.012287418985690047
Position 1101: 0.004177975829220517
Position 15430: 0.002965440168951653
Position 16197: 0.0029137516800481953
Position 1319: 0.0027725861419684887
Position 329: 0.0012998173018159346
Position 1240: 0.0008241577828810237
Position 530: 0.000780802157105145
Position 386: 0.0007751924228566667
Position 305: 0.0005523202686472024
Position 1087: 0.0004642640676572386
Position 356: 0.00015233310347419592
Position 283: 0.0001283387233408774
Position 3877: 3.140710401808097e-05
