Gene = RBBP5
index = 1117
Annotated 5SS: [  161  6158  7227 16988 18159 20416 21864 22105 22275 23027 24690 25334
 27143]
Annotated 3SS: [ 6131  7053 16846 17995 20305 21743 21950 22202 22908 24619 25103 26950
 33199]
SMsplice 5SS: [  161  6158  7227 18159 20416 20642 21864 22105 23027 24690 27143]
SMsplice 3SS: [ 6048  7053 18051 20305 20534 21743 21950 22908 24619 26950 35108]
top_k =  100
Partition function (log Z): 12.36199669202218

Sorted 5' Splice Sites (High to Low Probability):
Position 24690: 1.0
Position 7227: 0.9999999999999979
Position 22105: 0.9946605421150936
Position 20416: 0.9931547385671046
Position 18159: 0.9901734871712716
Position 21864: 0.9664904074751425
Position 6158: 0.9272614096980574
Position 23027: 0.9133820867178851
Position 161: 0.840142621910151
Position 27143: 0.8080249200534309
Position 20642: 0.7220859414713445
Position 33289: 0.2698002472178247
Position 22275: 0.24700889471643006
Position 25334: 0.24587511102584
Position 27469: 0.21806529226441632
Position 27029: 0.19082100030818824
Position 330: 0.15985737808984757
Position 26292: 0.11605561162033157
Position 20861: 0.08453288518694559
Position 20977: 0.08247209868507226
Position 23840: 0.0734147285950424
Position 6068: 0.07273859030194103
Position 23009: 0.06947283388508528
Position 20790: 0.06363938630871228
Position 20682: 0.04629698686237342
Position 24074: 0.04094086361106325
Position 22704: 0.03813867243942134
Position 24031: 0.028945867689520677
Position 23714: 0.028635199274309783
Position 26285: 0.028428216391104606
Position 20649: 0.020944267784867226
Position 23296: 0.013067958954833288
Position 20854: 0.012481419307803917
Position 21856: 0.012151466269014852
Position 20693: 0.0009850791874158758
Position 25402: 0.0007977758429722158
Position 22099: 0.00012557539114564393
Position 22130: 2.7037743408607516e-05
Position 22248: 1.3803915959299107e-05
Position 22272: 1.1222032202543058e-05
Position 22279: 9.645520813594906e-06
Position 22109: 2.0004025028307397e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 24619: 0.999372582860804
Position 26950: 0.9987498464195611
Position 18051: 0.9901734871712716
Position 22908: 0.9561111771637032
Position 21950: 0.9520067440613796
Position 20305: 0.8092062377083536
Position 35108: 0.7301759312808679
Position 20534: 0.6053597488624605
Position 7053: 0.5261618132750153
Position 21743: 0.5245881352531888
Position 7109: 0.47383818672498335
Position 21766: 0.39612578386788566
Position 6048: 0.3837532625812273
Position 5908: 0.32752751037807093
Position 6131: 0.2887192270406999
Position 22202: 0.22279961229729292
Position 20589: 0.1887955266979459
Position 33715: 0.16391521212526838
Position 33199: 0.1415732455844069
Position 20352: 0.13743239318400968
Position 26194: 0.13431297931890343
Position 27255: 0.12971720046426297
Position 33202: 0.12822700163341783
Position 25204: 0.12470739393639432
Position 20793: 0.11397214372495663
Position 27258: 0.10201026693520027
Position 23618: 0.08816286863909718
Position 25103: 0.07273601229806145
Position 23953: 0.06988673130058388
Position 21670: 0.05822018754832376
Position 20717: 0.053206612528635344
Position 20324: 0.04971903039939428
Position 30415: 0.04152138343464008
Position 22562: 0.04106319164205611
Position 20885: 0.03702055200067845
Position 22017: 0.032977928815216814
Position 25025: 0.02690774381843853
Position 33426: 0.019165126474411275
Position 22227: 0.017364630602027423
Position 20542: 0.015528832547970755
Position 23714: 0.013887059230255044
Position 22003: 0.012565856965491453
Position 22933: 0.011385921598458979
Position 23173: 0.011049377914955052
Position 26122: 0.010926128449602448
Position 33379: 0.010568180865676591
Position 25228: 0.008127942538822758
Position 24989: 0.007048761630210968
Position 20511: 0.006724281802415121
Position 25158: 0.006664543420586427
Position 27664: 0.006205678547231454
Position 27350: 0.005755289474754151
Position 22856: 0.004810218196508603
Position 20928: 0.0045651432806528575
Position 22888: 0.0038707617362467046
Position 22240: 0.0038430654751714596
Position 22891: 0.0037419617905629582
Position 27643: 0.0034258278881209416
Position 20610: 0.0025280328121499024
Position 27541: 0.0025255529226845107
Position 20567: 0.0023499379118091597
Position 23116: 0.002018581039878253
Position 27516: 0.0012255304700606324
Position 27261: 0.0006469651241570214
Position 24379: 0.0006081987776593609
Position 26953: 0.0004948738233695477
Position 25162: 0.0002656736344345136
Position 25367: 0.00021481559186315596
Position 20633: 0.00018432990021000293
Position 27280: 5.306661869974864e-05
Position 24686: 1.921836153761914e-05
Position 22734: 7.063667465307179e-06
Position 22265: 6.670297255996027e-06
Position 22624: 3.297247389227241e-06
