Gene = RP11-216L13.16
index = 1164
Annotated 5SS: [  60 1030 2610 3284 3814 4115 5667 6573 7618 8504]
Annotated 3SS: [ 889 2538 3172 3711 4088 5490 6432 7509 8404 8899]
SMsplice 5SS: [  60 1030 3284 3814 7202 7618 8504]
SMsplice 3SS: [ 934 3172 3711 7091 7509 8404 8899]
top_k =  100
Partition function (log Z): 5.693915549669845

Sorted 5' Splice Sites (High to Low Probability):
Position 3814: 0.999902219646785
Position 3284: 0.9644504400364216
Position 1030: 0.9467161298416472
Position 8504: 0.9336984730065294
Position 60: 0.9214686925656165
Position 7202: 0.8470472721686546
Position 7618: 0.5940641964777048
Position 2610: 0.5689765643643702
Position 1733: 0.5201719807190727
Position 6573: 0.45997886699559976
Position 5667: 0.2505530672906051
Position 7707: 0.17155171360569757
Position 5619: 0.14465747645830726
Position 1803: 0.113967170229574
Position 4115: 0.05925844163039959
Position 9027: 0.036403266792164185
Position 3621: 0.017638607532102925
Position 3323: 0.016804939103115927
Position 2880: 0.016714901476786295
Position 1541: 0.015365042023758107
Position 2394: 0.011657450456300017
Position 9034: 0.009443481643281449
Position 636: 0.008246732049242953
Position 3401: 0.006391488746864891
Position 499: 0.005060784977492571
Position 3308: 0.004304242494455044
Position 3440: 0.0026294704333241605
Position 904: 0.002140738115994779
Position 798: 0.0018931989443736277
Position 3362: 0.0009766473551569021
Position 77: 0.0007944989951470323
Position 567: 0.0007415927964997613
Position 2476: 0.00046046594420259726
Position 7841: 0.00023161495145058026
Position 1536: 0.00019106394672472655
Position 1328: 9.967149326096253e-05
Position 980: 1.2781143984587504e-08
Position 1034: 8.384902601877237e-09
Position 659: 3.3647095570768113e-10
Position 311: 2.6824081376939136e-10
Position 12: 1.86728901456068e-10
Position 741: 1.7625889470989265e-10
Position 288: 1.204446995593714e-10
Position 344: 1.1791322147118607e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3711: 0.9684211783182328
Position 8404: 0.933698473006529
Position 7091: 0.8507291887873275
Position 7509: 0.7760009218108797
Position 3172: 0.7538021639605693
Position 8899: 0.5216469970372032
Position 1649: 0.5188323511940071
Position 2538: 0.4635105115238668
Position 934: 0.4622597825423308
Position 5490: 0.396599467592897
Position 889: 0.38514285004334387
Position 6257: 0.38173223387831234
Position 9214: 0.17455310153470865
Position 8681: 0.15408729269206814
Position 3102: 0.11716773505872324
Position 3178: 0.11129198205458359
Position 1695: 0.08997576074405385
Position 2393: 0.07477386240769361
Position 6362: 0.059222616408882336
Position 9697: 0.04599699366685184
Position 2285: 0.03870955599179922
Position 3668: 0.03064273099121473
Position 4088: 0.02863205802235517
Position 10174: 0.024683925663128346
Position 9692: 0.02463638030796467
Position 4066: 0.02064006573204904
Position 6202: 0.019024016708405474
Position 8756: 0.016560479256998713
Position 3533: 0.01636367129686059
Position 1490: 0.014158693651724332
Position 952: 0.013030084486459988
Position 2362: 0.012876698168593326
Position 9313: 0.012109809303163528
Position 10138: 0.011876528316631087
Position 949: 0.011811183753041743
Position 8606: 0.010226378243973652
Position 3215: 0.009431911360552454
Position 10186: 0.009055076125006256
Position 8696: 0.008907614046656909
Position 7552: 0.008388357326850239
Position 1024: 0.007797722676059486
Position 2655: 0.007618984453260768
Position 8974: 0.007172359245988734
Position 1359: 0.006982205103810182
Position 4011: 0.006238736880308212
Position 1385: 0.006130594203066349
Position 1574: 0.005628202744316191
Position 995: 0.005597951979043949
Position 3240: 0.003863435734909922
Position 1234: 0.0029652989163466616
Position 3926: 0.0025259488397775757
Position 1587: 0.0021968398700159893
Position 875: 0.00137110840877557
Position 1652: 0.0013304327750731986
Position 3545: 0.0012828272621039753
Position 3981: 0.0010077117050744581
Position 1321: 0.0009574123850079525
Position 3646: 0.0007746400511609716
Position 4310: 0.000721218429567741
Position 1409: 0.00044201614597912337
Position 2288: 0.00031976969644551846
Position 4070: 0.00021392045083512687
Position 812: 5.075330986200243e-05
Position 1801: 4.852604476752324e-05
Position 1623: 4.751694938643812e-05
Position 3675: 4.25854554272458e-05
Position 1182: 4.077445325460833e-05
Position 1471: 2.0951572561295108e-05
Position 1356: 1.9697731690960568e-05
Position 1388: 1.7653927329271906e-05
Position 3758: 1.1222980323081991e-05
Position 3788: 1.970823564593852e-06
Position 784: 9.292027925212091e-07
Position 583: 1.3845679441334845e-08
Position 589: 1.0410729563434616e-08
