Gene = AIDA
index = 43
Annotated 5SS: [  317  9377 18315 18736 24930 25595 36429 39212 42392]
Annotated 3SS: [ 9306 18260 18680 24865 25487 36305 39088 42273 42534]
SMsplice 5SS: [  317  9377 18315 18736 25595 26835 33677 36429 39212 42392]
SMsplice 3SS: [ 9306 18260 18680 25487 26743 33569 36305 39088 42273 42534]
top_k =  100
Partition function (log Z): -0.3376571847218337

Sorted 5' Splice Sites (High to Low Probability):
Position 9377: 0.9999999999999976
Position 18315: 0.9999999999999974
Position 36429: 0.9999917433761849
Position 25595: 0.9873399302326096
Position 42392: 0.896473292147103
Position 317: 0.8840287207549943
Position 18736: 0.8432927003463524
Position 39212: 0.816600714961918
Position 915: 0.6755970471672391
Position 33677: 0.6086857402304837
Position 26835: 0.5800313239131858
Position 2773: 0.4604693650640559
Position 9933: 0.320677679345967
Position 2147: 0.3164182830985266
Position 24930: 0.21293577942077135
Position 38311: 0.19590604231969078
Position 1146: 0.1928948987879448
Position 41850: 0.10859684735228664
Position 562: 0.04900017798895123
Position 173: 0.022613990493066623
Position 9749: 0.01391618697198803
Position 1476: 0.013816687808664123
Position 982: 0.010480936274503454
Position 25599: 0.009914439491261716
Position 26583: 0.008627506943968417
Position 40540: 0.00607514504247938
Position 399: 0.0032372951597639454
Position 122: 0.003023305712381888
Position 308: 0.0026750556073897157
Position 101: 0.000840025349332788
Position 216: 0.0006263310757944762
Position 424: 0.0005495671831828948
Position 675: 0.000528556365730222
Position 646: 0.0004887401425201304
Position 116: 0.0004854014465081844
Position 380: 0.0003384133182936433
Position 80: 0.00026949001251996754
Position 510: 0.0002586691646930567
Position 86: 8.672563466241821e-05
Position 37: 1.5823211513926014e-05
Position 89: 1.4597471252545398e-05
Position 95: 3.602448566584965e-06
Position 4: 1.9912434979199682e-06
Position 359: 1.718076873594043e-06
Position 194: 1.2378079382861631e-06
Position 18: 3.6453353117721564e-07
Position 209: 1.56067847766516e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 18260: 0.9999999999999976
Position 9306: 0.9999999999999973
Position 36305: 0.9999917433761848
Position 25487: 0.9972543697238716
Position 42534: 0.9658955826551803
Position 42273: 0.9020627294055296
Position 18680: 0.8432927003463524
Position 39088: 0.8169603798879955
Position 33569: 0.6086857402304836
Position 26743: 0.5800331835856962
Position 2708: 0.46046936506405595
Position 790: 0.38881252660842025
Position 9816: 0.3104277946973777
Position 2011: 0.3072214872771478
Position 674: 0.24323109615587127
Position 24865: 0.21293577942077135
Position 38227: 0.1436521328805591
Position 41677: 0.10911147304079256
Position 1032: 0.08603381586572985
Position 38179: 0.05225390943913166
Position 1023: 0.050632940148019834
Position 978: 0.04371935614515337
Position 9628: 0.023685137161205023
Position 42720: 0.014289911708346419
Position 1356: 0.013816687808664121
Position 542: 0.011585906197160453
Position 744: 0.010587208259201654
Position 2045: 0.009196795821378773
Position 26370: 0.008629248340601633
Position 40465: 0.007060265986322753
Position 44157: 0.005693013611188024
Position 41303: 0.004229897159469758
Position 408: 0.002709480101513938
Position 236: 0.0024701799490630693
Position 437: 0.002222907705774039
Position 42468: 0.001840199073125397
Position 874: 0.0017176985678803223
Position 256: 0.0008686067364590188
Position 287: 0.000796072994522914
Position 466: 0.0006131530045720787
Position 36548: 0.0005290017032768302
Position 9655: 0.00048093445937241286
Position 250: 0.00043039379845854337
Position 472: 0.0004251529205978698
Position 1079: 0.0004237117465911896
Position 486: 0.00018385554398208601
Position 586: 0.00013367281233598425
Position 877: 9.666958903808978e-05
Position 422: 8.898897216077995e-05
Position 176: 6.698400866916239e-05
Position 226: 6.634643121825052e-05
Position 36837: 6.52886487464557e-05
Position 413: 6.500701301359078e-05
Position 711: 5.2209521688468765e-05
Position 646: 2.0645188816615114e-05
Position 215: 8.252514584468454e-06
Position 27496: 4.655554669236545e-06
