Gene = NDUFAF3
index = 927
Annotated 5SS: [1211 1528 1758 1966]
Annotated 3SS: [1334 1690 1864 2044]
SMsplice 5SS: [ 224 1528 1758 1966]
SMsplice 3SS: [1334 1627 1864 2044]
top_k =  100
Partition function (log Z): 1.2596200738494672

Sorted 5' Splice Sites (High to Low Probability):
Position 1528: 0.9969706322522677
Position 1966: 0.9930355544527869
Position 1758: 0.8698050308162714
Position 631: 0.28365877760568176
Position 389: 0.21734840630958993
Position 224: 0.1988761893531993
Position 426: 0.19676282690848831
Position 1211: 0.1675460414908252
Position 625: 0.06027238120497999
Position 774: 0.060191303972552644
Position 78: 0.021779332309126622
Position 1691: 0.018706733754816428
Position 317: 0.017158576745005923
Position 421: 0.014040838123210126
Position 436: 0.011145216328172721
Position 2289: 0.008536492767772125
Position 616: 0.007224698062742691
Position 1786: 0.006099609118359377
Position 693: 0.005804253864974088
Position 933: 0.0049748757047540434
Position 2090: 0.004293136749445995
Position 959: 0.003740217278760613
Position 1016: 0.0030815657448159195
Position 879: 0.0027391951958523233
Position 416: 0.0020010554443874295
Position 1021: 0.0018651545668714508
Position 755: 0.0018226839632638062
Position 24: 0.0016943363748467973
Position 117: 0.0015908094942133943
Position 1060: 0.0015342047909921784
Position 1513: 0.000960731675355327
Position 1431: 0.0008739165446505461
Position 1915: 0.0003885174623373124
Position 1516: 0.0001290695599193591
Position 374: 3.647263171395266e-05
Position 64: 1.6904787222448686e-05
Position 192: 1.644365611716977e-05
Position 1738: 5.855203153363046e-08
Position 73: 5.695350826503824e-08
Position 1954: 3.5475117993026394e-08
Position 36: 4.87708973065995e-09
Position 7: 4.35457606850331e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1334: 0.9959756868580454
Position 1864: 0.945582917014693
Position 2044: 0.6683113451104074
Position 1627: 0.6002403906423576
Position 1690: 0.3190981858335946
Position 2288: 0.16063602879136465
Position 506: 0.13793891371889735
Position 2120: 0.13240712512358976
Position 551: 0.10185798982215348
Position 1159: 0.03366365008970621
Position 2450: 0.012481573032612112
Position 2430: 0.012302524073841971
Position 1831: 0.010672000892884115
Position 2398: 0.010534114232997806
Position 1820: 0.00891812369386658
Position 1073: 0.006869414642266724
Position 2084: 0.0066589266239201455
Position 1038: 0.006434208840878005
Position 2401: 0.004653027506681389
Position 1839: 0.0035777383322504745
Position 1866: 0.0022210607937207124
Position 2371: 0.001512715265673912
Position 474: 0.0014427597250226774
Position 320: 0.0007354905884458874
Position 339: 0.0004593846940028264
Position 416: 0.00041572015804819726
Position 2169: 0.00039085208037783
Position 1705: 0.0001956920586675967
Position 1801: 0.00017375064437798356
Position 2304: 0.000153186651896705
Position 302: 6.322327381492532e-05
Position 317: 4.009510278023076e-05
Position 361: 3.064625678905926e-05
Position 167: 2.7919709262437893e-05
Position 227: 2.0612814821461756e-05
Position 524: 1.1277194633179825e-05
Position 702: 9.295605446652606e-06
Position 261: 1.5350297681438708e-06
Position 1636: 1.4717109224772777e-06
Position 372: 9.842430334303613e-07
Position 170: 7.888001521171395e-07
