Gene = UFC1
index = 1527
Annotated 5SS: [ 369 3266 3566 3942 4460]
Annotated 3SS: [3197 3501 3864 4368 4659]
SMsplice 5SS: [ 319 3266 3595 3942 4460]
SMsplice 3SS: [3197 3501 3846 4368 4659]
top_k =  100
Partition function (log Z): 5.517845167863303

Sorted 5' Splice Sites (High to Low Probability):
Position 3942: 0.9589539232655766
Position 3266: 0.9349622303157262
Position 4460: 0.8960080420258171
Position 319: 0.6363965606605816
Position 3595: 0.6099982164506644
Position 3566: 0.33428023290782904
Position 195: 0.22279543824615242
Position 369: 0.12993923176942737
Position 98: 0.04510906961729683
Position 3740: 0.043801787033381216
Position 1833: 0.033262573670937
Position 3270: 0.031910589769522484
Position 3287: 0.03140898962447507
Position 556: 0.0127128781749266
Position 1940: 0.009625609837864155
Position 1474: 0.007601778009213005
Position 1080: 0.006118388359190095
Position 19: 0.0035218032167487453
Position 4148: 0.003186018851612443
Position 628: 0.0029517102025719165
Position 1916: 0.0016296435201782929
Position 3484: 0.0013864811790749794
Position 3689: 0.0012005223055173543
Position 106: 0.0011830817067503187
Position 288: 0.001117160145923587
Position 2227: 0.0010942456356929605
Position 326: 0.000888413133584039
Position 330: 0.0008470590009768052
Position 3936: 0.0007501091508548988
Position 3625: 0.0007430656205465974
Position 1320: 0.0006775548304020098
Position 3797: 0.0006758982541525329
Position 4055: 0.000569738413498829
Position 3520: 0.0005298003943538904
Position 3294: 0.0004920721129240611
Position 3502: 0.00033421038272948383
Position 139: 0.0002967421942631545
Position 173: 0.0001959743447781666
Position 35: 0.00015955520638237785
Position 54: 5.5783137022843766e-05
Position 157: 1.0713599673780453e-05
Position 530: 7.953284166520096e-07
Position 7: 8.225336090476486e-09
Position 37: 2.6049541634234595e-09
Position 61: 2.355869997917137e-09
Position 72: 1.6413297250785485e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4368: 0.9417879573464458
Position 3197: 0.9323634994262342
Position 3846: 0.8127424434020925
Position 4659: 0.7691231956342439
Position 3501: 0.76665416181582
Position 3384: 0.1790938691601679
Position 3864: 0.13777431312248903
Position 4997: 0.07789272906471241
Position 3177: 0.06663831728818738
Position 4590: 0.05224777698386766
Position 173: 0.042771276670140766
Position 1778: 0.04055701844689461
Position 3648: 0.021353948567080488
Position 3366: 0.02067462386377454
Position 3895: 0.011350942274493282
Position 4564: 0.011163900443169747
Position 437: 0.01020222550912404
Position 4577: 0.009827286363755591
Position 4286: 0.005918252808637138
Position 4701: 0.005659966913201052
Position 4853: 0.005070177500855156
Position 3732: 0.004878937269201171
Position 1187: 0.00452877071969987
Position 4307: 0.0042891644385988255
Position 1718: 0.00396080858208484
Position 245: 0.003674374695105464
Position 914: 0.002166533357033041
Position 4640: 0.002055704062351551
Position 650: 0.001999433952806717
Position 3815: 0.0019429027426177926
Position 4678: 0.001914879965082696
Position 469: 0.0018133469467410913
Position 4309: 0.0015450662004731573
Position 3780: 0.0014695266841094155
Position 917: 0.0013279838508375975
Position 2053: 0.001094245635692961
Position 1143: 0.00109000295946463
Position 1273: 0.0010728441308599378
Position 4704: 0.0009797426142460893
Position 4416: 0.0009185279202073882
Position 178: 0.0008672492877954486
Position 3390: 0.0005944995860687398
Position 3423: 0.0005911709696287321
Position 4594: 0.0005594903890351312
Position 296: 0.0005444746776000087
Position 421: 0.0005116008818338912
Position 4974: 0.00047332920689226014
Position 4289: 0.00036762026107021355
Position 3904: 0.000365053081566949
Position 3332: 0.0002683193364056182
Position 5071: 0.0001926820772326305
Position 3676: 0.00018611691735190522
Position 3347: 0.00018223245117918708
Position 4439: 7.312180526458606e-05
Position 199: 4.8346038109775475e-06
Position 281: 4.75346891864939e-06
Position 4212: 3.9024403708999156e-06
Position 4145: 2.575660075478236e-06
