Gene = PLPPR4
index = 1042
Annotated 5SS: [  719 24198 32915 35278 37014 37945]
Annotated 3SS: [24011 32784 35081 36955 37770 41731]
SMsplice 5SS: [  719   973 16065 24198 31858 32915 35278 37014]
SMsplice 3SS: [  864 15953 24063 31743 32784 35081 36955 37770]
top_k =  100
Partition function (log Z): -24.39944975332467

Sorted 5' Splice Sites (High to Low Probability):
Position 1089: 0.540340779172065
Position 719: 0.5212511113886639
Position 16065: 0.5072445326470446
Position 973: 0.4210763278205087
Position 91: 0.32293613484202205
Position 308: 0.13097465475716127
Position 97: 0.026823745500673415
Position 969: 0.01702306846621808
Position 1884: 0.00791152445379579
Position 2470: 0.007880881158448705
Position 4456: 0.005566808242520223
Position 781: 0.0026405989450051554
Position 116: 0.0025159794980870436
Position 3217: 0.0024499140174597074
Position 326: 0.0015052375640068273
Position 245: 0.0010798357129177527
Position 61: 0.0004806747491349108
Position 29: 0.0002890994252419623
Position 1147: 0.00017908810936737672
Position 930: 0.00017555135272391935
Position 914: 9.233748641198843e-05
Position 33: 8.190161913057251e-06
Position 16: 3.894582669451245e-07
Position 101: 5.960990774042829e-08
Position 205: 1.586008827190487e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15953: 0.8460137849356888
Position 864: 0.7761143909409463
Position 16143: 0.5072445326470464
Position 1007: 0.1696179865508625
Position 6842: 0.06792849819508799
Position 13248: 0.03585963470713032
Position 953: 0.030182857657860048
Position 3036: 0.02862199589909902
Position 1748: 0.012703931124531206
Position 4277: 0.009448945090183363
Position 988: 0.008615446779668266
Position 516: 0.005523987572166797
Position 2394: 0.004514881714259219
Position 5246: 0.0029647669565638344
Position 502: 0.0024143573771434755
Position 2344: 0.002347197273432194
Position 1940: 0.0021592384027897186
Position 3810: 0.0014745110358751804
Position 2310: 0.0013739829111356363
Position 568: 0.000708356060688209
Position 1883: 0.0006847381638669669
Position 235: 0.0005123725887930357
Position 1032: 0.0004997855807555996
Position 2572: 0.00042272208253127744
Position 2653: 0.00041997126154979007
Position 1040: 0.0003465488077408937
Position 1977: 0.00031423063187441974
Position 621: 0.0002971257097142744
Position 543: 0.0002921811097432922
Position 392: 0.00028190541623603326
Position 242: 7.18490325095923e-05
Position 470: 6.397288444859297e-05
Position 445: 5.795920137758966e-05
Position 614: 5.334251671597172e-05
Position 162: 5.229933924861504e-05
Position 171: 4.3247755699663024e-05
Position 571: 4.055893222631463e-05
Position 718: 3.9645883484828296e-05
Position 193: 3.771530611907971e-05
Position 750: 3.4980265966334006e-05
Position 652: 1.3348772746169006e-05
Position 199: 6.510085251459221e-06
Position 221: 6.200795115311915e-06
Position 204: 5.691014548200803e-06
Position 483: 5.248805650613972e-06
Position 213: 5.064826713323031e-06
Position 277: 4.025522786872253e-06
